form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00144261,B841327,,,ORG,Appraisal Institute,,,,,,200 W Madison Street,Ste. 1500,Chicago,IL,60606,O2023,Not Applicable,2023-03-06,356.00,,Admin expense-PAC Gift Pins,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00144261,B845432,,,ORG,Appraisal Institute,,,,,,200 W Madison Street,Ste 1500,Chicago,IL,60606,O2023,Not Applicable,2023-04-19,1511.40,,Admin expense-PAC Travel,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00144261,B840436,,,ORG,Bluepay,,,,,,"315 N Racine, 2nd Floor",,Chicago,IL,60607,O2023,Not Applicable,2023-01-19,442.77,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00144261,B846163,,,ORG,Bluepay,,,,,,"315 N Racine, 2nd Floor",,Chicago,IL,60607,O2023,Not Applicable,2023-03-16,262.86,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00144261,B846164,,,ORG,Bluepay,,,,,,"315 N Racine, 2nd Floor",,Chicago,IL,60607,O2023,Not Applicable,2023-03-19,49.78,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00144261,B847276,,,ORG,Bluepay,,,,,,"315 N Racine, 2nd Floor",,Chicago,IL,60607,O2023,Not Applicable,2023-04-12,95.59,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00144261,B849823,,,ORG,Bluepay,,,,,,"315 N Racine, 2nd Floor",,Chicago,IL,60607,O2023,Not Applicable,2023-05-11,58.52,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00144261,B850968,,,ORG,Bluepay,,,,,,"315 N Racine, 2nd Floor",,Chicago,IL,60607,O2023,Not Applicable,2023-06-16,10.39,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00144261,B849822,,,ORG,PNC Bank,,,,,,PO Box 609,,Pittsburgh,PA,15230,O2023,Not Applicable,2023-05-31,40.14,,Bank Service Charge,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00144261,B850967,,,ORG,PNC Bank,,,,,,PO Box 609,,Pittsburgh,PA,15230,O2023,Not Applicable,2023-06-30,45.90,,Bank Service Charge,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00144261,B838805,,,ORG,Public Affairs Support Services Inc.,,,,,,1950 Roland Clarke Place Suite 300,,Reston,VA,20191,O2023,Not Applicable,2023-01-20,1731.96,,Compliance/reporting/filing,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00144261,B839447,,,ORG,Public Affairs Support Services Inc.,,,,,,1950 Roland Clarke Place Suite 300,,Reston,VA,20191,O2023,Not Applicable,2023-02-02,1733.67,,Compliance/reporting/filing,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00144261,B844521,,,ORG,Public Affairs Support Services Inc.,,,,,,1950 Roland Clarke Place Suite 300,,Reston,VA,20191,O2023,Not Applicable,2023-03-29,1786.12,,Compliance/reporting/filing,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00144261,B845744,,,ORG,Public Affairs Support Services Inc.,,,,,,1950 Roland Clarke Place Suite 300,,Reston,VA,20191,O2023,Not Applicable,2023-04-26,1803.73,,Compliance/reporting/filing,001,,,,,,,,,,, ,,,,,,,,
