form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00335257,SB23.4577,,,CCM,BANKS FOR SENATE,,,,,,PO BOX 11431,,FORT WAYNE,IN,46858,P2024,,2024-04-18,500.00,,,,C00577999,,,,,,,,S,IN,03,,,,,,,,
SB23,C00335257,SB23.4570,,,CCM,BETH VAN DUYNE FOR CONGRESS,,,,,,PO BOX 630167,,IRVING,TX,75063,G2024,,2024-04-05,2500.00,,,,C00714865,BETH VAN DUYNE FOR CONGRESS,,,,,,,H,TX,24,,,,,,,,
SB23,C00335257,SB23.4579,,,CCM,BLAKE MOORE FOR CONGRESS,,,,,,358 SOUTH 700 E,B505,SALT LAKE CITY,UT,84102,P2024,,2024-04-18,1000.00,,,,C00738872,,,,,,,,H,UT,01,,,,,,,,
SB23,C00335257,SB23.4583,,,CCM,CHRISSY HOULAHAN FOR CONGRESS,,,,,,PO BOX 222,,DEVON,PA,19333,G2024,,2024-06-18,1000.00,,,,C00637371,,,,,,,,H,PA,06,,,,,,,,
SB23,C00335257,SB23.4572,,,CCM,COLLINS VICTORY COMMITTEE,,,,,,"901 N WASHINGTON ST, STE 700",,ALEXANDRIA,VA,22314,P2024,,2024-04-05,1000.00,,,,C00692897,,,,,,,,S,ME,,,,,,,,,
SB23,C00335257,SB23.4573,,,CCM,FRIENDS OF DAVID SCHWEIKERT,,,,,,8175 EAST EVANS ROAD,# 13176,SCOTTSDALE,AZ,85267,P2024,,2024-04-18,1000.00,,,,C00540617,,,,,,,,H,AZ,01,,,,,,,,
SB23,C00335257,SB23.4574,,,CCM,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,,,,,,PO BOX 1131,,GREENVILLE,NC,27835,G2024,,2024-04-18,1000.00,,,,C00697649,,,,,,,,H,NC,03,,,,,,,,
SB23,C00335257,SB23.4575,,,CCM,GALLEGO FOR ARIZONA,,,,,,PO BOX 1710,,PHOENIX,AZ,85001,P2024,,2024-04-18,1000.00,,,,C00558627,,,,,,,,S,AZ,03,,,,,,,,
SB23,C00335257,SB23.4580,,,CCM,JASON SMITH FOR CONGRESS,,,,,,PO BOX 1324,,CAPE GIRARDEAU,MO,63702,P2024,,2024-04-18,1000.00,,,,C00541862,,,,,,,,H,MO,08,,,,,,,,
SB23,C00335257,SB23.4578,,,CCM,KATHERINE CLARK FOR CONGRESS,,,,,,600 PENNSYLVANIA AVE SE #15180,,WASHINGTON,DC,20003,G2024,,2024-04-18,1000.00,,,,C00541888,,,,,,,,H,MA,05,,,,,,,,
SB23,C00335257,SB23.4581,,,CCM,KELLY FOR CONGRESS,,,,,,POST OFFICE BOX 7092,,TUPELO,MS,38802,G2024,,2024-05-06,1000.00,,,,C00573980,,,,,,,,H,MS,01,,,,,,,,
SB23,C00335257,SB23.4576,,,CCM,MIKE KELLY FOR CONGRESS,,,,,,PO BOX 476,,LYNDORA,PA,16045,P2024,,2024-04-18,1000.00,,,,C00474189,,,,,,,,H,PA,16,,,,,,,,
SB23,C00335257,SB23.4584,,,CCM,ROGER WILLIAMS FOR U S CONGRESS COMMITTEE,,,,,,10 N. CADDO ST.,PMB #174,CLEBURNE,TX,76031,G2024,,2024-06-25,1000.00,,,,C00498121,,,,,,,,H,TX,25,,,,,,,,
SB23,C00335257,SB23.4582,,,CCM,VERN BUCHANAN FOR CONGRESS,,,,,,P. O. BOX 48928,,SARASOTA,FL,34230,P2024,,2024-06-17,1000.00,,,,C00412759,,,,,,,,H,FL,16,,,,,,,,
