form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00436998,SB21B.6323,,,ORG,ActBlue,,,,,,PO Box  441146,,Somerville,MA,02144,O2024,,2024-11-30,130.35,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6328,,,ORG,ActBlue,,,,,,PO Box  441146,,Somerville,MA,02144,O2024,,2024-12-08,179.26,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6353,,,ORG,ActBlue,,,,,,PO Box  441146,,Somerville,MA,02144,O2024,,2024-12-15,288.35,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6376,,,ORG,ActBlue,,,,,,PO Box  441146,,Somerville,MA,02144,,,2024-12-22,248.85,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6393,,,ORG,ActBlue,,,,,,PO Box  441146,,Somerville,MA,02144,O2024,,2024-12-29,43.45,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6394,,,ORG,ActBlue,,,,,,PO Box  441146,,Somerville,MA,02144,O2024,,2024-12-31,39.50,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6403,,,ORG,Authorize.net,,,,,,10800 NE 8th Street,Suite 600,Bellevue,WA,98004,O2024,,2024-12-03,25.00,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6402,,,ORG,Bank of America,,,,,,PO Box 15731,,Wilmington,DE,19886,O2024,,2024-12-02,222.20,,Credit card processing fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6404,,,ORG,K&L Gatess LLP,,,,,,"1601 K Street, NW",,Washington,DC,20006,O2024,,2024-12-03,450.00,,Room rental/staff costs,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6406,,,ORG,Umpqua Bank Card Services,,,,,,PO Box 35142,,Seattle,WA,98124,O2024,,2024-12-21,3902.74,,Credit Card Payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.6406.0,SB21B.6406,SB21B,ORG,Carey Transportation,,,,,,4530 Wisconsin Avenue NW,Suite 500,Washington,DC,20016,O2024,,2024-12-21,50.00,,Transportation,002,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6406.1,SB21B.6406,SB21B,ORG,The Monocle on Capitol Hill,,,,,,107 D street NE Washington,,Washington,DC,20002,O2024,,2024-12-21,806.00,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6406.2,SB21B.6406,SB21B,ORG,Cellar.com,,,,,,300 Massachusetts Avenue NE,,Washington,DC,20002,O2024,,2024-12-21,228.12,,Event Expenses,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6406.3,SB21B.6406,SB21B,ORG,Cellar.com,,,,,,300 Massachusetts Avenue NE,,Washington,DC,20002,O2024,,2024-12-21,228.12,,Event expenses,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6406.4,SB21B.6406,SB21B,ORG,Hine Restaurant,,,,,,300 7th Street SE,,Washington,DC,20003,O2024,,2024-12-21,1203.13,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.6406.5,SB21B.6406,SB21B,ORG,Hine Restaurant,,,,,,300 7th Street SE,,Washington,DC,20003,O2024,,2024-12-21,1387.37,,Catering,003,,,,,,,,,,,,,,,,,,X,
