form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00570945,SB23.I99,,,CCM,ABE FOR ARIZONA,,,,,,138 CONANT ST SUITE 401,,BEVERLY,MA,01915,G2024,,2024-08-05,2500.00,,CONTRIBUTION,,C00853986,,,HAMADEH,ABRAHAM,,,,H,AZ,08,  ,,,,,,,
SB23,C00570945,SB23.I117,,,CCM,BRAD KNOTT FOR CONGRESS,,,,,,PO BOX 97275,,RALEIGH,NC,276247275,G2024,,2024-08-05,2500.00,,CONTRIBUTION,,C00855361,,H4NC13116,KNOTT,BRAD,,,,H,NC,13,  ,,,,,,,
SB23,C00570945,SB23.I116,,,CCM,BRANDON GILL FOR TEXAS,,,,,,P.O. BOX 827,,ARLINGTON,VA,22216,G2024,,2024-08-05,2500.00,,CONTRIBUTION,,C00857359,,H4TX26149,GILL,BRANDON,,,,H,TX,26,  ,,,,,,,
SB23,C00570945,SB23.I115,,,CCM,CRAIG GOLDMAN FOR CONGRESS,,,,,,PO BOX 100039,,FORT WORTH,TX,76185,G2024,,2024-08-05,2500.00,,CONTRIBUTION,,C00855528,,H4TX12065,GOLDMAN,CRAIG,,,,H,TX,12,  ,,,,,,,
SB23,C00570945,SB23.I114,,,CCM,DAVE TAYLOR FOR CONGRESS,,,,,,9856 ARCHER LN,,DUBLIN,OH,43017,G2024,,2024-08-05,2500.00,,CONTRIBUTION,,C00860213,,H4OH02248,TAYLOR,DAVID,,,,H,OH,02,  ,,,,,,,
SB23,C00570945,SB23.I118,,,CCM,FEDORCHAK FOR ND,,,,,,PO BOX 2422,,BISMARCK,ND,58502,G2024,,2024-08-05,2500.00,,CONTRIBUTION,,C00869370,,H4ND00061,FEDORCHAK,JULIE,,,,H,ND,,  ,,,,,,,
SB23,C00570945,SB23.I106,,,CCM,FRIENDS OF TIM MOORE,,,,,,PO BOX 97275,,RALEIGH,NC,276247275,G2024,,2024-08-05,2500.00,,CONTRIBUTION,,C00856005,,H4NC14015,MOORE,TIM,,,,H,NC,14,  ,,,,,,,
SB23,C00570945,SB23.I101,,,CCM,JEFF CRANK FOR CONGRESS,,,,,,9235 N UNION BLVD,STE 150-164,COLORADO SPRINGS,CO,80920,G2024,,2024-08-05,2500.00,,CONTRIBUTION,,C00865592,,H6CO05142,CRANK,JEFF,,,,H,CO,05,  ,,,,,,,
SB23,C00570945,SB23.I113,,,CCM,MARK HARRIS FOR CONGRESS,,,,,,PO BOX 1350,,NORWOOD,NC,28128,G2024,,2024-08-05,2500.00,,CONTRIBUTION,,C00850404,,H4NC08066,HARRIS,MARK,E,,,H,NC,08,  ,,,,,,,
SB23,C00570945,SB23.I112,,,CCM,MCDOWELL FOR CONGRESS,,,,,,PO BOX 97275,,RALEIGH,NC,27624,G2024,,2024-08-05,2500.00,,CONTRIBUTION,,C00860064,,H4NC06177,MCDOWELL,ADDISON,,,,H,NC,06,  ,,,,,,,
