form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002089,500024209,,,COM,Ana Hernandez Campaign,,,,,,PO Box 15538,,Houston,TX,772205538,P2024,,2023-08-08,250.00,0.00,Non-Federal Candidate Contrib 2024,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024219,,,COM,Ana-Maria Ramos Campaign,,,,,,PO BOX 2910 RM E2 312,,Austin,TX,787682910,P2024,,2023-08-08,250.00,0.00,Non-Federal Candidate Contrib 2024,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024179,,,COM,Ann Johnson Campaign,,,,,,PO Box 56386,,Houston,TX,772566386,G2024,,2023-08-03,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024220,,,COM,Armando Walle Campaign,,,,,,4826 Hollybrook Ln,,Houston,TX,770393713,P2024,,2023-08-08,500.00,0.00,Non-Federal Candidate Contrib 2024,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024223,,,COM,"CARL SHERMAN, SR. CAMPAIGN",,,,,,1670 N Hampton Rd,Ste 106,Desoto,TX,751152389,P2024,,2023-08-08,250.00,0.00,Non-Federal Candidate Contrib 2024,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024214,,,COM,Chris Turner Campaign,,,,,,PO Box 182093,,Arlington,TX,760962093,P2024,,2023-08-08,250.00,0.00,Non-Federal Candidate Contrib 2024,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024242,,,COM,Committee to Elect Aftyn Behn,,,,,,PO Box 60129,,Nashville,TN,372060129,O2023,Special General,2023-08-15,2000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024247,,,ORG,Communications Workers of America,,,,,,501 3rd St NW,Ste C1,Washington,DC,200012760,,,2023-08-21,27961.23,0.00,Transfer of Mistaken Deposit,001,,,,,,,,,,,,,,,,,,,Orig. Unitemized Deposit 08/2023
SB29,C00002089,500024178,,,COM,CWA COPE POLITICAL CONTRIBUTIONS COMMITTEE (MISSOURI),,,,,,10 Main St 920 Main St,Ste 680,Kansas City,MO,64152,,,2023-08-08,1700.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024199,,,COM,CWA District 1 PAC,,,,,,80 Pine St,Fl 37,New York,NY,100051728,,,2023-08-29,70000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024177,,,COM,DALLAS COUNTY DEMOCRATIC PARTY,,,,,,1414 N Washington Ave,,Dallas,TX,752045261,,,2023-08-15,10000.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024190,,,COM,Donna Howard Campaign,,,,,,PO Box 5375,,Austin,TX,787635375,P2024,,2023-08-08,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024233,,,COM,Erin Zwiener for Texas House,,,,,,PO Box 184,,Driftwood,TX,786190184,P2024,,2023-08-08,250.00,0.00,Non-Federal Candidate Contrib 2024,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024150,,,COM,Friends of Christopher Belt,,,,,,5111 W Main St,,Belleville,IL,622264728,G2022,,2023-08-23,-500.00,0.00,Void CK Original 11/22,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024216,,,COM,Friends of Cory McCray,,,,,,PO Box 18741,,Baltimore,MD,212060741,P2026,,2023-08-15,1000.00,0.00,Non-Federal Candidate Contrib 2026,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024193,,,COM,Gene Wu Campaign,,,,,,PO Box 742442,,Houston,TX,772742442,P2024,,2023-08-08,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024181,,,COM,Gina Hinojosa Campaign,,,,,,PO Box 300095,,Austin,TX,787030002,P2024,,2023-08-08,250.00,0.00,Non-Federal Candidate Contrib 2024,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024224,,,COM,Hancock County Democratic Party,,,,,,PO Box 15,,Greenfield,IN,461400015,,,2023-08-03,1000.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024210,,,COM,Jarvis Johnson for Texas Campaign,,,,,,1051 Cottage Oak Ln,,Houston,TX,770915619,P2024,,2023-08-08,250.00,0.00,Non-Federal Candidate Contrib 2024,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024234,,,COM,John Bryant Campaign,,,,,,PO Box 140977,,Dallas,TX,752140977,P2024,,2023-08-08,500.00,0.00,Non-Federal Candidate Contrib 2024,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024186,,,COM,JOHN BUCY CAMPAIGN,,,,,,PO Box 536,,Austin,TX,787670536,P2024,,2023-08-08,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024213,,,COM,Mary Gonzalez Campaign,,,,,,PO Box 450,,Clint,TX,798360450,P2024,,2023-08-08,500.00,0.00,Non-Federal Candidate Contrib 2024,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024225,,,COM,Mihaela Plesa for Texas Campaign,,,,,,PO Box 796311,,Dallas,TX,753796311,P2024,,2023-08-08,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024239,,,COM,Neighbors for Plecnik,,,,,,2890 Bishop Rd,,Willoughby Hills,OH,440922660,G2023,,2023-08-03,100.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024183,,,COM,NEVADA STATE AFL-CIO,,,,,,1891 Whitney Mesa Dr,,Henderson,NV,890142069,,,2023-08-08,4000.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024221,,,COM,Philip Cortez Campaign,,,,,,PO Box 276155,,San Antonio,TX,782276155,P2024,,2023-08-08,250.00,0.00,Non-Federal Candidate Contrib 2024,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024226,,,COM,Ray Lopez Campaign,,,,,,5309 Wurzbach Rd,Ste 100-7,San Antonio,TX,782382413,P2024,,2023-08-08,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024217,,,COM,Ron Reynolds Campaign,,,,,,6140 Highway 6,# 233,Missouri City,TX,774593802,P2024,,2023-08-08,250.00,0.00,Non-Federal Candidate Contrib 2024,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024235,,,COM,Sarah Eckhardt Campaign,,,,,,PO Box 301586,,Austin,TX,787030027,P2024,,2023-08-08,500.00,0.00,Non-Federal Candidate Contrib 2024,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024238,,,COM,Senator Albert Butler Re-Election,,,,,,PO Box 614,,Port Gibson,MS,391500614,P2023,,2023-08-01,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024222,,,COM,Terry Meza Campaign,,,,,,PO Box 155076,,Irving,TX,750155076,P2024,,2023-08-08,250.00,0.00,Non-Federal Candidate Contrib 2024,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024192,,,COM,Toni Rose Campaign,,,,,,PO Box 41867,,Dallas,TX,752410867,P2024,,2023-08-08,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024240,,,COM,Trey Martinez Fischer Campaign,,,,,,4243 E Piedras Dr,Ste 256,San Antonio,TX,782281407,P2024,,2023-08-08,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024241,,,COM,"Tyler Paul Smith for State House, Inc.",,,,,,PO Box 2188,,Gainesville,GA,305032188,P2024,,2023-08-15,1500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024184,,,COM,Vikki Goodwin Campaign,,,,,,9901 Brodie Lane,Suite 160-315,Austin,TX,787485892,P2024,,2023-08-08,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
