form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00362707,EB5375,,,CCM,Curtis for Congress,,,,,,439 New Jersey Avenue SE,,Washington,DC,20003,P2024,,2023-08-08,1000.00,,Political Contribution,011,C00647339,Curtis for Congress,,Curtis,John,,,,H,UT,03,,,,,,,,
SB23,C00362707,EB5376,,,CCM,Friends of John Thune,,,,,,PO BOX 841,,SIOUX FALLS,SD,57101,P2028,,2023-08-24,2500.00,,Political Contribution,011,C00409581,Friends of John Thune,,Thune,John,,,,S,SD,,,,,,,,,
SB23,C00362707,EB5377,,,CCM,Joni for Iowa,,,,,,PO BOX 93441,,Des Moines,IA,50393,P2026,,2023-08-24,2500.00,,Political Contribution,011,C00546788,Joni for Iowa,,Ernst,Joni,,,,S,IA,,,,,,,,,
SB23,C00362707,EB5908,,,CCM,Rosen for Nevada,,,,,,600 Pennsylvania Ave SE,#15845,Washington,DC,20003,P2024,,2023-09-08,1500.00,,Political Contribution,011,C00606939,Rosen for Nevada,,Rosen,Jacky,,,,S,NV,,,,,,,,,
SB23,C00362707,EB5909,,,CCM,Rosen for Nevada,,,,,,600 Pennsylvania Ave SE,#15845,Washington,DC,20003,G2024,,2023-09-08,1000.00,,Political Contribution,011,C00606939,Rosen for Nevada,,Rosen,Jacky,,,,S,NV,,,,,,,,,
SB23,C00362707,EB5905,,,CCM,Cathy McMorris Rodgers for Congress,,,,,,410 1stStreet SE,2ndFloor,Washington,DC,20003,P2024,,2023-09-13,2500.00,,Political Contribution,011,C00390476,Cathy McMorris Rodgers for Congress,,Rodgers,Cathy McMorris,,,,H,WA,05,,,,,,,,
SB23,C00362707,EB5907,,,CCM,Jeffries for Congress,,,,,,PO Box 65322,,Washington,DC,20035,P2024,,2023-09-14,2500.00,,Political Contribution,011,C00503052,Jeffries for Congress,,Jeffries,Hakeem,,,,H,NY,08,,,,,,,,
SB23,C00362707,EB5906,,,CCM,Lofgren for Congress,,,,,,PO Box 913,,San Jose,CA,95113,G2024,,2023-09-14,5000.00,,Political Contribution,011,C00289603,Lofgren for Congress,,Lofgren,Zoe,,,,H,CA,18,,,,,,,,
SB23,C00362707,EB5910,,,CCM,Ashley Hinson for Congress,,,,,,PO BOX 811,,MARION,IA,52302,P2024,,2023-09-26,1000.00,,Political Contribution,011,C00706267,Ashley Hinson for Congress,,Hinson,Ashley,,,,H,IA,02,,,,,,,,
SB23,C00362707,EB6518,,,COM,Alabama First PAC,,,,,,PO Box 3723,,Montgomery,AL,36109,O2023,Calendar Year,2023-11-28,1500.00,,Political Contribution,011,C00821058,Alabama First PAC,,,,,,,,,,,,,,,,,
SB23,C00362707,EB6519,,,CCM,Armstrong for Congress,,,,,,"439 New Jersey Ave, SE",,Washington,DC,20003,P2024,,2023-11-28,1000.00,,Political Contribution,011,C00670547,Armstrong for Congress,,Armstrong,Kelly,,,,H,ND,,,,,,,,,
SB23,C00362707,EB6520,,,COM,Common Sense Common Solutions,,,,,,2308 Mount Vernon Ave.,Suite #337,Alexandria,VA,22301,O2023,Calendar Year,2023-11-28,1000.00,,Political Contribution,011,C00345058,Common Sense Common Solutions,,,,,,,,,,,,,,,,,
SB23,C00362707,EB6521,,,CCM,Curtis for Congress,,,,,,439 New Jersey Avenue SE,,Washington,DC,20003,P2024,,2023-11-28,1000.00,,Political Contribution,011,C00647339,Curtis for Congress,,Curtis,John,,,,H,UT,03,,,,,,,,
SB23,C00362707,EB6522,,,CCM,Families for James Lankford,,,,,,"1111 19th Street NW, Suite 1100",,Washington,DC,20036,P2028,,2023-11-28,1000.00,,Political Contribution,011,C00466482,Families for James Lankford,,Lankford,James,,,,S,OK,,,,,,,,,
SB23,C00362707,EB6517,,,CCM,Mike Gallagher for Wisconsin,,,,,,PO Box 1027,,Green Bay,WI,54305,P2024,,2023-11-28,1000.00,,Political Contribution,011,C00610212,Mike Gallagher for Wisconsin,,Gallagher,Mike,,,,H,WI,08,,,,,,,,
SB23,C00362707,EB6781,,,COM,All for Our Country Leadership PAC,,,,,,810 7th St. NE,#217,Washington,DC,20002,O2023,Calendar Year,2023-12-18,1000.00,,Political Contribution,011,C00629212,All for Our Country Leadership PAC,,,,,,,,,,,,,,,,,
SB23,C00362707,EB6814,,,CCM,Ashley Hinson for Congress,,,,,,PO BOX 811,,MARION,IA,52302,P2024,,2023-12-18,1500.00,,Political Contribution,011,C00706267,Ashley Hinson for Congress,,Hinson,Ashley,,,,H,IA,02,,,,,,,,
SB23,C00362707,EB6776,,,COM,Aspire PAC,,,,,,660 Pennsylvania Ave. SE,Suite 202,Washington,DC,20003,O2023,Calendar Year,2023-12-18,5000.00,,Political Contribution,011,C00506907,Aspire PAC,,,,,,,,,,,,,,,,,
SB23,C00362707,EB6796,,,CCM,Barragan for Congress,,,,,,1840 SOUTH GAFFEY STREET,#421,SAN PEDRO,CA,90731,P2024,,2023-12-18,1000.00,,Political Contribution,011,C00577353,Barragan for Congress,,Barragan,Nanette,,,,H,CA,44,,,,,,,,
SB23,C00362707,EB6805,,,CCM,Bice for Congress,,,,,,PO BOX 21315,,OKLAHOMA CITY,OK,73156,P2024,,2023-12-18,2500.00,,Political Contribution,011,C00703843,Bice for Congress,,Bice,Stephanie,,,,H,OK,05,,,,,,,,
SB23,C00362707,EB6813,,,COM,Big Sky Opportunity PAC,,,,,,228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,O2023,Calendar Year,2023-12-18,5000.00,,Political Contribution,011,C00542027,Big Sky Opportunity PAC,,,,,,,,,,,,,,,,,
SB23,C00362707,EB6812,,,CCM,Capito for West Virginia,,,,,,P.O. BOX 11519,,CHARLESTON,WV,25339,P2026,,2023-12-18,2500.00,,Political Contribution,011,C00539825,Capito for West Virginia,,Capito,Shelly,,,,S,WV,,,,,,,,,
SB23,C00362707,EB6802,,,CCM,Cathy McMorris Rodgers for Congress,,,,,,410 1stStreet SE,2ndFloor,Washington,DC,20003,P2024,,2023-12-18,5000.00,,Political Contribution,011,C00390476,Cathy McMorris Rodgers for Congress,,Rodgers,Cathy McMorris,,,,H,WA,05,,,,,,,,
SB23,C00362707,EB6772,,,COM,CHC BOLD PAC,,,,,,PO BOX 15096,,Washington,DC,20003,O2023,Calendar Year,2023-12-18,5000.00,,Political Contribution,011,C00365536,CHC BOLD PAC,,,,,,,,,,,,,,,,,
SB23,C00362707,EB6794,,,CCM,Committee to Re-Elect Henry Hank Johnson,,,,,,413 New Jersey Ave SE,,Washington,DC,20003,P2024,,2023-12-18,1000.00,,Political Contribution,011,C00418293,Committee to Re-Elect Henry Hank Johnson,,Johnson,Henry Hank,,,,H,GA,04,,,,,,,,
SB23,C00362707,EB6783,,,CCM,Debbie Dingell for Congress,,,,,,PO Box 636,,Annandale,VA,22003,P2024,,2023-12-18,1000.00,,Political Contribution,011,C00558213,Debbie Dingell for Congress,,Dingell,Debbie,,,,H,MI,06,,,,,,,,
SB23,C00362707,EB6797,,,CCM,Deborah Ross for Congress,,,,,,PO BOX 28258,,RALEIGH,NC,27611,P2024,,2023-12-18,2500.00,,Political Contribution,011,C00729277,Deborah Ross for Congress,,Ross,Deborah,,,,H,NC,02,,,,,,,,
SB23,C00362707,EB6768,,,COM,Democratic Congressional Campaign Committee,,,,,,430 SOUTH CAPITOL STREET SE,2ND FLOOR,WASHINGTON,DC,20003,O2023,Calendar Year,2023-12-18,15000.00,,Political Contribution,011,C00000935,Democratic Congressional Campaign Committee,,,,,,,,,,,,,,,,,
SB23,C00362707,EB6769,,,COM,Democratic Senate Campaign Committee,,,,,,120 MARYLAND AVE NE,,WASHINGTON,DC,20002,O2023,Calendar Year,2023-12-18,15000.00,,Political Contribution,011,C00042366,Democratic Senate Campaign Committee,,,,,,,,,,,,,,,,,
SB23,C00362707,EB6811,,,CCM,Emmer for Congress,,,,,,PO BOX 279,,ELK RIVER,MN,55330,P2024,,2023-12-18,2500.00,,Political Contribution,011,C00545749,Emmer for Congress,,Emmer,Tom,,,,H,MN,06,,,,,,,,
SB23,C00362707,EB6793,,,CCM,Friends of Bennie Thompson,,,,,,413 New Jersey Ave SE,,Washington,DC,20003,P2024,,2023-12-18,1000.00,,Political Contribution,011,C00279851,Friends of Bennie Thompson,,Thompson,Bennie,,,,H,MS,02,,,,,,,,
