form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00363879,4665512,,,COM,Mike Reese Campaign,,,,,,PO  BOX 1698,,Leesville,LA,71446,,,2024-04-05,-500.00,0.00,Void - Mike Reese Campaign,011,,,,Reese,Mike,,,,,,,,,,,,,,Void - Mike Reese Campaign
SB29,C00363879,4666436,,,COM,Barbara Webb for Chief Justice Committee,,,,,,P.O. Box 13,,Benton,AR,72018,,,2024-04-09,2000.00,0.00,"Barbara Webb, SUPREME CT. JUSTICE 4th AR",011,,,,Webb,Barbara,,,,,,,,,,,,,,"Barbara Webb, SUPREME CT. JUSTICE 4th AR"
SB29,C00363879,4666438,,,COM,Reginald Murdock for State Senate,,,,,,P.O. Box 1071,,Marianna,AR,72360,,,2024-04-09,1000.00,0.00,"Reginald Murdock, STATE SENATE 9th AR",011,,,,Murdock,Reginald,,,,,,,,,,,,,,"Reginald Murdock, STATE SENATE 9th AR"
SB29,C00363879,4666439,,,COM,Glenn Barnes for Arkansas House,,,,,,2004 Vaugine Street,,Pine Bluff,AR,71601,,,2024-04-09,250.00,0.00,"Glenn Barnes, STATE HOUSE 65th AR",011,,,,Barnes,Glenn,,,,,,,,,,,,,,"Glenn Barnes, STATE HOUSE 65th AR"
SB29,C00363879,4666440,,,COM,Matt Duffield for State Representative,,,,,,P. O. Box 11057,,Russellville,AR,72812,,,2024-04-09,250.00,0.00,"Matt Duffield, STATE HOUSE 53rd AR",011,,,,Duffield,Matt,,,,,,,,,,,,,,"Matt Duffield, STATE HOUSE 53rd AR"
SB29,C00363879,4666441,,,COM,Alyssa Brown for State Representative,,,,,,P.O. Box 1231,,Heber Springs,AR,72543,,,2024-04-09,250.00,0.00,"Alyssa Brown, STATE HOUSE 41st AR",011,,,,Brown,Alyssa,,,,,,,,,,,,,,"Alyssa Brown, STATE HOUSE 41st AR"
SB29,C00363879,4666442,,,COM,Brad Hall for Arkansas House,,,,,,2429 Hwy 348,,Rudy,AR,72952,,,2024-04-09,250.00,0.00,"Brad Hall, STATE HOUSE 24th AR",011,,,,Hall,Brad,,,,,,,,,,,,,,"Brad Hall, STATE HOUSE 24th AR"
SB29,C00363879,4666443,,,COM,Randy Torres for Arkansas,,,,,,19208 Fisher Ford Road,,Siloam Springs,AR,72761,,,2024-04-09,250.00,0.00,"Randy Torres, STATE HOUSE 17th AR",011,,,,Torres,Randy,,,,,,,,,,,,,,"Randy Torres, STATE HOUSE 17th AR"
SB29,C00363879,4666444,,,COM,Jason Nazarenko for Arkansas House,,,,,,170 Harding Blvd.,,Cotter,AR,72626,,,2024-04-09,250.00,0.00,"Jason Nazarenko, STATE HOUSE 5th AR",011,,,,Nazarenko,Jason,,,,,,,,,,,,,,"Jason Nazarenko, STATE HOUSE 5th AR"
SB29,C00363879,4666445,,,COM,Sonia Barker Campaign Committee,,,,,,1000 Broadway Street,,Smackover,AR,71762,,,2024-04-09,250.00,0.00,"Sonia Barker, STATE HOUSE 96th AR",011,,,,Barker,Sonia,,,,,,,,,,,,,,"Sonia Barker, STATE HOUSE 96th AR"
