form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00096156,B892721,,,PAC,Carry On PAC,,,,,,824 S MILLEDGE AVE STE 101,,Athens,GA,20003,O2024,Not Applicable,2024-12-03,1500.00,,Contribution,011,C00787879,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B892723,,,PAC,Republicans United to Defend You PAC (RUDY PAC),,,,,,PO Box 26141,,Alexandria,VA,22313,O2024,Not Applicable,2024-12-03,3000.00,,Contribution,011,C00823351,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B892722,,,PAC,Rural America Counts PAC (RAC PAC),,,,,,3538 South Wakefield Street,,Arlington,VA,22206,O2024,Not Applicable,2024-12-03,1000.00,,Contribution,011,C00570770,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893192,,,PAC,ALSOPAC,,,,,,110 Mercantile Lane Suite 100,,Upper Marlboro,MD,20774,O2024,Not Applicable,2024-12-10,5000.00,,Contribution,011,C00859538,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893188,,,PAC,BANKS PAC,,,,,,PO Box 30844,,Bethesda,MD,20824,O2024,Not Applicable,2024-12-10,2500.00,,Contribution,011,C00832469,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893196,,,PAC,Blue Hen Federal Pac,,,,,,600 Pennsylvania Ave SE #15180,,Washington,DC,20003,O2024,Not Applicable,2024-12-10,2500.00,,Contribution,011,C00493700,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893187,,,PAC,Boots Political Action Committee,,,,,,228 S Washington St. Ste 115,,Alexandria,VA,22314,O2024,Not Applicable,2024-12-10,1500.00,,Contribution,011,C00567545,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893189,,,PAC,Electing Majority Making Effective Republicans,,,,,,PO Box 183,,Anoka,MN,55303,O2024,Not Applicable,2024-12-10,5000.00,,Contribution,011,C00592089,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893198,,,PAC,Hawaii Pac,,,,,,600 Pennsylvania Ave SE #15180,,Washington,DC,20003,O2024,Not Applicable,2024-12-10,5000.00,,Contribution,011,C00567693,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893194,,,PAC,I Got Your Back Pac,,,,,,122 C Street NW Suite 360,,Washington,DC,20003,O2024,Not Applicable,2024-12-10,5000.00,,Contribution,011,C00633156,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893195,,,PAC,Latino Leaders for Equality Growth Opportunity P,,,,,,910 17th St NW Ste 925,,Washington,DC,20006,O2024,Not Applicable,2024-12-10,5000.00,,Contribution,011,C00576975,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893191,,,PAC,Moderate Democrats PAC,,,,,,PO Box 70179,,Washington,DC,20024,O2024,Not Applicable,2024-12-10,5000.00,,Contribution,011,C00436022,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893200,,,CCM,Peters for Michigan,,,,,,PO Box 32072,,Detroit,MI,48244,G2026,,2024-12-10,5000.00,,Contribution,011,C00437889,,S4MI00355,Peters,Gary,,,,S,MI, ,,,,,,,,
SB23,C00096156,B893197,,,PAC,Pineapple PAC,,,,,,600 Pennsylvania Ave SE #15180,,Washington,DC,20003,O2024,Not Applicable,2024-12-10,2500.00,,Contribution,011,C00539601,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893183,,,PAC,Republican Mainstreet Partnership Pac,,,,,,410 First Street SE Ste 200,,Washington,DC,20003,O2024,Not Applicable,2024-12-10,5000.00,,Contribution,011,C00165159,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893190,,,PAC,Utah First PAC,,,,,,PO Box 30844,,Bethesda,MD,20824,O2024,Not Applicable,2024-12-10,2500.00,,Contribution,011,C00654186,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893193,,,PAC,Utah First PAC,,,,,,PO Box 30844,,Bethesda,MD,20824,O2024,Not Applicable,2024-12-10,2500.00,,Contribution,011,C00654186,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893184,,,PAC,Value In Electing Women Political Action Committee,,,,,,228 S Washington St. Ste 115,,Alexandria,VA,22314,O2024,Not Applicable,2024-12-10,5000.00,,Contribution,011,C00327189,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893199,,,PAC,Victory NOW PAC,,,,,,10605 Concord St. -- Ste. 202,,Kensington,MD,20895,O2024,Not Applicable,2024-12-10,5000.00,,Contribution,011,C00416743,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893181,,,PAC,Vote to Elect Republicans Now PAC,,,,,,22780 Indidan Creek Drive Ste 100,,Dulles,VA,20166,O2024,Not Applicable,2024-12-10,2000.00,,Contribution,011,C00431403,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893186,,,PAC,Wonder Women PAC,,,,,,PO Box 9891,,Arlington,VA,22219,O2024,Not Applicable,2024-12-10,5000.00,,Contribution,011,C00787002,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893442,,,PAC,Information Technology Industry Council PAC,,,,,,700 K Street NW Suite 600,,Washington,DC,20001,O2024,Not Applicable,2024-12-17,5000.00,,Contribution,011,C00419036,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893751,,,PAC,Freedom Fund,,,,,,824 S Milledge Ave. Ste 101,,Athens,GA,30605,O2024,Not Applicable,2024-12-19,500.00,,Contribution,011,C00390674,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B893770,,,PAC,Wild and Wonderful PAC,,,,,,332 W Lee Hwy #303,,Warrenton,VA,20186,O2024,Not Applicable,2024-12-19,1000.00,,Contribution,011,C00489336,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B890441,,,PAC,Wild and Wonderful PAC,,,,,,332 W Lee Hwy #303,,Warrenton,VA,20186,O2024,Not Applicable,2024-12-19,-1000.00,,Contribution,011,C00489336,,,,,,,,,, ,,,,,,,,Void check originally dated 10/24/24
