form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00817379,B-5387,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-02-27,694.10,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5389,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-02-27,600.30,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5391,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-02-27,201.20,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5411,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-03-04,325.20,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5413,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-03-04,40.30,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5415,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-03-04,640.60,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5417,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-03-04,282.10,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5430,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-03-08,181.50,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5472,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-03-13,434.70,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5474,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-03-13,40.30,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5485,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-03-18,76.30,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5487,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-03-18,20.30,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5489,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-03-18,184.30,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5498,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-04-03,208.60,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5513,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-05-07,40.30,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5515,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-05-07,40.30,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5517,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-05-07,12.30,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5522,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-05-07,20.30,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5525,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-05-10,132.30,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5541,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-05-25,60.60,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5543,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-05-25,20.30,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5545,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-05-25,120.30,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5547,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-05-25,868.90,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5549,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-05-25,24.60,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5556,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-05-31,253.50,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5560,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-06-06,20.30,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5562,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-06-06,8.60,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5564,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-06-06,136.60,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10607,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-06-14,50.59,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10609,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-06-14,132.30,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10611,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-06-14,115.83,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5579,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-06-14,244.90,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10619,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-06-19,40.30,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10621,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-06-19,1.70,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
