form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00089086,88472299,,,CCM,Doggett For Congress,,,,,,PO Box 5843,,Austin,TX,78763,G2024,,2024-03-13,2500.00,0.00,campaign contribution,011,C00286500,Doggett For Congress,H4TX10028,Doggett,Lloyd,,Rep.,,H,TX,35,,,,,,,,campaign contribution
SB23,C00089086,88472400,,,CCM,Buddy Carter For Congress,,,,,,PO Box 10570,,Savannah,GA,31412,P2024,,2024-03-13,1000.00,0.00,campaign contribution,011,C00543967,Buddy Carter For Congress,H4GA01039,Carter,Buddy,,Rep.,,H,GA,01,,,,,,,,campaign contribution
SB23,C00089086,88472401,,,CCM,Smucker For Congress,,,,,,824 S Milledge Ave,Ste 101,Athens,PA,30605,P2024,,2024-03-13,2500.00,0.00,campaign contribution,011,C00599464,Smucker For Congress,H6PA16320,Smucker,Lloyd,,Rep.,,H,PA,11,,,,,,,,campaign contribution
SB23,C00089086,88472402,,,CCM,Marsha For Senate,,,,,,4916 Thoroughbred Ln,,Brentwood,TN,37027,G2024,,2024-03-13,4000.00,0.00,campaign contribution,011,C00376939,Marsha For Senate,S8TN00337,Blackburn,Marsha,,Sen.,,S,TN,,,,,,,,,campaign contribution
SB23,C00089086,88472403,,,CCM,Mann For Congress,,,,,,PO Box 1084,,Salina,KS,674021084,P2024,,2024-03-13,1000.00,0.00,campaign contribution,011,C00460659,Mann For Congress,H0KS01123,Mann,Tracey,,Rep.,,H,KS,01,,,,,,,,campaign contribution
SB23,C00089086,88472404,,,CCM,Citizens For Boyle,,,,,,PO Box 11545,,Philadelphia,PA,19116,P2024,,2024-03-13,1000.00,0.00,campaign contribution,011,C00543363,Citizens For Boyle,H4PA13199,Boyle,Brendan,,Rep.,,H,PA,02,,,,,,,,campaign contribution
SB23,C00089086,88472405,,,CCM,Mark Desaulnier For Congress,,,,,,PO Box 6066,,Concord,CA,94524,G2024,,2024-03-13,1000.00,0.00,campaign contribution,011,C00554709,Mark Desaulnier For Congress,H0CA10073,DeSaulnier,Mark,,Rep.,,H,CA,11,,,,,,,,campaign contribution
SB23,C00089086,88481754,,,CCM,Hern For Congress,,,,,,8630 S Peoria Avenue,,Tulsa,OK,74132,G2024,,2024-03-18,1000.00,0.00,campaign contribution,011,C00636092,Hern For Congress,H8OK01157,Hern,Kevin,,Rep.,,H,OK,01,,,,,,,,campaign contribution
SB23,C00089086,88481755,,,CCM,Brian Fitzpatrick For All of Us,,,,,,PO Box 939,,Langhorne,PA,19047,P2024,,2024-03-18,500.00,0.00,campaign contribution,011,C00607416,Brian Fitzpatrick For All of Us,H6PA08277,Fitzpatrick,Brian,,Rep.,,H,PA,01,,,,,,,,campaign contribution
SB23,C00089086,88481756,,,CCM,Brian Fitzpatrick For All of Us,,,,,,PO Box 939,,Langhorne,PA,19047,G2024,,2024-03-18,500.00,0.00,campaign contribution,011,C00607416,Brian Fitzpatrick For All of Us,H6PA08277,Fitzpatrick,Brian,,Rep.,,H,PA,01,,,,,,,,campaign contribution
SB23,C00089086,88481757,,,CCM,Dr. John Joyce for Congress,,,,,,50 S Providence Road,,Media,PA,19063,G2024,,2024-03-18,2500.00,0.00,campaign contribution,011,C00674259,Dr. John Joyce for Congress,H8PA13125,Joyce,John,,Dr.,,H,PA,13,,,,,,,,campaign contribution
