form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00659870,D12621,,,ORG,Actblue Technical Services,,,,,,PO Box 441146,,Somerville,MA,02144,G2023,,2023-06-30,356.81,,Fundraising Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12574,,,ORG,Action Network,,,,,,"1900 L st NW, Suite 900",,Washington,DC,20010,G2023,,2023-01-23,10.00,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12575,,,ORG,Action Network,,,,,,"1900 L st NW, Suite 900",,Washington,DC,20010,G2023,,2023-02-21,10.00,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12576,,,ORG,Action Network,,,,,,"1900 L st NW, Suite 900",,Washington,DC,20010,G2023,,2023-03-20,10.00,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12577,,,ORG,Action Network,,,,,,"1900 L st NW, Suite 900",,Washington,DC,20010,G2023,,2023-04-20,10.00,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12578,,,ORG,Action Network,,,,,,"1900 L st NW, Suite 900",,Washington,DC,20010,G2023,,2023-05-22,10.00,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12579,,,ORG,Action Network,,,,,,"1900 L st NW, Suite 900",,Washington,DC,20010,G2023,,2023-06-20,18.00,,Administrative/Salary/Overhead Expenses,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12580,,,ORG,Arizona Republic,,,,,,200 East Van Buren,,Phoenix,AZ,85004,G2023,,2023-06-08,15.89,,Media,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12581,,,ORG,AT&T - Cambridge,,,,,,100 Cambridgeside Pl Suite W108,,Cambridge,MA,02141,G2023,,2023-01-17,71.07,,Telephone/ Phone/ Cell Phone/ Mobile Phone Service,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12582,,,ORG,AT&T - Cambridge,,,,,,100 Cambridgeside Pl Suite W108,,Cambridge,MA,02141,G2023,,2023-02-16,71.07,,Telephone/ Phone/ Cell Phone/ Mobile Phone Service,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12583,,,ORG,AT&T - Cambridge,,,,,,100 Cambridgeside Pl Suite W108,,Cambridge,MA,02141,G2023,,2023-03-16,71.07,,Telephone/ Phone/ Cell Phone/ Mobile Phone Service,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12584,,,ORG,AT&T - Cambridge,,,,,,100 Cambridgeside Pl Suite W108,,Cambridge,MA,02141,G2023,,2023-04-17,71.07,,Telephone/ Phone/ Cell Phone/ Mobile Phone Service,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12585,,,ORG,Blue Utopia,,,,,,PO Box 4486,,Seattle,WA,98194,G2023,,2023-01-03,150.00,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12586,,,ORG,Blue Utopia,,,,,,PO Box 4486,,Seattle,WA,98194,G2023,,2023-02-02,150.00,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12587,,,ORG,Blue Utopia,,,,,,PO Box 4486,,Seattle,WA,98194,G2023,,2023-03-02,150.00,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12588,,,ORG,Blue Utopia,,,,,,PO Box 4486,,Seattle,WA,98194,G2023,,2023-04-03,150.00,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12589,,,ORG,Blue Utopia,,,,,,PO Box 4486,,Seattle,WA,98194,G2023,,2023-05-02,150.00,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12590,,,ORG,Blue Utopia,,,,,,PO Box 4486,,Seattle,WA,98194,G2023,,2023-05-08,300.00,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12592,,,ORG,Bluehost,,,,,,560 Timpanogos Pkwy,,Orem,UT,84097,G2023,,2023-02-27,503.64,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12591,,,ORG,Bluehost,,,,,,560 Timpanogos Pkwy,,Orem,UT,84097,G2023,,2023-02-28,19.99,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12593,,,ORG,Blueprint Interactive,,,,,,"1730 Rhode Island Ave, NW",Suite 1014,Washington,DC,20036,G2023,,2023-01-27,2000.00,,Digital Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12594,,,ORG,Blueprint Interactive,,,,,,"1730 Rhode Island Ave, NW",Suite 1014,Washington,DC,20036,G2023,,2023-05-04,4740.00,,Digital Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12600,,,ORG,Doyle Printing,,,,,,5206 46th Ave,,Riverdale Park,MD,20737,G2023,,2023-02-22,355.10,,Printing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12601,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2022,,2023-01-03,25.44,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12602,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2023,,2023-02-02,25.44,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12603,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2023,,2023-03-02,25.44,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12604,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2023,,2023-04-03,25.44,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12605,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2023,,2023-05-02,25.44,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12606,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2023,,2023-06-01,25.44,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12620,,,ORG,ISPolitical,,,,,,4142 Adams Ave,,San Diego,CA,92116,G2023,,2023-02-02,413.71,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12618,,,ORG,ISPolitical,,,,,,4142 Adams Ave,,San Diego,CA,92116,G2023,,2023-03-02,285.00,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12619,,,ORG,ISPolitical,,,,,,4142 Adams Ave,,San Diego,CA,92116,G2023,,2023-04-04,285.00,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12607,,,ORG,L2 Political,,,,,,18912 North Creek Pkwy,Suite 201,Bothell,WA,98011,G2023,,2023-01-13,399.00,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12608,,,ORG,L2 Political,,,,,,18912 North Creek Pkwy,Suite 201,Bothell,WA,98011,G2023,,2023-01-31,399.00,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12609,,,ORG,L2 Political,,,,,,18912 North Creek Pkwy,Suite 201,Bothell,WA,98011,G2023,,2023-03-07,399.00,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12610,,,ORG,L2 Political,,,,,,18912 North Creek Pkwy,Suite 201,Bothell,WA,98011,G2023,,2023-04-20,399.00,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12611,,,ORG,TD Bank,,,,,,8101 Wisconsin Ave,,Bethesda,MD,20814,G2023,,2023-05-31,25.00,,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12612,,,ORG,USPS - Bethesda,,,,,,6900 Wisconsin Ave,,Bethesda,MD,20815,G2023,,2023-04-21,137.00,,Postage,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12613,,,ORG,Zoom,,,,,,55 Almaden Blvd,,San Jose,CA,95113,G2023,,2023-01-18,15.93,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12614,,,ORG,Zoom,,,,,,55 Almaden Blvd,,San Jose,CA,95113,G2023,,2023-02-21,15.93,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12615,,,ORG,Zoom,,,,,,55 Almaden Blvd,,San Jose,CA,95113,G2023,,2023-03-20,16.99,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12616,,,ORG,Zoom,,,,,,55 Almaden Blvd,,San Jose,CA,95113,G2023,,2023-04-18,15.99,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12617,,,ORG,Zoom,,,,,,55 Almaden Blvd,,San Jose,CA,95113,G2023,,2023-05-18,16.99,,Software/software licensing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12595,,,IND,,Morrison,Nicole,Hobbs,,,1801 Crystal Drive,Apt. 805,Arlington,VA,22202,G2023,,2023-01-12,3000.00,,Salary,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12596,,,IND,,Morrison,Nicole,Hobbs,,,1801 Crystal Drive,Apt. 805,Arlington,VA,22202,G2023,,2023-02-17,3000.00,,Salary,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12597,,,IND,,Morrison,Nicole,Hobbs,,,1801 Crystal Drive,Apt. 805,Arlington,VA,22202,G2023,,2023-04-17,5000.00,,Salary,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12598,,,IND,,Morrison,Nicole,Hobbs,,,1801 Crystal Drive,Apt. 805,Arlington,VA,22202,G2023,,2023-05-04,1000.00,,Salary,001,,,,,,,,,,,,,,,,,,,
SB21B,C00659870,D12599,,,IND,,Morrison,Nicole,Hobbs,,,1801 Crystal Drive,Apt. 805,Arlington,VA,22202,G2023,,2023-06-21,983.16,,Salary,001,,,,,,,,,,,,,,,,,,,
