form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00066472,F5292533E8270624FAD,,,CCM,Britt For Alabama Inc,,,,,,PO Box 3759,,Montgomery,AL,36109,G2028,,2024-06-17,1500.00,,2028 General,011,C00781443,,S2AL00145,Britt,Katie,Boyd,,,S,AL,,,,,,,,,
SB23,C00066472,93CAFC94AA8CB5F6BF7,,,CCM,Britt For Alabama Inc,,,,,,PO Box 3759,,Montgomery,AL,36109,P2028,,2024-06-17,3500.00,,2028 Primary,011,C00781443,,S2AL00145,Britt,Katie,Boyd,,,S,AL,,,,,,,,,
SB23,C00066472,B6FE074EE72A102B0CC,,,CCM,Brittany Pettersen For Colorado,,,,,,PO Box 150887,,Lakewood,CO,80215,P2024,,2024-06-18,1000.00,,2024 Primary,011,C00637215,,H8CO07045,Pettersen,Brittany,L.,,,H,CO,07,,,,,,,,
SB23,C00066472,273198B04B33844B659,,,CCM,Desposito For New York,,,,,,PO Box 188,,Island Park,NY,11558,P2024,,2024-06-25,2000.00,,2024 Primary,011,C00809426,,H2NY04277,D'Esposito,Anthony,P.,,,H,NY,04,,,,,,,,
SB23,C00066472,B663F9FA3B271B18BB5,,,CCM,John Rose For Tennessee,,,,,,PO Box 2404,,Cookeville,TN,38502,P2024,,2024-06-25,1000.00,,2024 Primary,011,C00652743,,H8TN06094,Rose,John,W.,,,H,TN,06,,,,,,,,
SB23,C00066472,3D999F63E6371CA79CE,,,PAC,Leadership And Loyalty Only To America PAC,,,,,,PO Box 5744,,Hauppauge,NY,11788,O2024,Contribution,2024-06-25,2000.00,,2024 Contribution,011,C00813063,Leadership And Loyalty Only To America PAC,,,,,,,,,,,,,,,,,
SB23,C00066472,51DB00AA86FF8802056,,,CCM,Schakowsky For Congress,,,,,,PO Box 5130,,Evanston,IL,60204,G2024,,2024-06-17,1000.00,,2024 General,011,C00327023,,H8IL09067,Schakowsky,Janice,D.,,,H,IL,09,,,,,,,,
SB23,C00066472,8203067275936902908,,,CCM,Team Hagerty,,,,,,PO Box 50430,,Nashville,TN,37205,P2026,,2024-06-25,2500.00,,2026 Primary,011,C00718627,,S0TN00169,Hagerty,Bill,,,,S,TN,,,,,,,,,
SB23,C00066472,E0BA07F765FF958288C,,,CCM,Team Hagerty,,,,,,PO Box 50430,,Nashville,TN,37205,G2026,,2024-06-25,1000.00,,2026 General,011,C00718627,,S0TN00169,Hagerty,Bill,,,,S,TN,,,,,,,,,
SB23,C00066472,9916F4E7140BD970D12,,,CCM,Texans For Senator John Cornyn Inc.,,,,,,PO Box 13026,,Austin,TX,78711,P2026,,2024-06-17,5000.00,,2026 Primary,011,C00369033,,S2TX00106,Cornyn,John,,,III,S,TX,,,,,,,,,
SB23,C00066472,4454ADBDB158B61CE92,,,CCM,Vargas For Congress,,,,,,374 N. COAST HIGHWAY 101 SUITE 2,,ENCINITAS,CA,92024,G2024,,2024-06-25,1000.00,,2024 General,011,C00497321,,H2CA50026,Vargas,Juan,Carlos,,,H,CA,52,,,,,,,,
