form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00476978,500013644,,,ORG,"Campaign Account of Michele Rayner for State Rep, District 62",,,,,,PO Box 35218,,Saint Petersburg,FL,337050504,,,2024-10-10,250.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013638,,,ORG,Comite Rivera Lassen Comisionada,,,,,,506 Calle Alvarado,,San Juan,PR,009182849,,,2024-10-10,1000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013639,,,ORG,Committee to Elect Park Cannon,,,,,,931 Monroe Dr NE,Ste A102,Atlanta,GA,303082183,,,2024-10-07,250.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013636,,,ORG,Committee to Elect Vernetta Alston,,,,,,PO Box 379,,Durham,NC,277020379,,,2024-10-10,500.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013640,,,ORG,Fran Watson For Probate Court 5,,,,,,2726 Bissonnet St,Ste 240,Houston,TX,770051352,,,2024-10-07,250.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013632,,,ORG,Friends for the Election of Antoine Smith-Rouse,,,,,,6756 Gordon Blvd,,Burlington,KY,410056599,,,2024-10-10,250.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013642,,,ORG,Friends of Lakeesha Klu Atkinson,,,,,,PO Box 272,,Portsmouth,VA,237050272,,,2024-10-10,250.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013643,,,ORG,Friends of Precious Brady-Davis,,,,,,5201 S Cornell Ave,Apt 17F,Chicago,IL,606154204,,,2024-10-10,250.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013630,,,ORG,Jason Hoskins For State Representative,,,,,,PO Box 2125,,Southfield,MI,480372125,,,2024-10-10,250.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013624,,,ORG,Jolanda Jones Campaign,,,,,,2525 Binz St,,Houston,TX,770047565,,,2024-10-10,250.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013635,,,ORG,Jordoun Eatman Election Committee,,,,,,PO Box 230441,,Grand Rapids,MI,495230441,,,2024-10-10,500.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013633,,,ORG,Keturah Herron For State Senate,,,,,,1320 S Floyd St,,Louisville,KY,402082074,,,2024-10-10,250.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013631,,,ORG,LaMont For Vermont,,,,,,PO Box 419,,Stowe,VT,056720419,,,2024-10-10,250.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013634,,,ORG,Mike for Vermont,,,,,,106 E Allen St,Unit 504,Winooski,VT,054042297,,,2024-10-10,250.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013641,,,ORG,New Vision New Voice Keymonta Epps,,,,,,909 Excalibur Dr,,Clarksville,TN,370405166,,,2024-10-10,250.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013622,,,ORG,Paragon Payment Solutions,,,,,,2141 E Broadway Rd,Ste 202,Tempe,AZ,852821895,,,2024-10-02,119.75,0.00,"Credit Card Processing Fees, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013623,,,ORG,Paragon Payment Solutions,,,,,,2141 E Broadway Rd,Ste 202,Tempe,AZ,852821895,,,2024-10-02,114.75,0.00,"Credit Card Processing Fees, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
SB29,C00476978,500013645,,,ORG,The Committee to Elect Devin Barrington-Ward,,,,,,2418 Bolling Brook Dr SW,,Atlanta,GA,303112522,,,2024-10-10,500.00,0.00,"Non-Federal Contribution, Non-Contribution Account",,,,,,,,,,,,,,,,,,,,
