form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00009936,27311390,,,PTY,DCCC,,,,,,"430 South Capitol Street, SE 2nd F",c/o Jill McInerney,Washington,DC,20003,,,2024-04-04,15000.00,0.00,federal contribution,011,C00000935,,,,,,,,,,,,,,,,,,federal contribution
SB23,C00009936,27311392,,,CCM,Connolly For Congress,,,,,,PO Box 563,,Merrifield,VA,22116,G2024,,2024-04-04,1500.00,0.00,"Gerry Connolly, US HOUSE D-11-VA",011,C00445452,Connolly For Congress,H8VA11062,Connolly,Gerry,,,,H,VA,11,,,,,,,,"Gerry Connolly, US HOUSE D-11-VA"
SB23,C00009936,27311394,,,CCM,Mary Peltola for Alaska,,,,,,6129 Long Meadow Road,,McLean,VA,22101,P2024,,2024-04-04,2500.00,0.00,"Mary Peltola, US HOUSE D-AL-AK",011,C00812388,Mary Peltola for Alaska,H2AK01158,Peltola,Mary,,Rep.,,H,AK,01,,,,,,,,"Mary Peltola, US HOUSE D-AL-AK"
SB23,C00009936,27311666,,,PTY,DCCC,,,,,,"430 South Capitol Street, SE 2nd F",c/o Jill McInerney,Washington,DC,20003,,,2024-04-04,-15000.00,0.00,Void ck# 10912 dtd 4/4/2024 - DCCC,011,C00000935,,,,,,,,,,,,,,,,,,Void ck# 10912 dtd 4/4/2024 - DCCC
SB23,C00009936,27311667,,,CCM,Connolly For Congress,,,,,,PO Box 563,,Merrifield,VA,22116,G2024,,2024-04-04,-1500.00,0.00,Void ck# 10913 dtd 4/4/2024 - Connolly For Congress,011,C00445452,Connolly For Congress,H8VA11062,Connolly,Gerry,,,,H,VA,11,,,,,,,,Void ck# 10913 dtd 4/4/2024 - Connolly For Congress
SB23,C00009936,27311668,,,CCM,Mary Peltola for Alaska,,,,,,6129 Long Meadow Road,,McLean,VA,22101,P2024,,2024-04-04,-2500.00,0.00,Void ck# 10914 dtd 4/4/2024 - Mary Peltola for Alaska,011,C00812388,Mary Peltola for Alaska,H2AK01158,Peltola,Mary,,Rep.,,H,AK,01,,,,,,,,Void ck# 10914 dtd 4/4/2024 - Mary Peltola for Alaska
SB23,C00009936,27311669,,,PTY,DCCC,,,,,,"430 South Capitol Street, SE 2nd F",c/o Jill McInerney,Washington,DC,20003,,,2024-04-04,15000.00,0.00,federal contribution,011,C00000935,,,,,,,,,,,,,,,,,,federal contribution
SB23,C00009936,27311670,,,CCM,Connolly For Congress,,,,,,PO Box 563,,Merrifield,VA,22116,G2024,,2024-04-04,1500.00,0.00,"Gerry Connolly, US HOUSE D-11-VA",011,C00445452,Connolly For Congress,H8VA11062,Connolly,Gerry,,,,H,VA,11,,,,,,,,"Gerry Connolly, US HOUSE D-11-VA"
SB23,C00009936,27311672,,,CCM,Mary Peltola for Alaska,,,,,,6129 Long Meadow Road,,McLean,VA,22101,P2024,,2024-04-04,2500.00,0.00,"Mary Peltola, US HOUSE D-AL-AK",011,C00812388,Mary Peltola for Alaska,H2AK01158,Peltola,Mary,,Rep.,,H,AK,01,,,,,,,,"Mary Peltola, US HOUSE D-AL-AK"
SB23,C00009936,27311673,,,CCM,Larson for Congress,,,,,,"413 New Jersey Ave, SE",,Washington,DC,20003,P2024,,2024-04-04,1000.00,0.00,"John Larson, US HOUSE D-01-CT",011,C00330142,Larson for Congress,H8CT01046,Larson,John,,,,H,CT,01,,,,,,,,"John Larson, US HOUSE D-01-CT"
