form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00003632,500112944,,,CCM,CASTEN FOR CONGRESS,,,,,,PO Box 132,,Downers Grove,IL,605150132,G2024,,2024-05-23,2500.00,0.00,Contribution,,C00648493,,,CASTEN,SEAN,,,,H,IL,06,,,,,,,,
SB23,C00003632,500112940,,,PAC,DEMOCRACY SUMMER LEADERSHIP PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-05-08,5000.00,0.00,Contribution,,C00664318,DEMOCRACY SUMMER LEADERSHIP PAC,,,,,,,,,,,,,,,,,
SB23,C00003632,500112941,,,CCM,JAMIE RASKIN FOR CONGRESS,,,,,,PO Box 5418,,Takoma Park,MD,209135418,G2024,,2024-05-08,5000.00,0.00,Contribution,,C00575126,,,RASKIN,JAMIE,,,,H,MD,08,,,,,,,,
SB23,C00003632,500112949,,,CCM,MAD 4 PA PAC,,,,,,PO Box 444,,Glenside,PA,190380444,,,2024-05-08,5000.00,0.00,Contribution,,C00670844,,,DEAN,MADELEINE,,,,H,PA,04,,,,,,,,
SB23,C00003632,500112942,,,CCM,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,,,,,,PO Box 50084,,Fort Worth,TX,761050084,G2024,,2024-05-08,5000.00,0.00,Contribution,,C00506832,,,VEASEY,MARC,A,,,H,TX,33,,,,,,,,
SB23,C00003632,500112945,,,CCM,MENENDEZ FOR CONGRESS,,,,,,123 Town Square Pl,# 515,Jersey City,NJ,073101756,G2024,,2024-05-23,5000.00,0.00,Contribution,,C00799767,,,MENENDEZ,ROBERT,J.,,,H,NJ,08,,,,,,,,
SB23,C00003632,500112943,,,CCM,PRAMILA FOR CONGRESS,,,,,,PO Box 20753,,Seattle,WA,981021753,G2024,,2024-05-08,5000.00,0.00,Contribution,,C00605592,,,JAYAPAL,PRAMILA,,,,H,WA,07,,,,,,,,
SB23,C00003632,500112946,,,CCM,RAJA FOR CONGRESS,,,,,,PO Box 958033,,Hoffman Estates,IL,601958033,G2024,,2024-05-23,2500.00,0.00,Contribution,,C00496778,,,KRISHNAMOORTHI,S.,RAJA,,,H,IL,08,,,,,,,,
SB23,C00003632,500112947,,,CCM,ROBIN KELLY FOR CONGRESS,,,,,,PO Box 6953,,Chicago,IL,606806953,G2024,,2024-05-23,5000.00,0.00,Contribution,,C00539866,,,KELLY,ROBIN,L.,,,H,IL,02,,,,,,,,
SB23,C00003632,500112948,,,CCM,SHONTEL BROWN FOR CONGRESS,,,,,,PO Box 221232,,Beachwood,OH,441220996,G2024,,2024-05-23,2500.00,0.00,Contribution,,C00764381,,,BROWN,M,SHONTEL,,,H,OH,11,,,,,,,,
