form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00830034,SB29.4257,,,CCM,Bannister for House,,,,,,4 Montrose Drive,,Greenville,SC,29607,P2024,,2023-06-14,1000.00,,Contribution to non Federal candidate,011,,Bannister for House,,Bannister,Bruce,,,,,SC,,,,,,,,,
SB29,C00830034,SB29.4264,,,CCM,Bill Whitmire for State House,,,,,,518 W N Broad Street,,Walhalla,SC,29691,P2024,,2023-06-14,1000.00,,Contribution to non Federal candidate,011,,Bill Whitmire for State House,,Whitmire,Bill,,,,,SC,,,,,,,,,
SB29,C00830034,SB29.4248,,,CCM,Burchett for House,,,,,,6810 Albany Hwy,,Waycross,GA,31552,P2024,,2023-06-15,1000.00,,Contribution to non Federal candidate,011,,Burchett for House,,Burchett,James,,,,H,GA,,,,,,,,,
SB29,C00830034,SB29.4250,,,CCM,Chris Erwin for Georgia,,,,,,P.O. Box 501029,,Atlanta,GA,31150,P2024,,2023-06-12,1000.00,,Contribution to non Federal candidate,011,,Chris Erwin for Georgia,,Erwin,Chris,,,,,GA,,,,,,,,,
SB29,C00830034,SB29.4269,,,CCM,Chris Murphy for State House,,,,,,4238 Persimmon Woods Drive,,North Charleston,SC,29420,P2024,,2023-06-14,1000.00,,Contribution to non Federal candidate,011,,Chris Murphy for State House,,Murphy,Chris,,,,,SC,,,,,,,,,
SB29,C00830034,SB29.4251,,,CCM,Citizens for Rick Jasperse,,,,,,89 Apple Valley Farm Lane,,Jasper,GA,30143,P2024,,2023-06-12,1000.00,,Contribution to non Federal candidate,011,,Citizens for Rick Jasperse,,Jasperse,Rick,,,,,GA,,,,,,,,,
SB29,C00830034,SB29.4253,,,CCM,Clint Dixon for Senate,,,,,,P.O. Box 802,,Buford,GA,30515,P2024,,2023-06-12,1000.00,,Contribution to non Federal candidate,011,,Clint Dixon for Senate,,Dixon,Clint,,,,,GA,,,,,,,,,
SB29,C00830034,SB29.4271,,,CCM,Elect Shannon Erickson,,,,,,129 Hermitage Road,,Beaufort,SC,29902,P2024,,2023-06-14,1000.00,,Contribution to non Federal candidate,011,,Elect Shannon Erickson,,Erickson,Shannon,,,,,SC,,,,,,,,,
SB29,C00830034,SB29.4252,,,CCM,Friends of Clay Pirkle,,,,,,P.O. Box 607,,Ashburn,GA,31714,P2024,,2023-06-12,1000.00,,Contribution to non Federal candidate,011,,Friends of Clay Pirkle,,Pirkle,Clay,,,,,GA,,,,,,,,,
SB29,C00830034,SB29.4254,,,CCM,Friends of Greg Dolezal,,,,,,5430 Travis Ct,,Cumming,GA,30040,P2024,,2023-06-12,1000.00,,Contribution to non Federal candidate,011,,Friends of Greg Dolezal,,Dolezal,Greg,,,,,GA,,,,,,,,,
