form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00243659,500066743,,,COM,Alley for Kansas,,,,,,517 Quail Nest Rd,,Winfield,KS,671568870,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066765,,,COM,Amy Nielsen for Iowa,,,,,,168 Lockmoor Cir,,North Liberty,IA,523178042,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066781,,,COM,Ballard for Nebraska,,,,,,6801 NW 2nd St,,Lincoln,NE,685216610,P2024,,2023-11-20,1000.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066773,,,COM,Barbara Ballard,,,,,,1532 Alvamar Dr,,Lawrence,KS,660471605,P2024,,2023-11-06,150.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066793,,,COM,Ben Hansen for Legislature,,,,,,450 S 17th St,,Blair,NE,680082017,P2024,,2023-11-20,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066748,,,COM,Beverly Gossage for Kansas,,,,,,4920 Legends Dr,Ste 100,Lawrence,KS,660493840,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066758,,,COM,Bill Sutton,,,,,,215 W Park St,,Gardner,KS,660301149,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066752,,,COM,Borjon for Kansas,,,,,,5326 SW 40th Ter,,Topeka,KS,666102409,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066783,,,COM,Bosn for Legislature,,,,,,5110 S 90th St,,Lincoln,NE,685269627,P2024,,2023-11-20,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066775,,,COM,Brad for Kansas,,,,,,13130 S Raintree Dr,,Olathe,KS,660625169,P2024,,2023-11-06,150.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066747,,,COM,Brenda Dietrich for Senate,,,,,,6110 SW 38th Ter,,Topeka,KS,666101307,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066760,,,COM,Brenda Landwehr,,,,,,2611 N Bayside Ct,,Wichita,KS,672055243,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066785,,,COM,Cavanaugh for Nebraska,,,,,,916 S 85th St,,Omaha,NE,681145212,P2024,,2023-11-20,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066761,,,COM,Chase Blasi for State Senate,,,,,,1746 N Blackstone Ct,,Wichita,KS,672351461,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066738,,,COM,Chris Croft for Kansas,,,,,,8909 W 148th Ter,,Overland Park,KS,662219361,P2024,,2023-11-03,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066750,,,COM,Cindy for Senate,,,,,,PO Box 4781,,Olathe,KS,660634781,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066779,,,COM,Citizens to Elect John Arch,,,,,,8614 S 100th St,,La Vista,NE,681283074,P2024,,2023-11-20,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066798,,,COM,Committee to Elect Kathleen Kauth,,,,,,6103 S 178th St,,Omaha,NE,681353005,P2024,,2023-11-20,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066734,,,COM,Committee to Elect Rick Olson To House of Representatives,,,,,,3012 E 31st Ct,,Des Moines,IA,503173735,P2024,,2023-11-03,1000.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066787,,,COM,Conrad for Legislature,,,,,,3818 Dudley St,,Lincoln,NE,685032134,P2024,,2023-11-20,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066727,,,COM,Dan Dawson for State Senate,,,,,,213 Upland Dr,,Council Bluffs,IA,515034805,P2024,,2023-11-03,2000.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066774,,,COM,Dan for Kan,,,,,,PO Box 25352,,Overland Park,KS,662255352,P2024,,2023-11-06,150.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066742,,,COM,Dan Hawkins for 100th District,,,,,,9406 W Harvest Ln,,Wichita,KS,672124218,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066740,,,COM,Dawn Driscoll for State Senate,,,,,,2405 K Ave,,Williamsburg,IA,523618514,P2024,,2023-11-03,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066790,,,COM,Dorn for Legislature,,,,,,15717 E Aspen Rd,,Adams,NE,683014105,P2024,,2023-11-20,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066784,,,COM,Eliot Bostar for Legislature,,,,,,3800 S 42nd St,,Lincoln,NE,685064209,P2024,,2023-11-20,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066746,,,COM,Ethan for Senate,,,,,,PO Box 8296,,Prairie Village,KS,662080296,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066764,,,COM,Friends for Brian Lohse,,,,,,1500 NE Morgan Dr,,Bondurant,IA,500351363,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066792,,,COM,Friends for John Fredrickson,,,,,,8330 Loveland Dr,,Omaha,NE,681241310,P2024,,2023-11-20,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066782,,,COM,Friends of Carol Blood,,,,,,2812 Jack Pine St,,Bellevue,NE,681235511,P2024,,2023-11-20,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066780,,,COM,Friends of Christy Armendariz,,,,,,16212 W Maple Rd,,Omaha,NE,681162101,P2024,,2023-11-20,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066795,,,COM,Jana Hughes for Legislature,,,,,,1825 Deer Run Dr,,Seward,NE,684348152,P2024,,2023-11-20,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066762,,,COM,Jeff Longbine for Kansas,,,,,,2801 Lakeridge Rd,,Emporia,KS,668015937,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066757,,,COM,Jeff Pittman for Kansas,,,,,,1108 S Broadway St,,Leavenworth,KS,660483116,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066788,,,COM,Jen Day for Nebraska,,,,,,15708 Redwood St,,Omaha,NE,681363167,P2024,,2023-11-20,100.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066768,,,COM,Jerry for Kansas,,,,,,4414 Tomahawk Rd,,Prairie Village,KS,662082840,P2024,,2023-11-06,150.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066756,,,COM,Jo Ella Hoye for Kansas,,,,,,8517 Alden St,,Lenexa,KS,662152474,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066800,,,COM,John Lowe for Legislature,,,,,,2001 Central Ave,,Kearney,NE,688475301,P2024,,2023-11-20,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066778,,,COM,Joni Albrecht for Legislature,,,,,,2088 D Ave,,Thurston,NE,680623025,P2024,,2023-11-20,100.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066803,,,COM,Julie Slama for Legislature,,,,,,73424 645A Ave,,Peru,NE,684217721,P2024,,2023-11-20,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066737,,,COM,Kansans for a Democratic House,,,,,,PO Box 2088,,Topeka,KS,66601,P2024,,2023-11-03,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066732,,,COM,Kansas Republican Senatorial Committee,,,,,,PO Box 2663,,Topeka,KS,666012663,P2024,,2023-11-03,1000.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066728,,,COM,Kaufmann for State House,,,,,,1527 330th St,,Wilton,IA,527789268,P2024,,2023-11-03,2000.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066771,,,COM,Laura Williams for Kansas,,,,,,14525 W 93rd St,,Lenexa,KS,662153192,P2024,,2023-11-06,150.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066767,,,COM,Lindsay for Kansas House,,,,,,7921 Carter St,Apt 3106,Overland Park,KS,662041388,P2024,,2023-11-06,150.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066799,,,COM,Linehan for Legislature,,,,,,4025 S 224th Cir,,Elkhorn,NE,680222414,P2024,,2023-11-20,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066733,,,COM,Lundgren for House,,,,,,916 Heather Dr,,Peosta,IA,520689452,P2024,,2023-11-03,1000.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066805,,,COM,Lynne Walz for Legislature,,,,,,1717 Parkview Dr,,Fremont,NE,680254483,P2024,,2023-11-20,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066807,,,COM,McCombie for Illinois,,,,,,954 W RT 6,,Morris,IL,60450,P2024,,2023-11-21,1000.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066797,,,COM,Mike Jacobson for Legislature,,,,,,18326 S Charles Ave,,North Platte,NE,691010440,P2024,,2023-11-20,1000.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066801,,,COM,Mike Moser for Legislature,,,,,,2514 13th St,,Columbus,NE,686014914,P2024,,2023-11-20,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066736,,,COM,Mike Thompson for Kansas,,,,,,4923 Constance St,,Shawnee,KS,662165604,P2024,,2023-11-03,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066753,,,COM,Molly for Kansas Senate,,,,,,29467 Masters Ct,,Louisburg,KS,660533586,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066755,,,COM,O'Shea for Kansas,,,,,,4630 NW Timber Ct,,Topeka,KS,666183130,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066749,,,COM,Oletha Faust-Goudeau your Kansas Senate Senator,,,,,,PO Box 20335,,Wichita,KS,672081335,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066770,,,COM,Ousley for the 24th,,,,,,6800 Farley St,,Merriam,KS,662033911,P2024,,2023-11-06,150.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066772,,,COM,Owen Donohoe for State Representative,,,,,,6265 Arapahoe St,,Shawnee,KS,662263239,P2024,,2023-11-06,150.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066751,,,COM,Pat Pettey for Kansas Senate,,,,,,5316 Lakewood St,,Kansas City,KS,661062202,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066777,,,COM,Ray Aguilar for Legislature,,,,,,55 Kuester Lk,# A,Grand Island,NE,688018609,P2024,,2023-11-20,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066754,,,COM,Renee Erickson for Kansas,,,,,,26 N Cypress Dr,,Wichita,KS,672062537,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066731,,,COM,Republican House Campaign Committee,,,,,,PO Box 2632,,Topeka,KS,666012632,P2024,,2023-11-03,1000.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066794,,,COM,Rick Holdcroft for Legislature District 36,,,,,,13701 S 37th Cir,,Bellevue,NE,681232745,P2024,,2023-11-20,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066802,,,COM,Riepe for Nebraska,,,,,,6232 S 79th Cir,,Ralston,NE,681274270,P2024,,2023-11-20,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066786,,,COM,Rob Clements for Legislature,,,,,,PO Box 198,,Elmwood,NE,683490198,P2024,,2023-11-20,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066791,,,COM,Robert Dover for Nebraska,,,,,,1000 W Norfolk Ave,,Norfolk,NE,687015058,P2024,,2023-11-20,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066741,,,COM,Rozenboom for Senate,,,,,,306 E 3rd St,,Pella,IA,502191930,P2024,,2023-11-03,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066739,,,COM,Senate Democrats Committee,,,,,,PO Box 1811,,Topeka,KS,666011811,P2024,,2023-11-03,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066729,,,COM,Sinclair for Iowa,,,,,,1255 King Rd,,Allerton,IA,500088618,P2024,,2023-11-03,1500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066769,,,COM,Susan Ruiz for Kansas,,,,,,7305 Bond St,,Shawnee,KS,662034329,P2024,,2023-11-06,150.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066776,,,COM,Sydney Carlin for Kansas,,,,,,1650 Sunnyslope Ln,,Manhattan,KS,665024631,P2024,,2023-11-06,150.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066744,,,COM,Sykes for Kansas Senate,,,,,,10227 Theden Cir,,Lenexa,KS,662202696,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066759,,,COM,Team Tarwater,,,,,,16006 Meadow Ln,,Stilwell,KS,660859285,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066796,,,COM,Teresa Ibach for Legislature,,,,,,PO Box 131,,Sumner,NE,688780131,P2024,,2023-11-20,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066763,,,COM,Timi Brown-Powers for Iowa,,,,,,1920 W 7th St,,Waterloo,IA,507023353,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066735,,,COM,Ty Masterson for Kansas,,,,,,1539 S Phyllis Ln,,Andover,KS,670028617,P2024,,2023-11-03,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066745,,,COM,Vic Miller for the House,,,,,,1174 SW Fillmore St,,Topeka,KS,666041168,P2024,,2023-11-03,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066804,,,COM,Von Gillern for Nebraska,,,,,,18370 Honeysuckle Dr,,Elkhorn,NE,680223803,P2024,,2023-11-20,500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066806,,,COM,Wayne for Nebraska,,,,,,8937 N 56Th Avenue Cir,,Omaha,NE,681521739,P2024,,2023-11-20,250.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066789,,,COM,Wendy DeBoer for Legislature,,,,,,14510 Read St,,Bennington,NE,680071575,P2024,,2023-11-20,100.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00243659,500066730,,,COM,Win With Windschitl,,,,,,2912 Light Breeze Ln,,Missouri Valley,IA,515555059,P2024,,2023-11-03,1500.00,0.00,Political contribution,,,,,,,,,,,,,,,,,,,,
