form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00790790,EB3912,,,PAC,Allyson M. Damikolas for School Board 2024 (ID #1471260),,,,,,249 East Ocean Blvd. #670,,Long Beach,CA,90802,G2024,,2024-08-06,1000.00,,Local Contribution,011,,Allyson M. Damikolas for School Board 2024 (ID #1471260),,Damikolas,Allyson M.,,,,,,01,,,,,,,,
SB29,C00790790,EB4180,,,PAC,Allyson M. Damikolas for School Board 2024 (ID #1471260),,,,,,249 East Ocean Blvd. #670,,Long Beach,CA,90802,G2024,,2024-09-10,2000.00,,Local Contribution,011,,Allyson M. Damikolas for School Board 2024 (ID #1471260),,Damikolas,Allyson M.,,,,,,01,,,,,,,,
SB29,C00790790,EB3909,,,PAC,Ana Page for School Board 2024 (ID #1429486),,,,,,443 E. Dunton Avenue,,Orange,CA,92865,G2024,,2024-08-06,1000.00,,Local Contribution,011,,Ana Page for School Board 2024 (ID #1429486),,Page,Ana,,,,,,,,,,,,,,
SB29,C00790790,EB4177,,,PAC,Angela Watts for City Council 2024 (FPPC# 1468115),,,,,,"1400 N. Harbor Blvd, Suite 550",,Fullerton,CA,92832,G2024,,2024-09-10,1000.00,,Local Contribution,011,,Angela Watts for City Council 2024 (FPPC# 1468115),,Watts,Angela,,,,,,,,,,,,,,
SB29,C00790790,EB3842,,,PAC,Ayn Craciun for Council 2024 (ID #1464914),,,,,,"1 W. Manchester Blvd, Suite 700",,Inglewood,CA,90301,G2024,,2024-07-09,620.00,,Local Contribution,011,,Ayn Craciun for Council 2024 (ID #1464914),,Craciun,Ayn,,,,,,,,,,,,,,
SB29,C00790790,EB3890,,,PAC,C. Michelle Juarez Bernier for La Habra City Council 2024 (ID #1451621),,,,,,1400 N. Harbor Blvd STE 550,,Fullerton,CA,92835,G2024,,2024-08-01,1000.00,,Local Contribution,011,,C. Michelle Juarez Bernier for La Habra City Council 2024 (ID #1451621),,Bernier,Christine,,,,,CA,,,,,,,,,
SB29,C00790790,EB4123,,,PAC,Clay for City Council 2024 (ID #1472669),,,,,,"1 W. Manchester Blvd., Suite 700",,Inglewood,CA,90301,G2024,,2024-09-03,1000.00,,Local Contribution,011,,Clay for City Council 2024 (ID #1472669),,Clay,Lana,,,,,CA,04,,,,,,,,
SB29,C00790790,EB4182,,,PAC,Clay for City Council 2024 (ID #1472669),,,,,,"1 W. Manchester Blvd., Suite 700",,Inglewood,CA,90301,G2024,,2024-09-10,1500.00,,Local Contribution,011,,Clay for City Council 2024 (ID #1472669),,Clay,Lana,,,,,CA,04,,,,,,,,
SB29,C00790790,EB4345,,,PAC,Committee to Re-Elect Gina Clayton-Tarvin for Ocean View School Board 2024 (ID #1413559),,,,,,6562 Montoya Circle,,Huntington Beach,CA,92647,G2024,,2024-09-10,1000.00,,Local Contribution,011,,Committee to Re-Elect Gina Clayton-Tarvin for Ocean View School Board 2024 (ID #1413559),,Clayton-Tarvin,Gina,,,,,,,,,,,,,,
SB29,C00790790,EB4176,,,PAC,Diedre Thu-Ha Nguyen for Mayor 2024 (FFPC #1458797),,,,,,1400 N. Harbor Blvd,,Fullerton,CA,92835,G2024,,2024-09-10,1000.00,,Local Contribution,011,,Diedre Thu-Ha Nguyen for Mayor 2024 (FFPC #1458797),,Nguyen,Diedre Thu-Ha,,,,,,,,,,,,,,
SB29,C00790790,EB3911,,,PAC,Ersoylu for NMUSD School Board 2024 (ID #1471830),,,,,,9070 Irvine Center Drive #150,,Irvine,CA,92618,G2024,,2024-08-06,1000.00,,Local Contribution,011,,Ersoylu for NMUSD School Board 2024 (ID #1471830),,Ersoylu,Leah,,,,,,01,,,,,,,,
SB29,C00790790,EB4184,,,PAC,Ersoylu for NMUSD School Board 2024 (ID #1471830),,,,,,9070 Irvine Center Drive #150,,Irvine,CA,92618,G2024,,2024-09-10,2000.00,,Local Contribution,011,,Ersoylu for NMUSD School Board 2024 (ID #1471830),,Ersoylu,Leah,,,,,,01,,,,,,,,
SB29,C00790790,EB4278,,,PAC,"Friends of Carolyn Inmon for South Orange County Community College District Area 1, 2024 (",,,,,,17 Viejo,,Irvine,CA,92612,G2024,,2024-09-30,500.00,,Local Contribution,011,,"Friends of Carolyn Inmon for South Orange County Community College District Area 1, 2024 (",,Inmon,Carolyn,,,,,CA,01,,,,,,,,
SB29,C00790790,EB4185,,,PAC,Hanacek for Capistrano USD Board 2024 (ID #1465632),,,,,,21782 Santa Pola,,Mission Viejo,CA,92692,G2024,,2024-09-10,2000.00,,Local Contribution,011,,Hanacek for Capistrano USD Board 2024 (ID #1465632),,Hanacek,Amy,,,,,,01,,,,,,,,
SB29,C00790790,EB4300,,,PAC,Hanacek for Capistrano USD Board 2024 (ID #1465632),,,,,,21782 Santa Pola,,Mission Viejo,CA,92692,G2024,,2024-09-13,1000.00,,Local Contribution,011,,Hanacek for Capistrano USD Board 2024 (ID #1465632),,Hanacek,Amy,,,,,,01,,,,,,,,
SB29,C00790790,EB4189,,,PAC,Jackie Kan for Irvine City Council 2024 (ID #1467304),,,,,,14252 Culver Drive Suite A #204,,Irvine,CA,92604,G2024,,2024-09-10,620.00,,Local Contribution,011,,Jackie Kan for Irvine City Council 2024 (ID #1467304),,Kan,Jackie,,,,,CA,01,,,,,,,,
