form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00027342,87866571,,,COM,BG Families for Schools,,,,,,PO Box 406,,Bowling Green,OH,43402,,,2023-10-03,1000.00,0.00,2023 Voluntary Non-Federal Other,011,,,,,,,,,,,,,,,,,,,2023 Voluntary Non-Federal Other
SB29,C00027342,87866572,,,COM,Friends of Marks,,,,,,"405 Madison Ave., Suite 1000",,Toledo,OH,43604,,,2023-10-03,650.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Marks,Eric,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,87866573,,,COM,Friends of Brady Hall,,,,,,3041 Wichita Rd.,,Toledo,OH,43613,,,2023-10-03,1000.00,0.00,2023 Voluntary Non-Federal General,011,,,,Hall,Brady,,,,,,,,,,,,,,2023 Voluntary Non-Federal General
SB29,C00027342,87866725,,,COM,Friends of Grandillo,,,,,,491 Circular St.,,Tiffin,OH,44883,,,2023-10-03,1000.00,0.00,2023 Voluntary Non-Federal General,011,,,,Grandillo,Gina,,,,,,,,,,,,,,2023 Voluntary Non-Federal General
SB29,C00027342,87866886,,,COM,Dustin Granger for Louisiana,,,,,,601 Mill Street,,Lake Charles,LA,70601,,,2023-10-03,1500.00,0.00,2023 Voluntary Non-Federal Primary,011,,,,Granger,Dustin,,,,,,,,,,,,,,2023 Voluntary Non-Federal Primary
SB29,C00027342,87869506,,,COM,Labor PAC AFL-CIO,,,,,,1000 Germantown Pike,Bldg K5,Plymouth Meeting,PA,19462,,,2023-10-03,1600.00,0.00,2023 Voluntary Non-Federal Other,011,,,,,,,,,,,,,,,,,,,2023 Voluntary Non-Federal Other
SB29,C00027342,87869683,,,PTY,Marshall County Democratic Party,,,,,,PO Box 1067,,Plymouth,IN,46563,,,2023-10-03,500.00,0.00,2023 Voluntary Non-Federal Other,011,,,,,,,,,,,,,,,,,,,2023 Voluntary Non-Federal Other
SB29,C00027342,87869685,,,COM,Jody Washington for City Council,,,,,,3315 S Pennsylvania Ave.,,Lansing,MI,48910,,,2023-10-03,500.00,0.00,2023 Voluntary Non-Federal General,011,,,,Washington,Jody,,,,,,,,,,,,,,2023 Voluntary Non-Federal General
SB29,C00027342,87869689,,,COM,Melton for Mayor of Gary,,,,,,518 S Hancock St.,PO Box 2493,Gary,IN,46403,,,2023-10-03,1000.00,0.00,2023 Voluntary Non-Federal Other,011,,,,Melton,Eddie,,,,,,,,,,,,,,2023 Voluntary Non-Federal Other
SB29,C00027342,87869691,,,COM,Retain Dan Waldrop,,,,,,152 North Michigan Avenue,,Hobart,IN,46342,,,2023-10-03,1000.00,0.00,2023 Voluntary Non-Federal Other,011,,,,Waldrop,Daniel,,,,,,,,,,,,,,2023 Voluntary Non-Federal Other
SB29,C00027342,87869693,,,COM,"Committee to Re-Elect Thomas M. McDermott, Jr.",,,,,,7134 Knickerbocker Pkwy,,Hammond,IN,46324,,,2023-10-03,1000.00,0.00,2023 Voluntary Non-Federal Other,011,,,,Mcdermott,Thomas,,,,,,,,,,,,,,2023 Voluntary Non-Federal Other
SB29,C00027342,87869694,,,COM,Dan Quick for Legislature,,,,,,1019 Kennedy Drive,,Grand Island,NE,68803,,,2023-10-03,5000.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Quick,Dan,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,87869695,,,COM,Dr. Croyle for Tri-Valley School Board,,,,,,5440 Dillon Hills Drive,,Nashport,OH,43830,,,2023-10-03,1000.00,0.00,2023 Voluntary Non-Federal General,011,,,,Croyle,Christine,,,,,,,,,,,,,,2023 Voluntary Non-Federal General
SB29,C00027342,87869698,,,COM,Sharon NeSmith Campaign Fund,,,,,,4463 Cool Springs,,Owensboro,KY,42303,,,2023-10-03,2100.00,0.00,2023 Voluntary Non-Federal General,011,,,,NeSmith,Sharon,,,,,,,,,,,,,,2023 Voluntary Non-Federal General
SB29,C00027342,87870213,,,COM,Friends of Pete Smith,,,,,,17 W. Courtland St.,Suite 210,Bel Air,MD,21014,,,2023-10-04,500.00,0.00,2026 Voluntary Non-Federal General,011,,,,Smith,Pete,,,,,,,,,,,,,,2026 Voluntary Non-Federal General
SB29,C00027342,87870228,,,COM,Carol Glanville for State Representative,,,,,,PO BOX 140976,,Grand Rapids,MI,49514,,,2023-10-04,500.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Glanville,Carol,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,87870265,,,PTY,Boyd County Democratic Party,,,,,,2831 North Cross Street,,Ashland,KY,41102,,,2023-10-04,2000.00,0.00,2023 Voluntary Non-Federal Other,011,,,,,,,,,,,,,,,,,,,2023 Voluntary Non-Federal Other
SB29,C00027342,87870266,,,COM,Schor for Lansing,,,,,,PO Box 13073,,Lansing,MI,48901,,,2023-10-04,500.00,0.00,2025 Voluntary Non-Federal Primary,011,,,,Schor,Andy,,,,,,,,,,,,,,2025 Voluntary Non-Federal Primary
SB29,C00027342,87872739,,,COM,Friends of Bill Henry,,,,,,412 Winston Avenue,,Baltimore,MD,21212,,,2023-10-06,500.00,0.00,2024 Voluntary Non-Federal General,011,,,,Henry,Bill,,,,,,,,,,,,,,2024 Voluntary Non-Federal General
SB29,C00027342,87872740,,,COM,Friends of John Fitzgerald,,,,,,"1780 Glenvale Court, SW",,Wyoming,MI,49519,,,2023-10-06,500.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Fitzgerald,John,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,87872741,,,PTY,Real New Mexico Leadership,,,,,,2205 Wilder Ln. NW,,Albuquerque,NM,87104,,,2023-10-06,20000.00,0.00,2024 Voluntary Non-Federal Other,011,,,,,,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
SB29,C00027342,87872742,,,COM,Anthony PAC,,,,,,PO Box 12267,,Lansing,MI,48901,,,2023-10-06,500.00,0.00,2023 Voluntary Non-Federal Other,011,,,,,,,,,,,,,,,,,,,2023 Voluntary Non-Federal Other
SB29,C00027342,87872743,,,COM,Jeff Irwin for State Senate,,,,,,2542 Bellwood Ave,,Ann Arbor,MI,48104,,,2023-10-06,250.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Irwin,Jeff,,MI Sen.,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,87872744,,,COM,Friends of Joey Andrews IV,,,,,,1288 Vineland Rd,,St. Joseph,MI,49085,,,2023-10-06,250.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Andrews,Joey,,,IV,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,87872745,,,COM,Securing Michigans Future,,,,,,PO Box 80221,,Lansing,MI,48908,,,2023-10-06,250.00,0.00,2023 Voluntary Non-Federal Other,011,,,,,,,,,,,,,,,,,,,2023 Voluntary Non-Federal Other
SB29,C00027342,87879049,,,COM,Friends of Ken Kerr,,,,,,7412 Skyline Dr,,Frederick,MD,21702,,,2023-10-10,500.00,0.00,2026 Voluntary Non-Federal General,011,,,,Kerr,Ken,,MD Del.,,,,,,,,,,,,2026 Voluntary Non-Federal General
SB29,C00027342,87879059,,,COM,Idris for Supervisor,,,,,,"3360 Old Post Office Rd., #1604",,Woodbridge,VA,22195,,,2023-10-10,2600.00,0.00,2023 Voluntary Non-Federal,011,,,,O'Connor,Idris,,,,,,,,,,,,,,2023 Voluntary Non-Federal
SB29,C00027342,87879136,,,PTY,Prince William County Democratic Committee,,,,,,PO Box 1765,,Manassas,VA,20108,,,2023-10-10,17500.00,0.00,2023 Voluntary Non-Federal,011,,,,,,,,,,,,,,,,,,,2023 Voluntary Non-Federal
SB29,C00027342,87879476,,,COM,Joel Griffin for Virginia,,,,,,PO Box 687,,Fredericksburg,VA,22401,,,2023-10-10,2600.00,0.00,2023 Voluntary Non-Federal General,011,,,,Griffin,Joel,,,,,,,,,,,,,,2023 Voluntary Non-Federal General
SB29,C00027342,87879815,,,COM,Puja for Dulles,,,,,,PO Box 393,,Aldie,VA,20105,,,2023-10-10,5000.00,0.00,2023 Voluntary Non-Federal,011,,,,Khanna,Puja,,,,,,,,,,,,,,2023 Voluntary Non-Federal
SB29,C00027342,87879993,,,COM,Mike Rogers Campaign Committee,,,,,,8613 Indian Spring Road,,Laurel,MD,20724,,,2023-10-10,500.00,0.00,2026 Voluntary Non-Federal General,011,,,,Rogers,Mike,,MD Del.,,,,,,,,,,,,2026 Voluntary Non-Federal General
SB29,C00027342,87879994,,,COM,Neighbors of Justin Bibb,,,,,,5000 Euclid Ave. #205,,Cleveland,OH,44103,,,2023-10-10,7500.00,0.00,2026 Voluntary Non-Federal Primary,011,,,,Bibb,Justin,,,,,,,,,,,,,,2026 Voluntary Non-Federal Primary
SB29,C00027342,87879995,,,COM,Friends of Michael O'Malley,,,,,,3615 Superior Ave.,#4401 A,Cleveland,OH,44114,,,2023-10-10,5000.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,O'Malley,Michael,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,87879996,,,COM,Citizens for Joe Shriver,,,,,,31900 N. Marginal Dr. #403,,Willowick,OH,44095,,,2023-10-10,500.00,0.00,2023 Voluntary Non-Federal General,011,,,,Shriver,Joe,,,,,,,,,,,,,,2023 Voluntary Non-Federal General
SB29,C00027342,87879997,,,ORG,IBEW Arizona PAC,,,,,,"900 Seventh Street, NW",,Washington,DC,20001,,,2023-10-10,5000.00,0.00,2023 Voluntary Non-Federal,008,,,,,,,,,,,,,,,,,,,2023 Voluntary Non-Federal
SB29,C00027342,87881517,,,COM,Friends of Bill Stuart,,,,,,PO Box 402,,Fishers,IN,46038,,,2023-10-12,1000.00,0.00,2023 Voluntary/Non-Federal,011,,,,Stuart,Bill,,,,,,,,,,,,,,2023 Voluntary/Non-Federal
SB29,C00027342,87881519,,,COM,The Impact Center,,,,,,PO Box 13842,,Roanoke,VA,24037,,,2023-10-12,5000.00,0.00,2023 Voluntary/Non-Federal,011,,,,,,,,,,,,,,,,,,,2023 Voluntary/Non-Federal
SB29,C00027342,87881526,,,COM,Committee to Elect Frank Pintabone,,,,,,1107 W. Berwich Street,,Easton,PA,18042,,,2023-10-12,1500.00,0.00,2023 Voluntary/Non-Federal,011,,,,Pintabone,Frank,,,,,,,,,,,,,,2023 Voluntary/Non-Federal
SB29,C00027342,87881529,,,COM,Labor PAC AFL-CIO,,,,,,1000 Germantown Pike,Bldg K5,Plymouth Meeting,PA,19462,,,2023-10-12,750.00,0.00,2023 Voluntary/Non-Federal,011,,,,,,,,,,,,,,,,,,,2023 Voluntary/Non-Federal
SB29,C00027342,87881532,,,COM,Elliott for Judge Committee,,,,,,3179 Charles Court,,Uniontown,OH,44685,,,2023-10-12,250.00,0.00,2023 Voluntary/Non-Federal/ General,011,,,,Elliott,Steve,,,,,,,,,,,,,,2023 Voluntary/Non-Federal/ General
SB29,C00027342,87881583,,,COM,Friends of Cletus Pulliam,,,,,,73 Scenic View Dr.,,Copley,OH,44321,,,2023-10-12,250.00,0.00,2023 Voluntary/Non-Federal/ General,011,,,,Pulliam,Cletus,,,,,,,,,,,,,,2023 Voluntary/Non-Federal/ General
SB29,C00027342,87881586,,,COM,Elect Ilene Shapiro,,,,,,P.O. Box 13284,,Fairlawn,OH,44333,,,2023-10-12,100.00,0.00,2023 Voluntary/Non-Federal/ General,011,,,,Shapiro,Illene,,,,,,,,,,,,,,2023 Voluntary/Non-Federal/ General
SB29,C00027342,87881591,,,COM,Friends of Kristen Scalise,,,,,,4042 Greenridge Dr.,,Uniontown,OH,44685,,,2023-10-12,150.00,0.00,2023 Voluntary/Non-Federal/ General,011,,,,Scalise,Kristen,M,,,,,,,,,,,,,2023 Voluntary/Non-Federal/ General
SB29,C00027342,87881595,,,COM,Friends of Sandra Kurt,,,,,,140 Mayfield Ave,,Akron,OH,44313,,,2023-10-12,150.00,0.00,2023 Voluntary/Non-Federal,011,,,,Kurt,Sandra,,,,,,,,,,,,,,2023 Voluntary/Non-Federal
SB29,C00027342,87881599,,,PTY,"The Mayors Association of Portage, Stark & Summit",,,,,,2880 Cranbrooke Drive,,Silver Lake,OH,44224,,,2023-10-12,650.00,0.00,2023 Voluntary/Non-Federal,011,,,,,,,,,,,,,,,,,,,2023 Voluntary/Non-Federal
SB29,C00027342,87882419,,,COM,Janelle Astorga for APS,,,,,,4031 Roma Ave NE,,Albuquerque,NM,87108,,,2023-10-12,1500.00,0.00,2023 Voluntary/Non-Federal/ General,011,,,,Astorga,Janelle,,,,,,,,,,,,,,2023 Voluntary/Non-Federal/ General
SB29,C00027342,87882468,,,COM,Abby for ABQ,,,,,,PO Box 93942,,Albuquerque,NM,87199,,,2023-10-12,1600.00,0.00,2023 Voluntary/Non-Federal/ General,011,,,,Foster,Abby,,,,,,,,,,,,,,2023 Voluntary/Non-Federal/ General
SB29,C00027342,87882470,,,COM,Charlie Wyatt for Mayor,,,,,,217 E Locust Street,,Boonville,IN,47601,,,2023-10-12,500.00,0.00,2023 Voluntary/Non-Federal,011,,,,Wyatt,Charlie,,,,,,,,,,,,,,2023 Voluntary/Non-Federal
SB29,C00027342,87883133,,,COM,Chris Hollins Campaign,,,,,,P.O. Box 56386,,Houston,TX,77256,,,2023-10-12,750.00,0.00,2023 Voluntary Non-Federal,011,,,,Hollins,Chris,,,,,,,,,,,,,,2023 Voluntary Non-Federal
SB29,C00027342,87883134,,,COM,Kyle Carter Campaign,,,,,,4900 Fournace Place,,Houston,TX,77401,,,2023-10-12,750.00,0.00,2023 Voluntary Non-Federal,011,,,,Carter,Kyle,,,,,,,,,,,,,,2023 Voluntary Non-Federal
SB29,C00027342,87883135,,,COM,Chris Turner Campaign,,,,,,PO Box 182093,,Arlington,TX,76096,,,2023-10-12,750.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Turner,Chris,,TX Rep.,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,87883136,,,COM,Taylor for VA,,,,,,PO Box 71685,,Henrico,VA,23255,,,2023-10-12,1000.00,0.00,2023 Voluntary Non-Federal,011,,,,Taylor,Shannon,,,,,,,,,,,,,,2023 Voluntary Non-Federal
SB29,C00027342,87883182,,,COM,Dan Quick for Legislature,,,,,,1019 Kennedy Drive,,Grand Island,NE,68803,,,2023-10-12,2500.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Quick,Dan,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,87883183,,,COM,Carol Glanville for State Representative,,,,,,PO BOX 140976,,Grand Rapids,MI,49514,,,2023-10-12,250.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Glanville,Carol,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,87883184,,,COM,Jason Morgan for State Representative,,,,,,PO Box 4297,,Ann Arbor,MI,48106,,,2023-10-12,250.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Morgan,Jason,,MI Rep.,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,87883185,,,COM,Committee to Elect Rachel Hood,,,,,,PO Box 2405,,Grand Rapids,MI,49501,,,2023-10-12,500.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Hood,Rachel,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,87883186,,,COM,Friends of Kerry E. Singh,,,,,,PO Box 4792,,East Lansing,MI,48826,,,2023-10-12,500.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Singh,Kerry,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,87887401,,,COM,Ryan Kost for Lansing,,,,,,131 North Magnolia Avenue,,Lansing,MI,48912,,,2023-10-16,500.00,0.00,2023 Voluntary Non-Federal General,011,,,,Kost,Ryan,,,,,,,,,,,,,,2023 Voluntary Non-Federal General
SB29,C00027342,87887402,,,COM,Adam Hussain for 3rd Ward,,,,,,3814 Calvin St,,Lansing,MI,48911,,,2023-10-16,500.00,0.00,2023 Voluntary Non-Federal General,011,,,,Hussain,Adam,,,,,,,,,,,,,,2023 Voluntary Non-Federal General
SB29,C00027342,87887403,,,COM,Tamera Carter for Lansing City Council,,,,,,PO Box 26221,,Lansing,MI,48909,,,2023-10-16,500.00,0.00,2023 Voluntary Non-Federal General,011,,,,Carter,Tamera,,,,,,,,,,,,,,2023 Voluntary Non-Federal General
SB29,C00027342,87887404,,,COM,Friends of Trini L Pehlivanoglu,,,,,,3408 Inverary Drive,,Lansing,MI,48911,,,2023-10-16,500.00,0.00,2023 Voluntary Non-Federal General,011,,,,Pehlivanoglu,Trinidad,,,,,,,,,,,,,,2023 Voluntary Non-Federal General
SB29,C00027342,87887406,,,COM,John Dewane for Ingham County Prosecutor,,,,,,1039 Foxborough Drive,,Williamston,MI,48895,,,2023-10-16,500.00,0.00,2024 Voluntary Non-Federal Primary,011,,,,Dewane,John,,,,,,,,,,,,,,2024 Voluntary Non-Federal Primary
SB29,C00027342,87887407,,,COM,Mark Meadows for EL City Council,,,,,,PO Box 1774,,East Lansing,MI,48826,,,2023-10-16,500.00,0.00,2023 Voluntary Non-Federal General,011,,,,Meadows,Mark,,,,,,,,,,,,,,2023 Voluntary Non-Federal General
SB29,C00027342,87887409,,,COM,Noel Garcia for East Lansing City Council,,,,,,1777 Foxcroft Rd,,East Lansing,MI,48823,,,2023-10-16,500.00,0.00,2023 Voluntary Non-Federal General,011,,,,Garcia,Noel,,,,,,,,,,,,,,2023 Voluntary Non-Federal General
SB29,C00027342,87891214,,,COM,Elizabeth Martinez for Judge,,,,,,PO Box 830353,,San Antonio,TX,78283,,,2023-10-17,500.00,0.00,2024 Voluntary Non-Federal Other,011,,,,Martinez,Elizabeth,,,,,,,,,,,,,,2024 Voluntary Non-Federal Other
