form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00241083,BFDB532E896664484BBE,,,ORG,ARISTOTLE INTERNATIONAL,,,,,,205 Pennsylvania Ave SE,,Washington,DC,200031164,,,2023-01-03,406.25,,database management,,,,,,,,,,,,,,,,,,,,,
SB21b,C00241083,BBE004868CD684EADAC3,,,IND,,Phone,AT&T,,,,PO Box 78225,,Phoenix,AZ,850628225,,,2023-01-11,248.00,,office phone,,,,,,,,,,,,,,,,,,,,,
SB21b,C00241083,BB5A711578EA14758853,,,ORG,United States Post Office,,,,,,3001 Prosperity Ave,,Fairfax,VA,220312210,,,2023-01-24,60.00,,001 office postage,,,,,,,,,,,,,,,,,,,,,
SB21b,C00241083,B53CC72F9A1834D55872,,,ORG,Waldorf Astoria Hotel,,,,,,1 Monarch Cv,#,Dana Point,CA,926294246,,,2023-01-30,310.00,,002 - Travel RNC Winter Mtg. - Hotel,,,,,,,,,,,,,,,,,,,,,
SB21b,C00241083,B818CD0E64C6D4FBFB45,,,ORG,ARISTOTLE INTERNATIONAL,,,,,,205 Pennsylvania Ave SE,,Washington,DC,200031164,,,2023-02-02,406.25,,database management,,,,,,,,,,,,,,,,,,,,,
SB21b,C00241083,B7CB9A909EAA240F4895,,,ORG,Cox Communications,,,,,,5958 Kingstowne Towne Ctr,Ste 100,Alexandria,VA,223156201,,,2023-02-03,452.03,,001 office expense - internet phone,,,,,,,,,,,,,,,,,,,,,
SB21b,C00241083,BBB82AB5C8E1B44E9983,,,ORG,United States Post Office,,,,,,3001 Prosperity Ave,,Fairfax,VA,220312210,,,2023-02-10,176.40,,postage for fed pac mailer,,,,,,,,,,,,,,,,,,,,,
SB21b,C00241083,BC4D3717D05B641DEA21,,,ORG,"Capstone Lists, Inc.",,,,,,3213 Duke St,,Alexandria,VA,223144533,,,2023-02-12,2155.00,,state/fed. legislation research for 4 states es,,,,,,,,,,,,,,,,,,,,,
SB21b,C00241083,B3D8B150016EF4950982,,,IND,,Phone,AT&T,,,,PO Box 78225,,Phoenix,AZ,850628225,,,2023-02-13,248.24,,office phone,,,,,,,,,,,,,,,,,,,,,
SB21b,C00241083,B661E1B5B6A164FB2BAC,,,ORG,Branch Banking & Trust Co,,,,,,1717 King St,,Alexandria,VA,223142720,,,2023-02-13,144.00,,bank fees,,,,,,,,,,,,,,,,,,,,,
SB21b,C00241083,B4EBA28086CFB435286C,,,ORG,Branch Banking & Trust Co,,,,,,1717 King St,,Alexandria,VA,223142720,,,2023-02-21,4.00,,bank fees,,,,,,,,,,,,,,,,,,,,,
SB21b,C00241083,BC103345D634443CD863,,,ORG,UPS Store,,,,,,8647 Richmond Hwy,,Alexandria,VA,223094206,,,2023-03-01,335.00,,001 Office expense - lockbox renewal,,,,,,,,,,,,,,,,,,,,,
