form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00073056,SB23.44116,,,CCM,ALSOBROOKS FOR SENATE,,,,,,1101 MERCANTILE LN STE 100,,UPPER MARLBORO,MD,20774,G2024,,2024-07-24,2500.00,,,011,C00840017,,,,,,,,S,MD,00,,,,,,,,
SB23,C00073056,SB23.44093,,,CCM,APRIL MCCLAIN DELANEY FOR CONGRESS,,,,,,PO BOX 83940,,GAITHERSBURG,MD,20883,,,2024-07-02,2500.00,,,011,C00854471,,,,,,,,H,MD,06,,,,,,,,
SB23,C00073056,SB23.44104,,,CCM,BRIAN FITZPATRICK FOR CONGRESS,,,,,,PO BOX 939,,LANGHORNE,PA,19047,G2024,,2024-07-24,2500.00,,,011,C00607416,,,,,,,,H,PA,08,,,,,,,,
SB23,C00073056,SB23.44109,,,CCM,CANTWELL VICTORY 2024,,,,,,401 2ND AVENUE SOUTH,SUITE 303,SEATTLE,WA,98104,,,2024-07-24,2500.00,,Multi-Candidate PAC,011,C00723189,,,,,,,,,,,,,,,,,,
SB23,C00073056,SB23.44103,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO BOX 313,,MANCHESTER,NH,03105,G2024,,2024-07-24,2500.00,,,011,C00660464,,,,,,,,H,NH,01,,,,,,,,
SB23,C00073056,SB23.44111,,,PAC,COMMON SENSE FOR AMERICA PAC,,,,,,3337 N. HULLEN ST.,SUITE 301,METAIRIE,LA,70002,,,2024-07-24,1500.00,,Multi-Candidate PAC,011,C00634774,,,,,,,,,,,,,,,,,,
SB23,C00073056,SB23.44095,,,CCM,ELFRETH FOR MARYLAND,,,,,,PO BOX 5935,,ANNAPOLIS,MD,21403,G2024,,2024-07-02,2500.00,,,011,C00855353,,,,,,,,H,MD,03,,,,,,,,
SB23,C00073056,SB23.44101,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO BOX 1172,,MOLINE,IL,61265,G2024,,2024-07-02,1148.00,,,011,C00793935,,,,,,,,H,IL,17,,,,,,,,
SB23,C00073056,SB23.44127,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO BOX 1172,,MOLINE,IL,61265,G2024,,2024-07-24,1352.00,,In-kind Contribution Washington Nationals Fundraiser,011,C00793935,,,,,,,,H,IL,17,,,,,,,X,
SB23,C00073056,SB23.44122,,,CCM,FRIENDS OF DICK DURBIN COMMITTEE,,,,,,PO BOX 1949,,SPRINGFIELD,IL,62705,G2024,,2024-07-24,1148.00,,,011,C00148999,,,,,,,,S,IL,00,,,,,,,,
SB23,C00073056,SB23.44105,,,CCM,FRIENDS OF JIM CLYBURN,,,,,,POST OFFICE BOX 12567,,COLUMBIA,SC,29211,G2024,,2024-07-24,1148.00,,,011,C00255562,,,,,,,,H,SC,06,,,,,,,,
SB23,C00073056,SB23.44088,,,CCM,Gwen PAC,,,,,,PO Box 16646,,"Milwaukee,",WI,53216,G2024,,2024-07-02,1148.00,,,011,,,,,,,,,,,,,,,,,,,
SB23,C00073056,SB23.44125,,,CCM,Gwen PAC,,,,,,PO Box 16646,,"Milwaukee,",WI,53216,G2024,,2024-07-23,1352.00,,In-kind Contribution Washington Nationals Fundraiser,011,,,,,,,,,,,,,,,,,,X,
SB23,C00073056,SB23.44092,,,CCM,JOE MORELLE FOR CONGRESS,,,,,,P.O. BOX 90914,,ROCHESTER,NY,14609,G2024,,2024-07-02,1148.00,,,011,C00675108,,,,,,,,H,NY,25,,,,,,,,
SB23,C00073056,SB23.44124,,,CCM,JOE MORELLE FOR CONGRESS,,,,,,P.O. BOX 90914,,ROCHESTER,NY,14609,G2024,,2024-07-08,1352.00,,In-kind Contribution Washington Nationals Fundraiser,011,C00675108,,,,,,,,H,NY,25,,,,,,,X,
SB23,C00073056,SB23.44099,,,CCM,JOHNNY O FOR CONGRESS,,,,,,711 W 40TH STE STE 330,,BALTIMORE,MD,21211,G2024,,2024-07-02,2500.00,,,011,C00867747,,,,,,,,H,MD,02,,,,,,,,
SB23,C00073056,SB23.44089,,,CCM,JULIA BROWNLEY FOR CONGRESS,,,,,,PO BOX 2018,,THOUSAND OAKS,CA,91358,G2024,,2024-07-02,2500.00,,,011,C00513077,,,,,,,,H,CA,26,,,,,,,,
SB23,C00073056,SB23.44115,,,CCM,KELLY FOR CONGRESS,,,,,,POST OFFICE BOX 7092,,TUPELO,MS,38802,G2024,,2024-07-24,1000.00,,,011,C00573980,,,,,,,,H,MS,01,,,,,,,,
SB23,C00073056,SB23.44097,,,CCM,KENNEDY FOR CONGRESS,,,,,,4920 MEREDITH WAY #104,,BOULDER,CO,80303,,,2024-07-02,2500.00,,,011,C00357046,,,,,,,,H,CO,02,,,,,,,,
SB23,C00073056,SB23.44120,,,CCM,LATEEFAH FOR CONGRESS,,,,,,1714 FRANKLIN ST,#100-438,OAKLAND,CA,94612,G2024,,2024-07-24,2500.00,,,011,C00834291,,,,,,,,H,CA,12,,,,,,,,
SB23,C00073056,SB23.44106,,,CCM,"LYNCH, STEPHEN",,,,,,202 Bonham Rd,,Dedham,MA,020265404,,,2024-07-24,1148.00,,,011,C00366948,,,,,,,,H,MA,08,,,,,,,,
SB23,C00073056,SB23.44090,,,CCM,MARCY KAPTUR VICTORY FUND,,,,,,545 E TOWN ST,,COLUMBUS,OH,43215,G2024,,2024-07-02,2500.00,,,011,C00857136,,,,,,,,,,,,,,,,,,
SB23,C00073056,SB23.44118,,,CCM,NIKKI FOR CONGRESS,,,,,,PO BOX 5171,,SPRINGFIELD,IL,62705,,,2024-07-24,2500.00,,,011,C00787812,,,,,,,,H,IL,13,,,,,,,,
SB23,C00073056,SB23.44108,,,CCM,SALUD CARBAJAL FOR CONGRESS,,,,,,PO BOX 1290,,SANTA BARBARA,CA,93102,G2024,,2024-07-24,2500.00,,,011,C00576041,,,,,,,,H,CA,24,,,,,,,,
SB23,C00073056,SB23.44110,,,CCM,TROY CARTER FOR CONGRESS,,,,,,PO BOX 50730,,NEW ORLEANS,LA,70150,G2024,,2024-07-24,1148.00,,,011,C00763649,,,,,,,,H,LA,02,,,,,,,,
