form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00606962,SE.169340,,,ORG,Community Labor Administrative Services,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,G2022,,2022-07-15,33.31,2023-06-23,38352.20,Texting,,C00606962,S,S2WI00441,BARNES,MANDELA,,,,S,,WI,Boland,Michael,,,,2024-06-21,
SE,C00606962,SE.169341,,,ORG,Community Labor Administrative Services,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,P2022,,2022-07-18,4468.00,2023-06-23,4468.00,Texting,001,C00606962,S,H8MI13250,TLAIB,RASHIDA,,,,H,12,MI,Boland,Michael,,,,2024-06-21,
SE,C00606962,SE.169342,,,ORG,Community Labor Administrative Services,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,G2022,,2022-07-15,1100.00,2023-06-23,1100.00,texting,001,C00606962,S,H8MI09118,LEVIN,ANDY,,,,H,11,MI,Boland,Michael,,,,2024-06-21,
SE,C00606962,SE.169344,,,ORG,Community Labor Administrative Services,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,G2022,,2022-07-29,2400.00,2023-06-23,2400.00,texting,001,C00606962,S,H8MO01143,Bush,Cori,,,,H,01,MO,Boland,Michael,,,,2024-06-21,
SE,C00606962,SE.169345,,,ORG,Community Labor Administrative Services,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,P2022,,2022-08-04,2400.00,2023-06-23,2400.00,Texting,001,C00606962,S,H2VT01076,BALINT,REBECCA BECCA,,,,S,,VT,Boland,Michael,,,,2024-06-21,
SE,C00606962,SE.169346,,,ORG,Community Labor Administrative Services,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,P2022,,2022-08-22,2377.00,2023-06-23,2377.00,texting,001,C00606962,S,H2FL10259,FROST,MAXWELL ALEJANDRO,,,,H,10,FL,Boland,Michael,,,,2024-06-21,
SE,C00606962,SE.169348,,,ORG,Community Labor Administrative Services,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,G2022,,2022-09-07,7776.00,2023-06-23,7776.00,texting,001,C00606962,S,H8OR02161,MCLEOD-SKINNER,JAMIE,,,,H,05,OR,Boland,Michael,,,,2024-06-21,
SE,C00606962,SE.169349,,,ORG,Community Labor Administrative Services,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,G2022,,2022-09-07,3888.00,2023-06-23,3888.00,texting,001,C00606962,S,H2TX15203,VALLEJO,MICHELLE,,,,H,15,TX,Boland,Michael,,,,2024-06-21,
SE,C00606962,SE.169350,,,ORG,Community Labor Administrative Services,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,G2022,,2022-09-07,30000.00,2023-06-23,68352.20,texting,001,C00606962,S,S2WI00441,BARNES,MANDELA,,,,S,,WI,Boland,Michael,,,,2024-06-21,
SE,C00606962,SE.169351,,,ORG,Community Labor Administrative Services,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,G2022,,2022-10-01,2095.00,2023-06-23,187245.00,texting,001,C00606962,S,S6PA00274,FETTERMAN,JOHN KARL,,,,S,,PA,Boland,Michael,,,,2024-06-21,
SE,C00606962,SE.169352,,,ORG,Community Labor Administrative Services,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,G2022,,2022-09-25,95.87,2023-06-23,68448.07,Texting,001,C00606962,S,S2WI00441,BARNES,MANDELA,,,,S,,WI,Boland,Michael,,,,2024-06-21,
SE,C00606962,SE.169353,,,ORG,Community Labor Administrative Services,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,R2022,Runoff,2022-11-10,25600.00,2023-06-23,25600.00,texting,001,C00606962,S,S0GA00559,WARNOCK,RAPHAEL,,,,S,,GA,Boland,Michael,,,,2024-06-21,
SE,C00606962,SE.169354,,,ORG,Community Labor Administrative Services,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,R2022,Runoff,2022-11-14,99466.42,2023-06-23,125066.42,texting,001,C00606962,S,S0GA00559,WARNOCK,RAPHAEL,,,,S,,GA,Boland,Michael,,,,2024-06-21,
SE,C00606962,SE.169355,,,ORG,Community Labor Administrative Services,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,P2022,,2022-08-22,3455.00,2023-06-23,3455.00,texting,001,C00606962,S,H2RI02234,SEGAL,DAVID,,,,H,02,RI,Boland,Michael,,,,2024-06-21,
SE,C00606962,SE.169357,,,ORG,Community Labor Administrative Services,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,G2022,,2022-11-03,1664.00,2023-06-23,1664.00,texting,002,C00606962,S,H8NJ07223,MALINOWSKI,TOM,,,,H,07,NJ,Boland,Michael,,,,2024-06-21,
SE,C00606962,SE.169358,,,ORG,Community Labor Administrative Services,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,G2022,,2023-10-31,5475.12,2023-06-23,5475.12,texting,001,C00606962,S,H2PA18200,Lee,Summer,,,,H,12,PA,Boland,Michael,,,,2024-06-21,
SE,C00606962,SE.169359,,,ORG,Community Labor Administrative Services,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,P2022,,2022-07-26,1402.47,2023-06-23,1402.47,texting,001,C00606962,S,H0NY16143,BOWMAN,JAMAAL,,,,H,16,NY,Boland,Michael,,,,2024-06-21,
SE,C00606962,SE.169360,,,ORG,Community Labor Administrative Services,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,P2022,,2023-07-02,15.87,2023-06-23,15.87,texting,001,C00606962,S,H2MD04356,EDWARDS,DONNA F,,,,H,04,MD,Boland,Michael,,,,2024-06-21,
SE,C00606962,SE.169361,,,ORG,Community Labor Administrative Services,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,G2022,,2022-11-01,4736.06,2023-06-23,4736.06,Texting,001,C00606962,S,H8CT05245,HAYES,JAHANA,,,,H,05,CT,Boland,Michael,,,,2024-06-21,
