form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00008268,B884527,,,CCM,Kristen Arrington for Florida Senate,,,,,,P.O. Box 423561,,Kissemmee,FL,34742,G2024,,2024-09-19,1000.00,,G-2024 State Senate 25 FL,011,,,,Arrington,Kristen,,,,S,FL,25,,,,,,,,
SB29,C00008268,B884526,,,CCM,Nate for Florida,,,,,,P.O. Box 621935,,Oviedo,FL,32762,G2024,,2024-09-19,500.00,,G-2024 State House 37 FL,011,,,,Douglas,Nate,,,,H,FL,37,,,,,,,,
SB29,C00008268,B884543,,,CCM,Anna for Florida,,,,,,PO Box 536154,,Orlando,FL,32853,G2024,,2024-09-19,1000.00,,G-2024 State House 42 FL,011,,,,Eskamani,Anna,,,,H,FL,42,,,,,,,,
SB29,C00008268,B884541,,,CCM,Jennifer Rita Harris Campaign Cmte,,,,,,P.O. Box 771964,,Orlando,FL,32877,G2024,,2024-09-19,1000.00,,G-2024 State House 44 FL,011,,,,Harris,"Jennifer ""Rita""",,,,H,FL,44,,,,,,,,
SB29,C00008268,B884540,,,CCM,Tom Keen for Florida,,,,,,PO Box 782193,,Orlando,FL,32878,G2024,,2024-09-19,1000.00,,G-2024 State House 35 FL,011,,,,Keen,Tom,,,,H,FL,35,,,,,,,,
SB29,C00008268,B882583,,,CCM,Johnson for State Senate,,,,,,PO Box 14,,Tenafly,NJ,07670,P2025,,2024-09-05,2000.00,,P-2025 State Senate 37 NJ,011,,,,Johnson,Gordon,,,,S,NJ,37,,,,,,,,
SB29,C00008268,B882582,,,CCM,Tedesco for County Executive,,,,,,242 Oradell Avenue,,Paramus,NJ,07652,P2025,,2024-09-05,3000.00,,P-2025 Co. Executive  NJ,011,,,,Tedesco,James,,,,,NJ, ,,,,,,,,
SB29,C00008268,B882584,,,CCM,Committee to Elect Duy Nguyen,,,,,,7322 S. Rainbow Blvd. #198,,Las Vegas,NV,89139,G2024,,2024-09-05,3000.00,,G-2024 State House 08 NV,011,,,,Nguyen,Duy,,,,H,NV,08,,,,,,,,
SB29,C00008268,B882585,,,PTY,New York Democratic Senate Campaign Cmte,,,,,,11 Broadway Suite 518,,New York,NY,10004,O2024,Not Applicable,2024-09-05,25000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00008268,B884568,,,CCM,Draper for Texas,,,,,,539 W. Commerce Street Suite 4187,,Dallas,TX,75208,G2024,,2024-09-19,1000.00,,G-2024 State Senate 12 TX,011,,,,Draper,Stephanie,,,,S,TX,12,,,,,,,,
SB29,C00008268,B884525,,,CCM,Chris Turner Campaign,,,,,,PO Box 182093,,Arlington,TX,76096,G2024,,2024-09-19,2500.00,,G-2024 State House 101 TX,011,,,,Turner,Chris,,,,H,TX,10,,,,,,,,
SB29,C00008268,B884524,,,CCM,Royce West for State Senate,,,,,,320 S R.L. Thornton Fwy Suite 220,,Dallas,TX,75203,G2024,,2024-09-19,1000.00,,G-2024 State Senate 23 TX,011,,,,West,Royce,,,,S,TX,23,,,,,,,,
