form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00756080,SB22.2000,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,11613 HUEBNER,,SAN ANTONIO,TX,78248,P2024,,2023-11-02,67000.00,,TRANSFER OF NET PROCEEDS,,C00706614,,H0TX35015,GONZALES,ERNEST,ANTHONY TONY,,II,H,TX,23,  ,,,,,,,
SB22,C00756080,SB22.2001,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,11613 HUEBNER,,SAN ANTONIO,TX,78248,G2024,,2023-11-02,34000.00,,TRANSFER OF NET PROCEEDS,,C00706614,,H0TX35015,GONZALES,ERNEST,ANTHONY TONY,,II,H,TX,23,  ,,,,,,,
SB22,C00756080,SB22.2002,,,PAC,HONOR COURAGE COMMITMENT PAC,,,,,,11613 HUEBNER,,SAN ANTONIO,TX,78248,,,2023-11-02,14000.00,,TRANSFER OF NET PROCEEDS,,C00755173,,,,,,,,,,,  ,,,,,,,
SB22,C00756080,SB22.2003,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,11613 HUEBNER,,SAN ANTONIO,TX,78248,P2024,,2023-11-09,43000.00,,TRANSFER OF NET PROCEEDS,,C00706614,,H0TX35015,GONZALES,ERNEST,ANTHONY TONY,,II,H,TX,23,  ,,,,,,,
SB22,C00756080,SB22.2004,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,11613 HUEBNER,,SAN ANTONIO,TX,78248,G2024,,2023-11-09,21000.00,,TRANSFER OF NET PROCEEDS,,C00706614,,H0TX35015,GONZALES,ERNEST,ANTHONY TONY,,II,H,TX,23,  ,,,,,,,
SB22,C00756080,SB22.2005,,,PAC,HONOR COURAGE COMMITMENT PAC,,,,,,11613 HUEBNER,,SAN ANTONIO,TX,78248,,,2023-11-09,10000.00,,TRANSFER OF NET PROCEEDS,,C00755173,,,,,,,,,,,  ,,,,,,,
SB22,C00756080,SB22.2006,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,11613 HUEBNER,,SAN ANTONIO,TX,78248,P2024,,2023-12-04,50000.00,,TRANSFER OF NET PROCEEDS,,C00706614,,H0TX35015,GONZALES,ERNEST,ANTHONY TONY,,II,H,TX,23,  ,,,,,,,
SB22,C00756080,SB22.2007,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,11613 HUEBNER,,SAN ANTONIO,TX,78248,G2024,,2023-12-04,22000.00,,TRANSFER OF NET PROCEEDS,,C00706614,,H0TX35015,GONZALES,ERNEST,ANTHONY TONY,,II,H,TX,23,  ,,,,,,,
SB22,C00756080,SB22.2009,,,PAC,HISPANIC LEADERSHIP TRUST,,,,,,PO BOX 341027,,AUSTIN,TX,78734,,,2023-12-04,15500.00,,TRANSFER OF NET PROCEEDS,,C00809970,,,,,,,,,,,  ,,,,,,,
SB22,C00756080,SB22.2008,,,PAC,HONOR COURAGE COMMITMENT PAC,,,,,,11613 HUEBNER,,SAN ANTONIO,TX,78248,,,2023-12-04,16500.00,,TRANSFER OF NET PROCEEDS,,C00755173,,,,,,,,,,,  ,,,,,,,
SB22,C00756080,SB22.2010,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,11613 HUEBNER,,SAN ANTONIO,TX,78248,P2024,,2023-12-28,24500.00,,TRANSFER OF NET PROCEEDS,,C00706614,,H0TX35015,GONZALES,ERNEST,ANTHONY TONY,,II,H,TX,23,  ,,,,,,,
SB22,C00756080,SB22.2011,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,11613 HUEBNER,,SAN ANTONIO,TX,78248,G2024,,2023-12-28,9250.00,,TRANSFER OF NET PROCEEDS,,C00706614,,H0TX35015,GONZALES,ERNEST,ANTHONY TONY,,II,H,TX,23,  ,,,,,,,
SB22,C00756080,SB22.2013,,,PAC,HISPANIC LEADERSHIP TRUST,,,,,,PO BOX 341027,,AUSTIN,TX,78734,,,2023-12-28,500.00,,TRANSFER OF NET PROCEEDS,,C00809970,,,,,,,,,,,  ,,,,,,,
SB22,C00756080,SB22.2012,,,PAC,HONOR COURAGE COMMITMENT PAC,,,,,,11613 HUEBNER,,SAN ANTONIO,TX,78248,,,2023-12-28,6725.00,,TRANSFER OF NET PROCEEDS,,C00755173,,,,,,,,,,,  ,,,,,,,
