form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00347955,B868872,,,CCM,David Bedey for State House,,,,,,PO Box 692,,Missoula,MT,59840,P2024,,2024-03-26,400.00,,P-2024 State House 86 MT,011,,,,Bedey,David,,,,H,MT,86,,,,,,,,
SB29,C00347955,B868871,,,CCM,Binkley for Montana,,,,,,436 Blue Jay Lane,,Hamilton,MT,59840,P2024,,2024-03-26,400.00,,P-2024 State House 85 MT,011,,,,Binkley,Michele,,,,H,MT,85,,,,,,,,
SB29,C00347955,B868870,,,CCM,Ellie Hill-Smith for State Senate,,,,,,501 Daly Avenue,,Missoula,MT,59801,P2024,,2024-03-26,200.00,,P-2024 State Senate 47 MT,011,,,,Boldman,Ellie,,,,S,MT,47,,,,,,,,
SB29,C00347955,B868892,,,CCM,Tom France for State House,,,,,,5900 Thornbird Lane,,Missoula,MT,59808,P2024,,2024-03-26,200.00,,P-2024 State House 99 MT,011,,,,France,Tom,,,,H,MT,99,,,,,,,,
SB29,C00347955,B868862,,,CCM,SJ Howell for Montana,,,,,,PO Box 8623,,Missoula,MT,59807,P2024,,2024-03-26,400.00,,P-2024 State House 100 MT,011,,,,Howell,SJ,,,,H,MT,10,,,,,,,,
SB29,C00347955,B868891,,,CCM,Jonathan Karlen for State House,,,,,,1365 Clarkia Lane,,Missoula,MT,59802,P2024,,2024-03-26,400.00,,P-2024 State House 98 MT,011,,,,Karlen,Jonathan,,,,H,MT,98,,,,,,,,
SB29,C00347955,B868888,,,CCM,Connie Keogh for Legislature,,,,,,P.O. Box 7542,,Missoula,MT,59807,P2024,,2024-03-26,200.00,,P-2024 State House 92 MT,011,,,,Keogh,Connie,,,,H,MT,92,,,,,,,,
SB29,C00347955,B868869,,,CCM,Denley Loge for SD 45,,,,,,1296 4 Mile Road,,St. Regis,MT,59866,P2024,,2024-03-26,400.00,,P-2024 State Senate 45 MT,011,,,,Loge,Denley,,,,S,MT,45,,,,,,,,
SB29,C00347955,B868890,,,CCM,Marilyn J. Marler for Legislature,,,,,,1750 South 8th Street West,,Missoula,MT,59801,P2024,,2024-03-26,200.00,,P-2024 State House 94 MT,011,,,,Marler,Marilyn,,,,H,MT,94,,,,,,,,
SB29,C00347955,B868868,,,CCM,Wayne Rusk for State Senate,,,,,,PO Box 531,,Corvallis,MT,59828,P2024,,2024-03-26,200.00,,P-2024 State Senate 44 MT,011,,,,Rusk,Wayne,,,,S,MT,44,,,,,,,,
SB29,C00347955,B868889,,,CCM,Committee to Elect Katie Sullivan,,,,,,P.O. Box 7853,,Missoula,MT,59807,P2024,,2024-03-26,400.00,,P-2024 State House 93 MT,011,,,,Sullivan,Katie,,,,H,MT,93,,,,,,,,
SB29,C00347955,B868878,,,CCM,Thane for Montana,,,,,,PO Box 692,,Missoula,MT,59806,P2024,,2024-03-26,400.00,,P-2024 State House 89 MT,011,,,,Thane,Mark,,,,H,MT,89,,,,,,,,
SB29,C00347955,B868336,,,PAC,NCHA PAC - State,,,,,,P.O. Box 4449,,Cary,NC,27519,O2024,Not Applicable,2024-03-20,6400.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00347955,B867446,,,CCM,Jill Koford Campaign,,,,,,2110 Hampton Circle,,Ogden,UT,84403,O2024,Convention,2024-03-07,1200.00,,O-2024 State House 10 UT,011,,,,Koford,Jill,,,,H,UT,10,,,,,,,,
SB29,C00347955,B867445,,,CCM,Committee to Elect Mike Schultz,,,,,,2135 N 4500 W,,Hooper,UT,84315,O2024,Convention,2024-03-07,5000.00,,O-2024 State House 12 UT,011,,,,Schultz,Mike,,,,H,UT,12,,,,,,,,
