form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00747766,501216710,,,CCM,Marie for Congress,,,,,,PO Box 1164,,Washougal,WA,986710926,G2024,,2024-10-21,5000.00,0.00,Contribution to Federal Committee,,C00806174,,,Gluesenkamp Perez,Marie,,,,H,WA,03,,,,,,,,
SB23,C00747766,501216711,,,PAC,Dave Min Victory Fund,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,981042862,,,2024-10-21,2500.00,0.00,Contribution to Federal Committee,,C00873059,Dave Min Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00747766,501216712,,,CCM,Amish for Arizona,,,,,,PO Box 7070,,Phoenix,AZ,850117070,G2024,,2024-10-21,2500.00,0.00,Contribution to Federal Committee,,C00836502,,,Shah,Amish,,Dr.,,H,AZ,01,,,,,,,,
SB23,C00747766,501216013,,,CCM,Cartwright for Congress,,,,,,PO Box 414,,Scranton,PA,185010414,G2024,,2024-11-01,2500.00,0.00,Contribution to Federal Committee,,C00509968,,,Cartwright,Matthew,A.,,,H,PA,08,,,,,,,,
SB23,C00747766,501216713,,,CCM,Ehasz for Congress,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,G2024,,2024-10-21,5000.00,0.00,Contribution to Federal Committee,,C00791335,,,Ehasz,Ashley,,,,H,PA,01,,,,,,,,
SB23,C00747766,501216714,,,PAC,Josh Harder Victory Fund,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,,,2024-10-21,2500.00,0.00,Contribution to Federal Committee,,C00766816,Josh Harder Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00747766,501216715,,,PAC,Rollins Victory Fund,,,,,,414 W Grand Blvd,,Corona,CA,928787200,,,2024-10-21,2500.00,0.00,Contribution to Federal Committee,,C00850933,Rollins Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00747766,501216725,,,CCM,Christina Bohannan for Congress,,,,,,PO Box 722,,Iowa City,IA,522440722,G2024,,2024-10-25,5000.00,0.00,Contribution to Federal Committee,,C00787820,,,Bohannan,Christina,,,,H,IA,01,,,,,,,,
SB23,C00747766,501216716,,,PAC,Progressive Change Campaign Committee,,,,,,1629 K St NW,,Washington,DC,200061602,,,2024-10-22,5000.00,0.00,Contribution to Federal Committee,,C00458000,Progressive Change Campaign Committee,,,,,,,,,,,,,,,,,
SB23,C00747766,501216726,,,CCM,Klobuchar for Minnesota,,,,,,PO Box 4146,,Saint Paul,MN,551040146,G2024,,2024-10-25,2500.00,0.00,Contribution to Federal Committee,,C00431353,,,Klobuchar,Amy,,,,S,MN,00,,,,,,,,
SB23,C00747766,501216707,,,CCM,Tokuda for Hawaii,,,,,,PO Box 792,,Kaneohe,HI,967440792,G2024,,2024-10-21,1000.00,0.00,Contribution to Federal Committee,,C00813758,,,Tokuda,Jill,Naomi,,,H,HI,02,,,,,,,,
SB23,C00747766,501216727,,,CCM,Joe Kerr for Congress,,,,,,29 Palma Vly,,Trabuco Canyon,CA,926794735,G2024,,2024-10-29,2000.00,0.00,Contribution to Federal Committee,,C00840041,,,Kerr,Joseph,,,,H,CA,40,,,,,,,,
SB23,C00747766,501216708,,,PAC,Tran Victory Fund,,,,,,10441 Stanford Ave,Unit 395,Garden Grove,CA,928425222,,,2024-10-21,2500.00,0.00,Contribution to Federal Committee,,C00876524,Tran Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00747766,501216718,,,CCM,Jonathan Nez for Congress,,,,,,PO Box 1854,,Flagstaff,AZ,860021854,G2024,,2024-10-25,2500.00,0.00,Contribution to Federal Committee,,C00853473,,,Nez,Jonathan,Michael,,,H,AZ,02,,,,,,,,
SB23,C00747766,501216709,,,CCM,Altman for Congress,,,,,,PO Box 267,,Lambertville,NJ,085300267,G2024,,2024-10-21,2500.00,0.00,Contribution to Federal Committee,,C00841643,,,Altman,Susan,Copius,,,H,NJ,07,,,,,,,,
