form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00107128,50897733,,,PAC,America Works Federal PAC,,,,,,600 Pennsylvania Ave SE,#15180,Washington,DC,20003,,,2024-10-15,5000.00,0.00,,011,C00331694,,S6OH00163,,,,,,,,,,,,,,,,
SB23,C00107128,50897735,,,COM,Casey Keystone Victory Fund,,,,,,"750 1st St NE, Suite 1070",,Washington,DC,20002,,,2024-10-15,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00107128,50897736,,,CCM,Vindman For Congress,,,,,,"4222 Fortuna Center Plz, Ste 664",,Dumfries,VA,22025,G2024,,2024-10-15,2500.00,0.00,,011,C00856955,Vindman For Congress,H4VA07234,Vindman,Yevgeny,,LTCOL,,H,VA,07,,,,,,,,
SB23,C00107128,50897737,,,CCM,Baccam For Iowa,,,,,,2813 Virginia Pl,,Des Moines,IA,50321,G2024,,2024-10-15,2500.00,0.00,,011,C00856021,Baccam For Iowa,H4IA03172,Baccam,Lanon,,Mr.,,H,IA,03,,,,,,,,
SB23,C00107128,50897738,,,CCM,Christina Bohannan For Congress,,,,,,1725 Windsor Court,,Iowa City,IA,52245,G2024,,2024-10-15,2000.00,0.00,,011,C00787820,Christina Bohannan For Congress,H2IA02111,Bohannan,Christina,,Rep.,,H,IA,01,,,,,,,,
SB23,C00107128,50897739,,,CCM,Derek Tran For Congress,,,,,,PO Box 395,10441 Stanford Avenue,Garden Grove,CA,92842,G2024,,2024-10-15,2500.00,0.00,,011,C00851790,Derek Tran For Congress,H4CA45170,Tran,Derek,,Mr.,,H,CA,45,,,,,,,,
SB23,C00107128,50898244,,,CCM,Cooke For Congress,,,,,,6129 Long Meadow Rd,,McLean,VA,22101,G2024,,2024-10-15,2500.00,0.00,,011,C00844993,Cooke For Congress,H4WI03169,Cooke,Rebecca,,Ms.,,H,WI,03,,,,,,,,
SB23,C00107128,50898245,,,CCM,Janelle Bynum For Congress,,,,,,6129 Long Meadow Rd,,McLean,VA,22101,G2024,,2024-10-15,2500.00,0.00,,011,C00843425,Janelle Bynum For Congress,H4OR05304,Bynum,Janelle,,Rep.,,H,OR,05,,,,,,,,
SB23,C00107128,50898247,,,CCM,Patricia Kemp For Congress Committee,,,,,,701 South Howard Avenue,Suite 106-813,Tampa,FL,33606,G2024,,2024-10-15,1500.00,0.00,,011,C00874693,Patricia Kemp For Congress Committee,H4FL15189,Kemp,Patricia,,Ms.,,H,FL,15,,,,,,,,
SB23,C00107128,50898248,,,CCM,"Sheila Cherfilus McCormick For Congress, Inc",,,,,,1 M Street Se,Suite 275,Washington,FL,20003,G2024,,2024-10-15,2000.00,0.00,,011,C00677492,"Sheila Cherfilus McCormick For Congress, Inc",H8FL20032,Cherfilus-McCormick,Sheila,,Rep.,,H,FL,20,,,,,,,,
SB23,C00107128,50898249,,,CCM,Nikki For Congress,,,,,,PO Box 5171,,Springfield,IL,62705,G2024,,2024-10-15,1500.00,0.00,,011,C00787812,Nikki For Congress,H2IL13153,Budzinski,Nikki,,Rep.,,H,IL,13,,,,,,,,
SB23,C00107128,50898250,,,CCM,Marlinga For Congress,,,,,,155 S.Main Street,#672,Mount Clemens,MI,48046,G2024,,2024-10-15,2000.00,0.00,,011,C00807727,Marlinga For Congress,H2MI10176,Marlinga,Carl,,Mr.,,H,MI,10,,,,,,,,
SB23,C00107128,50898251,,,CCM,Kristen For Michigan,,,,,,PO Box 854,,Bay City,MI,48707,G2024,,2024-10-15,2500.00,0.00,,011,C00864207,Kristen For Michigan,H4MI08218,McDonald Rivet,Kristen,,Sen.,,H,MI,08,,,,,,,,
SB23,C00107128,50898253,,,CCM,Julie Johnson For Congress,,,,,,211 S Street NW,,Washington,DC,20001,G2024,,2024-10-15,2000.00,0.00,,011,C00843003,Julie Johnson For Congress,H4TX32089,Johnson,Julie,,Rep.,,H,TX,32,,,,,,,,
SB23,C00107128,50898254,,,CCM,Monica Tranel For Montana,,,,,,PO Box 9384,,Missoula,MT,59807,G2024,,2024-10-15,2000.00,0.00,,011,C00783696,Monica Tranel For Montana,H2MT02092,Tranel,Monica,,Ms.,,H,MT,01,,,,,,,,
SB23,C00107128,50898256,,,CCM,Johnny O For Congress,,,,,,711 W 40th Ste Ste 330,,Baltimore,MD,21211,G2024,,2024-10-15,2000.00,0.00,,011,C00867747,Johnny O For Congress,H4MD02232,Olszewski,John,,Mr.,Jr.,H,MD,02,,,,,,,,
SB23,C00107128,50898257,,,CCM,Cartwright For Congress,,,,,,PO Box 414,,Scranton,PA,18501,G2024,,2024-10-15,1500.00,0.00,,011,C00509968,Cartwright For Congress,H2PA17079,Cartwright,Matt,,Rep.,,H,PA,08,,,,,,,,
SB23,C00107128,50898258,,,CCM,Kaptur For Congress,,,,,,545 E Town St,,Coumbus,OH,43215,G2024,,2024-10-15,2000.00,0.00,,011,C00154625,Kaptur For Congress,H2OH09031,Kaptur,Marcy,,Rep.,,H,OH,09,,,,,,,,
SB23,C00107128,50898259,,,COM,Colin Allred Victory Fund,,,,,,600 Pennsylvania Ave SE,Suite 202,Washington,DC,20003,,,2024-10-15,2500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00107128,50898260,,,CCM,Colin Allred For Senate,,,,,,PO Box 601631,,Dallas,TX,75360,G2024,,2024-10-15,2500.00,0.00,,011,C00839597,Colin Allred For Senate,S4TX00722,Allred,Colin,,Rep.,,S,TX,,,,,,,,,
SB23,C00107128,50898261,,,CCM,Suozzi For Congress,,,,,,PO Box 669,,Glen Cove,NY,11542,G2024,,2024-10-15,3000.00,0.00,,011,C00607200,Suozzi For Congress,H6NY03247,Suozzi,Thomas,,Rep.,,H,NY,03,,,,,,,,
SB23,C00107128,50898262,,,CCM,Osborn For Senate,,,,,,7822 Davenport St,,Omaha,NE,68114,G2024,,2024-10-15,3000.00,0.00,,011,C00850677,Osborn For Senate,S4NE00207,Osborn,Dan,,Mr.,,S,NE,,,,,,,,,
SB23,C00107128,50898263,,,PAC,People's Voice PAC,,,,,,323 7th Street SE,,Washington,DC,20003,,,2024-10-15,5000.00,0.00,,011,C00410092,,S2WI00219,,,,,,,,,,,,,,,,
