form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00776419,500086708,,,ORG,Strategy & Hustle L.L.C.,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-10-17,37.50,2024-10-17,445.00,Fundraising Email,003,,S,S4TX00722,ALLRED,COLIN,,,,S,,TX,Phelan,Michael,,,,2024-12-05,
SE,C00776419,500086717,,,ORG,Strategy & Hustle L.L.C.,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-10-18,75.00,2024-10-18,457.50,Fundraising Email,003,,S,S4NE00207,OSBORN,DAN,,,,S,,NE,Phelan,Michael,,,,2024-12-05,
SE,C00776419,500086716,,,ORG,Strategy & Hustle L.L.C.,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-10-19,37.50,2024-10-19,457.50,Fundraising Email,003,,S,S4NE00207,OSBORN,DAN,,,,S,,NE,Phelan,Michael,,,,2024-12-05,
SE,C00776419,500086718,,,ORG,Strategy & Hustle L.L.C.,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-10-23,75.00,2024-10-23,457.50,Fundraising Email,003,,S,S4NE00207,OSBORN,DAN,,,,S,,NE,Phelan,Michael,,,,2024-12-05,
SE,C00776419,500086715,,,ORG,Strategy & Hustle L.L.C.,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-10-26,37.50,2024-10-26,457.50,Fundraising Email,003,,S,S4NE00207,OSBORN,DAN,,,,S,,NE,Phelan,Michael,,,,2024-12-05,
SE,C00776419,500086713,,,ORG,Strategy & Hustle L.L.C.,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-10-28,75.00,2024-10-28,112.50,Fundraising Email,003,,S,H2WA03217,GLUESENKAMP PEREZ,MARIE,,,,H,03,WA,Phelan,Michael,,,,2024-12-05,
SE,C00776419,500086714,,,ORG,Strategy & Hustle L.L.C.,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-10-29,37.50,2024-10-29,112.50,Fundraising Email,003,,S,H2WA03217,GLUESENKAMP PEREZ,MARIE,,,,H,03,WA,Phelan,Michael,,,,2024-12-05,
SE,C00776419,500086709,,,ORG,Strategy & Hustle L.L.C.,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-10-31,50.00,2024-10-31,445.00,Fundraising Email,003,,S,S4TX00722,ALLRED,COLIN,,,,S,,TX,Phelan,Michael,,,,2024-12-05,
SE,C00776419,500086711,,,ORG,Strategy & Hustle L.L.C.,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-10-31,50.00,2024-10-31,145.00,Fundraising Email,003,,S,S2MO00528,KUNCE,LUCAS,,,,S,,MO,Phelan,Michael,,,,2024-12-05,
SE,C00776419,500086710,,,ORG,Strategy & Hustle L.L.C.,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-11-01,25.00,2024-11-01,445.00,Fundraising Email,003,,S,S4TX00722,ALLRED,COLIN,,,,S,,TX,Phelan,Michael,,,,2024-12-05,
SE,C00776419,500086712,,,ORG,Strategy & Hustle L.L.C.,,,,,,PO Box 27380,,Washington,DC,200387380,G2024,,2024-11-01,25.00,2024-11-01,145.00,Fundraising Email,003,,S,S2MO00528,KUNCE,LUCAS,,,,S,,MO,Phelan,Michael,,,,2024-12-05,
