form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00858779,B768B6C0C8AE14A598C9,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-04-02,0.01,,Cloud Infrastructure Services,,,,,,,,,,,,,,,,,,,,,
SB21b,C00858779,B325843A7F8C641BEB46,,,ORG,"Venable, LLP",,,,,,600 Massachusetts Ave NW,,Washington,DC,200015358,,,2024-04-08,1765.90,,Legal Consulting,,,,,,,,,,,,,,,,,,,,,
SB21b,C00858779,BB42D02DE6F82433590A,,,ORG,"iPostal1, LLC",,,,,,400 Rella Blvd,Ste 206,Montebello,NY,109014249,,,2024-04-10,24.99,,Virtual Mailbox,,,,,,,,,,,,,,,,,,,,,
SB21b,C00858779,BF4B2CD50448D4DCCA05,,,ORG,X Corp.,,,,,,1355 Market St,Ste 900,San Francisco,CA,941031337,,,2024-04-22,16.00,,Twitter Paid Feature,,,,,,,,,,,,,,,,,,,,,
SB21b,C00858779,B25CF999625404ABC8E0,,,ORG,"Dialpad, Inc.",,,,,,3001 Bishop Dr,Ste 400A,San Ramon,CA,945835005,,,2024-04-26,73.12,,Telephone Service,,,,,,,,,,,,,,,,,,,,,
SB21b,C00858779,B94B2FBED3B44436380E,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-04-26,0.50,,Bank Service Charge,,,,,,,,,,,,,,,,,,,,,
SB21b,C00858779,B369CAA40DFFF4D60A57,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-05-02,0.03,,Cloud Infrastructure Services,,,,,,,,,,,,,,,,,,,,,
SB21b,C00858779,B8CBA01FF175F495AA57,,,ORG,"iPostal1, LLC",,,,,,400 Rella Blvd,Ste 206,Montebello,NY,109014249,,,2024-05-10,24.99,,Virtual Mailbox,,,,,,,,,,,,,,,,,,,,,
SB21b,C00858779,BBB83CDC17C954EE38A1,,,ORG,"Venable, LLP",,,,,,600 Massachusetts Ave NW,,Washington,DC,200015358,,,2024-05-10,22067.70,,Legal Consulting,,,,,,,,,,,,,,,,,,,,,
SB21b,C00858779,B3E0BE97184D74D2FAF4,,,ORG,X Corp.,,,,,,1355 Market St,Ste 900,San Francisco,CA,941031337,,,2024-05-22,16.00,,Twitter Paid Feature,,,,,,,,,,,,,,,,,,,,,
SB21b,C00858779,B479C5F5F538144CAAFB,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-05-24,21.20,,Bank Service Charge,,,,,,,,,,,,,,,,,,,,,
SB21b,C00858779,BA2CCF6098F66445E818,,,ORG,"Dialpad, Inc.",,,,,,3001 Bishop Dr,Ste 400A,San Ramon,CA,945835005,,,2024-05-28,73.12,,Telephone Service,,,,,,,,,,,,,,,,,,,,,
SB21b,C00858779,B58759F7F720D4CE6A0F,,,ORG,"Aristotle International, Inc.",,,,,,205 Pennsylvania Ave SE,,Washington,DC,200031164,,,2024-05-31,11900.00,,Outsourcing Managed Services,,,,,,,,,,,,,,,,,,,,,
SB21b,C00858779,B204F0EF0441248F59C2,,,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-06-03,0.03,,Cloud Infrastructure Services,,,,,,,,,,,,,,,,,,,,,
SB21b,C00858779,B3CF69DB9EB8644F0913,,,ORG,"iPostal1, LLC",,,,,,400 Rella Blvd,Ste 206,Montebello,NY,109014249,,,2024-06-10,24.99,,Virtual Mailbox,,,,,,,,,,,,,,,,,,,,,
SB21b,C00858779,B687127D238AA440E937,,,ORG,"Dialpad, Inc.",,,,,,3001 Bishop Dr,Ste 400A,San Ramon,CA,945835005,,,2024-06-26,37.55,,Telephone Service,,,,,,,,,,,,,,,,,,,,,
SB21b,C00858779,B941BF537B56649C3963,,,ORG,Mercury Opinion,,,,,,925 Dickinson St,Unit 2502,Philadelphia,PA,191476353,,,2024-06-28,6000.00,,Polling Research,,,,,,,,,,,,,,,,,,,,,
SB21b,C00858779,B89D962CF8B6F44E09D3,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-06-28,0.75,,Bank Service Charge,,,,,,,,,,,,,,,,,,,,,
SB21b,C00858779,B0E29E033BE2C437FB05,,,ORG,Spotify,,,,,,Regeringsgatan 19,,Stockholm,ZZ,00000,,,2024-04-15,6194.76,,Advertising - Spotify,,,,,,,,,,,,,,,,,,,,,
