form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00849729,500167310,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,P2024,,2024-04-09,155000.00,2024-04-05,4512357.34,Digital Media Buy,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-05-23,
SE,C00849729,500167398,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,P2024,,2024-04-16,125000.00,2024-04-12,4512357.34,Digital Media Buy,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-05-23,
SE,C00849729,500167725,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,P2024,,2024-04-23,125000.00,2024-04-19,4512357.34,Digital Media Buy and Production Costs,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-05-23,
SE,C00849729,500167781,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,P2024,,2024-04-30,125000.00,2024-04-26,4512357.34,Digital Ad Buy,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-05-23,
SE,C00849729,500167873,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,P2024,,2024-05-07,125000.00,2024-05-03,4512357.34,Digital Media Buy,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-05-23,
SE,C00849729,500167311,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,P2024,,2024-04-09,21001.75,2024-05-09,4512357.34,Digital Production Costs,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-05-23,
SE,C00849729,500167782,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,P2024,,2024-04-30,14557.49,2024-05-09,4512357.34,Digital Production Costs,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-05-23,
SE,C00849729,500168057,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,P2024,,2024-05-14,250000.00,2024-05-09,4512357.34,Digital Media Buy,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-05-23,
SE,C00849729,500167313,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,P2024,,2024-04-09,688644.56,2024-04-05,4512357.34,Media Buy,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-05-23,
SE,C00849729,500167399,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,P2024,,2024-04-16,688644.56,2024-04-12,4512357.34,Media Buy,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-05-23,
SE,C00849729,500167726,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,P2024,,2024-04-23,688644.56,2024-04-19,4512357.34,Media Buy,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-05-23,
SE,C00849729,500167783,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,P2024,,2024-04-30,688644.56,2024-04-26,4512357.34,Media Buy,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-05-23,
SE,C00849729,500167874,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,P2024,,2024-05-07,754768.86,2024-05-02,4512357.34,Media Buy,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-05-23,
SE,C00849729,500167312,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,P2024,,2024-04-09,28429.00,2024-05-09,4512357.34,Media Production,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-05-23,
SE,C00849729,500167727,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,P2024,,2024-04-23,34022.00,2024-05-09,4512357.34,Media Production Costs,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-05-23,
