form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00495028,500533000,,,ORG,"50+1 Strategies, LLC",,,,,,PO Box 358,,San Francisco,CA,941040358,G2024,,2024-09-24,43751.08,2024-09-24,1348129.05,Digital Advertising,,,O,H2CA20094,Valadao,David,,,,H,22,CA,Wolff,Brian,,,,2024-12-04,
SE,C00495028,500528300,,,ORG,SKDKnickerbocker LLC,,,,,,1150 18th St NW,Ste 800,Washington,DC,200363845,G2024,,2024-09-10,104024.55,2024-09-06,1147675.10,Digital Advertising,,,O,H2WA03100,Kent,Joseph,,,,H,03,WA,Wolff,Brian,,,,2024-12-04,
SE,C00495028,500531100,,,ORG,Gambit Strategies LLC,,,,,,2939 Van Ness St NW,Apt 1006,Washington,DC,200084605,G2024,,2024-09-17,34630.25,2024-09-16,1638465.04,Digital Advertising,,,O,H4PA08124,Bresnahan,Rob,,,,H,08,PA,Wolff,Brian,,,,2024-12-04,
SE,C00495028,500528310,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-09-10,132192.00,2024-09-05,528037.65,Television Advertising,,,O,H2IA03119,Nunn,Zach,,,,H,03,IA,Wolff,Brian,,,,2024-12-04,
SE,C00495028,500533010,,,ORG,Solidarity Strategies LLC,,,,,,PO Box 15260,,Washington,DC,200030260,G2024,,2024-09-24,3000.00,2024-09-25,963171.30,Media Production,,,O,H2CA13131,Duarte,John,,,,H,13,CA,Wolff,Brian,,,,2024-12-04,
SE,C00495028,500533020,,,ORG,SKDKnickerbocker LLC,,,,,,1150 18th St NW,Ste 800,Washington,DC,200363845,G2024,,2024-09-24,88017.30,2024-09-20,898125.80,Digital Advertising,,,S,H2AZ02311,Engel,Kirsten,,,,H,06,AZ,Wolff,Brian,,,,2024-12-04,
SE,C00495028,500526720,,,ORG,Left Hook,,,,,,2601 Ocean Park Blvd,Ste 324,Santa Monica,CA,904055297,G2024,,2024-09-03,16000.00,,963171.30,Media Production,,,O,H2CA13131,Duarte,John,,,,H,13,CA,Wolff,Brian,,,,2024-12-04,
SE,C00495028,500527320,,,ORG,Technicolor Politcal LLC,,,,,,PO Box 484,,Belleville,IL,622220484,G2024,,2024-09-05,13242.00,,1134634.95,Digital Production - Estimate,,,S,H4MI08218,McDonald Rivet,Kristen,,,,H,08,MI,Wolff,Brian,,,,2024-12-04,X,*
SE,C00495028,500528320,,,ORG,Solidarity Strategies LLC,,,,,,PO Box 15260,,Washington,DC,200030260,G2024,,2024-09-10,3000.00,2024-09-16,1348129.05,Media Production,,,O,H2CA20094,Valadao,David,,,,H,22,CA,Wolff,Brian,,,,2024-12-04,
SE,C00495028,500526730,,,ORG,Ralston Lapp Guinn Media,,,,,,1054 31st St NW,Ste 430,Washington,DC,200076042,G2024,,2024-09-03,12805.25,,461031.25,Media Production,,,O,H2NY22212,Williams,Brandon,M.,,,H,22,NY,Wolff,Brian,,,,2024-12-04,
SE,C00495028,500533030,,,ORG,"Pescador Public Strategies, LLC",,,,,,4007 McCullough Ave,Ste 168,San Antonio,TX,782122420,G2024,,2024-09-24,21000.00,2024-09-25,137638.53,Digital Production,,,O,H2TX34113,Flores,Mayra Nohemi,,,,H,34,TX,Wolff,Brian,,,,2024-12-04,
SE,C00495028,500533040,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-09-24,218160.00,2024-09-20,1134634.95,Television Advertising,,,O,H0MI08141,Junge,Paul,,,,H,08,MI,Wolff,Brian,,,,2024-12-04,
SE,C00495028,500526740,,,ORG,Solidarity Strategies LLC,,,,,,PO Box 15260,,Washington,DC,200030260,G2024,,2024-09-03,13400.00,,963171.30,Media Production,,,O,H2CA13131,Duarte,John,,,,H,13,CA,Wolff,Brian,,,,2024-12-04,
SE,C00495028,500528340,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,G2024,,2024-09-10,32000.00,2024-09-06,716347.88,Digital Advertising,,,S,H2NE02132,Vargas,Anthony,,,,H,02,NE,Wolff,Brian,,,,2024-12-04,
SE,C00495028,500528350,,,ORG,Trilogy Interactive LLC,,,,,,2052 University Ave,Ste 600,Berkeley,CA,947041006,G2024,,2024-09-10,68250.00,,416543.38,Digital Advertising - Estimate,,,S,H8NY22177,Riley,Josh,,,,H,19,NY,Wolff,Brian,,,,2024-12-04,X,*
SE,C00495028,500526750,,,ORG,Trilogy Interactive LLC,,,,,,2052 University Ave,Ste 600,Berkeley,CA,947041006,G2024,,2024-09-03,37500.00,,528037.65,Digital Advertising,,,S,H4IA03172,Baccam,Lanon,,,,H,03,IA,Wolff,Brian,,,,2024-12-04,
SE,C00495028,500531050,,,ORG,SKDKnickerbocker LLC,,,,,,1150 18th St NW,Ste 800,Washington,DC,200363845,G2024,,2024-09-17,66163.65,2024-09-25,1342066.45,Digital Advertising,,,O,H4ME02291,Theriault,Austin Leo,,,,H,02,ME,Wolff,Brian,,,,2024-12-04,
