form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00714527,500184285,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-07-09,3.95,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500186818,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-08-06,63.21,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500187483,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-08-13,9.88,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500187917,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-09-10,128.38,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500188140,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-09-17,63.21,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500189636,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-09-24,61.24,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500189639,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-09-30,83.01,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500189641,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-10-08,1.98,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500189644,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-10-15,158.00,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500189824,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-10-22,126.40,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500190049,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-10-29,306.13,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500190050,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-10-31,1.98,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500190207,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-11-05,194.35,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500192016,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-11-13,376.30,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500192020,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-11-19,410.86,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500192021,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-11-26,86.91,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500198627,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-11-30,450.31,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500198628,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-12-03,9.88,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500198631,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-12-10,345.64,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500199573,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-12-17,686.35,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500199577,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-12-24,438.46,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500199578,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-12-31,23.70,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500187484,,,ORG,Amazon,,,,,,535 Terry Ave N,,Seattle,WA,981094361,,,2023-08-30,107.04,0.00,Event Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500199571,,,ORG,Amazon,,,,,,535 Terry Ave N,,Seattle,WA,981094361,,,2023-12-15,82.60,0.00,Event Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500199572,,,ORG,Amazon,,,,,,535 Terry Ave N,,Seattle,WA,981094361,,,2023-12-15,31.08,0.00,Event Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500199574,,,ORG,Amazon,,,,,,535 Terry Ave N,,Seattle,WA,981094361,,,2023-12-18,18.35,0.00,Event Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500199575,,,ORG,Amazon,,,,,,535 Terry Ave N,,Seattle,WA,981094361,,,2023-12-18,216.60,0.00,Event Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500186599,,,ORG,Bank Of America,,,,,,3601 Stone Way N,,Seattle,WA,981038003,,,2023-07-03,29.95,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500187918,,,ORG,Bank Of America,,,,,,3601 Stone Way N,,Seattle,WA,981038003,,,2023-09-01,29.95,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500189640,,,ORG,Bank Of America,,,,,,3601 Stone Way N,,Seattle,WA,981038003,,,2023-10-02,29.95,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500198629,,,ORG,Bank Of America,,,,,,3601 Stone Way N,,Seattle,WA,981038003,,,2023-12-05,30.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500192017,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2023-11-14,2.19,0.00,Software Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500198630,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2023-12-08,1148.96,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500189637,,,ORG,Eagle Graphics,,,,,,149 Anderson Ave,,Rochester,NY,146071106,,,2023-09-27,687.08,0.00,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500189642,,,ORG,Eagle Graphics,,,,,,149 Anderson Ave,,Rochester,NY,146071106,,,2023-10-09,699.06,0.00,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500192019,,,ORG,Eagle Graphics,,,,,,149 Anderson Ave,,Rochester,NY,146071106,,,2023-11-16,1131.65,0.00,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00714527,500189638,,,ORG,Jack Rabbit Club,,,,,,40 Anderson Ave,,Rochester,NY,146071140,,,2023-09-28,500.00,0.00,Catering,,,,,,,,,,,,,,,,,,,,
