form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00431858,SB23.12124,,,CCM,BRIAN FITZPATRICK FOR CONGRESS,,,,,,PO BOX 939,,LANGHORNE,PA,19047,P2024,,2024-03-07,1000.00,,PAC Contribution,011,C00607416,,,,,,,,H,PA,01,,,,,,,,
SB23,C00431858,SB23.12126,,,CCM,COLE FOR CONGRESS,,,,,,P.O. Box 722256,,Norman,OK,73070,P2024,,2024-03-21,2500.00,,PAC Contribution,011,C00379735,,,,,,,,H,OK,04,,,,,,,,
SB23,C00431858,SB23.12113,,,CCM,CONNOLLY FOR CONGRESS,,,,,,3706 PRADO PLACE,,FAIRFAX,VA,22031,P2024,,2024-02-08,1000.00,,PAC Contribution,011,C00445452,,,,,,,,H,VA,11,,,,,,,,
SB23,C00431858,SB23.12118,,,PAC,DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE,,,,,,120 MARYLAND AVE NE,.,WASHINGTON,DC,20002,,,2024-02-08,2500.00,,PAC Contribution,011,C00042366,,,,,,,,,,,,,,,,,,
SB23,C00431858,SB23.12128,,,CCM,FRIENDS OF RAJA FOR CONGRESS,,,,,,PO BOX 681202,,SCHAUMBURG,IL,60168,G2024,,2024-03-21,1000.00,,PAC Contribution,011,C00575092,,,,,,,,H,IL,08,,,,,,,,
SB23,C00431858,SB23.12120,,,CCM,FRIENDS OF ROSA DELAURO,,,,,,340 ORANGE STREET,,NEW HAVEN,CT,06511,C2024,Convention,2024-03-07,1000.00,,PAC Contribution,011,C00238865,,,,,,,,H,CT,03,,,,,,,,
SB23,C00431858,SB23.12114,,,CCM,JEFFRIES FOR CONGRESS,,,,,,"3430 CONNECTICUT AVENUE, NW #11704",,WASHINGTON,DC,20008,P2024,,2024-02-08,2500.00,,PAC Contribution,011,C00503052,,,,,,,,H,NY,08,,,,,,,,
SB23,C00431858,SB23.12125,,,CCM,MARSHA FOR SENATE,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,P2024,,2024-03-21,1000.00,,PAC Contribution,011,C00376939,,,,,,,,S,TN,00,,,,,,,,
SB23,C00431858,SB23.12119,,,CCM,MIKE LEVIN FOR CONGRESS,,,,,,PO BOX 2112,STE 400,CAPISTRANO BEACH,CA,92624,P2024,,2024-02-15,1000.00,,PAC Contribution,011,C00634253,,,,,,,,H,CA,49,,,,,,,,
SB23,C00431858,SB23.12112,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2024-02-08,2500.00,,PAC Contribution,011,C00027466,,,,,,,,,,,,,,,,,,
SB23,C00431858,SB23.12130,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO BOX 2113,,KINGSTON,NY,12402,P2024,,2024-03-21,1000.00,,PAC Contribution,011,C00815290,,,,,,,,H,NY,18,,,,,,,,
SB23,C00431858,SB23.12117,,,CCM,TED BUDD FOR SENATE,,,,,,PO BOX 97127,,RALEIGH,NC,27624,P2028,,2024-02-08,1000.00,,PAC Contribution,011,C00614776,,,,,,,,S,NC,00,,,,,,,,
SB23,C00431858,SB23.12127,,,CCM,TITUS FOR CONGRESS,,,,,,PO BOX 72454,,LAS VEGAS,NV,89170,P2024,,2024-03-21,1000.00,,PAC Contribution,011,C00499467,,,,,,,,H,NV,01,,,,,,,,
SB23,C00431858,SB23.12115,,,PAC,WOMEN SENATORS MAKING HISTORY,,,,,,600 PENNSYLVANIA AVE SE #15180,,WASHINGTON,DC,20003,,,2024-02-08,1000.00,,PAC Contribution,011,C00831255,,,,,,,,,,,,,,,,,,
SB23,C00431858,SB23.12122,,,CCM,WYDEN FOR SENATE,,,,,,232 NE 9TH AVENUE,,PORTLAND,OR,97232,P2028,,2024-03-07,1500.00,,PAC Contribution,011,C00308676,,,,,,,,S,OR,00,,,,,,,,
