form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00173096,B853958,,,CCM,Elect Katie Hobbs,,,,,,530 E McDowell Rd Box 107-407,,Phoenix,AZ,85004,O2026,Election Cycle,2023-09-06,5000.00,,O-2026 Governor  AZ,011,,,,Hobbs,Katie,,,,,AZ, ,,,,,,,,
SB29,C00173096,B861456,,,CCM,Matt Gress for Arizona House,,,,,,1677 East Maryland Avenue,,Phoenix,AZ,85016,P2024,,2023-12-05,500.00,,P-2024 State House 4 AZ,011,,,,Gress,Matt,,,,H,AZ,04,,,,,,,,
SB29,C00173096,B852186,,,CCM,Kathryn Barger for Supervisor 2024,,,,,,515 S. Figueroa Street 16th Floor,,Los Angeles,CA,90071,P2024,,2023-08-03,500.00,,P-2024 Co. Supv. LA County Dist 5 CA,011,,,,Barger,Kathryn,,,,,CA, ,,,,,,,,
SB29,C00173096,B852208,,,CCM,Friends of Chuck Conder for City Council - Ward 4,,,,,,3711-A Arlington Ave.,,Riverside,CA,92506,G2026,,2023-08-03,500.00,,G-2026 City Council Riverside CA,011,,,,Conder,Chuck,,,,,CA, ,,,,,,,,
SB29,C00173096,B854127,,,CCM,Solis for Supervisor 2022 Officeholder,,,,,,1531 Purdue Ave.,,Los Angeles,CA,90025,O2023,Office Holder Accoun,2023-09-08,1500.00,,O-2023 Office Holder Account - Local  CA,011,,,,,,,,,,CA, ,,,,,,,,
SB29,C00173096,B854144,,,CCM,Major General Richard D. Roth USAF (Ret.) for Supervisor 2024,,,,,,PO Box 51509,,Riverside,CA,92517,P2024,,2023-09-08,500.00,,P-2024 Co. Supv. Riverside - Dist 1 CA,011,,,,Roth,Richard,,,,,CA, ,,,,,,,,
SB29,C00173096,B856541,,,CCM,Cooper for State House,,,,,,4028 River Ridge Chase,,Marietta,GA,30067,P2024,,2023-10-02,500.00,,P-2024 State House 45 GA,011,,,,Cooper,Sharon,,,,H,GA,45,,,,,,,,
SB29,C00173096,B856542,,,CCM,Friends of Katie Dempsey,,,,,,3 Central Plaza #360,,Rome,GA,30161,P2024,,2023-10-02,500.00,,P-2024 State House 13 GA,011,,,,Dempsey,Katie,M,,,H,GA,13,,,,,,,,
SB29,C00173096,B856543,,,CCM,Hatchett for House,,,,,,100 Cantebury Road,,Dublin,GA,31021,P2024,,2023-10-02,500.00,,P-2024 State House 155 GA,011,,,,Hatchett,Matt,,,,H,GA,15,,,,,,,,
SB29,C00173096,B856544,,,CCM,Friends of Deborah Silcox,,,,,,6300 Powers Ferry Road Ste. 600 #1,,Atlanta,GA,30339,P2024,,2023-10-02,500.00,,P-2024 State House 53 GA,011,,,,Silcox,Deborah,,,,H,GA,53,,,,,,,,
SB29,C00173096,B856591,,,CCM,Hong for State House,,,,,,PO Box 491861,,Lawrenceville,GA,30043,P2024,,2023-10-03,500.00,,P-2024 State House 103 GA,011,,,,Hong,Soo Jung,,,,H,GA,10,,,,,,,,
SB29,C00173096,B856688,,,CCM,Friends of Jaime M. Andrade Jr.,,,,,,P.O. Box 18380,,Chicago,IL,60618,P2024,,2023-10-05,2500.00,,P-2024 State House 40 IL,011,,,,Andrade,Jaime,,,Jr.,H,IL,40,,,,,,,,
SB29,C00173096,B852184,,,CCM,Friends of Malcolm Augustine,,,,,,1215 E. Fort Avenue Suite 106,,Baltimore,MD,21230,O2026,Election Cycle,2023-08-03,500.00,,O-2026 State Senate 47 MD,011,,,,Augustine,Malcolm,,,,S,MD,47,,,,,,,,
SB29,C00173096,B857534,,,CCM,Friends of Shelly Hettleman,,,,,,PO Box 32677,,Baltimore,MD,21282,P2026,,2023-10-17,250.00,,P-2026 State Senate 11 MD,011,,,,Hettleman,Shelly,,,,S,MD,11,,,,,,,,
SB29,C00173096,B855073,,,CCM,Committee to Elect Mark Tisdel,,,,,,PO Box 80146,,Rochester,MI,48308,O2024,Election Cycle,2023-09-19,2000.00,,O-2024 State House 55 MI,011,,,,Tisdel,Mark,,,,H,MI,55,,,,,,,,
SB29,C00173096,B857535,,,CCM,Committee to Elect Michael Webber,,,,,,PO Box 70461,,Rochester Hills,MI,48307,O2026,Election Cycle,2023-10-17,1000.00,,O-2026 State Senate 9 MI,011,,,,Webber,Michael,,,,S,MI,09,,,,,,,,
SB29,C00173096,B862399,,,CCM,Committee to Elect Tyrone Carter,,,,,,25701 W. Outer Drive,,Detroit,MI,48217,O2024,Election Cycle,2023-12-13,500.00,,O-2024 State House 01 MI,011,,,,Carter,Tyrone,A,,,H,MI,01,,,,,,,,
SB29,C00173096,B862401,,,CCM,Kevin Hertel for State Senate,,,,,,22401 Lavon Street,,Saint Clair Shores,MI,48081,O2026,Election Cycle,2023-12-13,1000.00,,O-2026 State Senate 12 MI,011,,,,Hertel,Kevin,,,,S,MI,12,,,,,,,,
SB29,C00173096,B862398,,,CCM,Dayna Polehanki for State Senate,,,,,,P.O. Box 51843,,Livonia,MI,48151,O2026,Election Cycle,2023-12-13,500.00,,O-2026 State Senate 7 MI,011,,,,Polehanki,Dayna,,,,S,MI,07,,,,,,,,
SB29,C00173096,B862402,,,CCM,Committee to Elect Joseph Tate,,,,,,403 Fourth Street,,Charlotte,MI,48813,O2024,Election Cycle,2023-12-13,500.00,,O-2024 State House 10 MI,011,,,,Tate,Joseph,,,,H,MI,10,,,,,,,,
SB29,C00173096,B862400,,,CCM,Roger Victory for State Senate,,,,,,PO Box 562,,Hudsonville,MI,49426,O2026,Election Cycle,2023-12-13,500.00,,O-2026 State Senate 31 MI,011,,,,Victory,Roger,D,,,S,MI,31,,,,,,,,
SB29,C00173096,B850944,,,CCM,Schepisi for Senate,,,,,,PO Box 122,,Cedar Grove,NJ,07009,G2023,,2023-07-14,500.00,,G-2023 State Senate 39 NJ,011,,,,Schepisi,Holly,,,,S,NJ,39,,,,,,,,
SB29,C00173096,B851324,,,CCM,Zwicker for Senate,,,,,,PO Box 16,,Kingston,NJ,08528,G2023,,2023-07-20,500.00,,G-2023 State Senate 16 NJ,011,,,,Zwicker,Andrew,,,,S,NJ,16,,,,,,,,
SB29,C00173096,B852185,,,CCM,Cryan for Senate,,,,,,30 Emily Avenue,,Vauxhall,NJ,07088,G2023,,2023-08-03,1000.00,,G-2023 State Senate 20 NJ,011,,,,Cryan,Joseph,,,,S,NJ,20,,,,,,,,
SB29,C00173096,B852663,,,COM,Assembly Republican Victory,,,,,,PO Box 999,,Edison,NJ,08818,O2023,Not Applicable,2023-08-15,1000.00,,State Leg Leadership Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00173096,B852842,,,CCM,Johnson for State Senate,,,,,,12 North State Route 17 Suite 320,,Paramus,NJ,07652,G2023,,2023-08-17,500.00,,G-2023 State Senate 37 NJ,011,,,,Johnson,Gordon,,,,S,NJ,37,,,,,,,,
SB29,C00173096,B854373,,,COM,Democratic Assembly Campaign Committee,,,,,,26 Fernwood Ave,,Edison,NJ,08837,O2023,Not Applicable,2023-09-13,1000.00,,State Leg Leadership Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00173096,B855074,,,CCM,Bramnick for Senate,,,,,,14 Kimball Circle,,Westfield,NJ,07090,G2023,,2023-09-19,750.00,,G-2023 State Senate 21 NJ,011,,,,Bramnick,Jon,,,,S,NJ,21,,,,,,,,
SB29,C00173096,B855075,,,CCM,Stanley for Assembly,,,,,,12 North State Route 17 Suite 320,,Paramus,NJ,07652,G2023,,2023-09-19,400.00,,G-2023 State House 18 NJ,011,,,,Stanley,Sterley,,,,H,NJ,18,,,,,,,,
SB29,C00173096,B855837,,,COM,NJ Senate Democratic Majority,,,,,,311 West Henry Street,,Linded,NJ,07036,O2023,Not Applicable,2023-09-26,2000.00,,State Leg Leadership Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00173096,B856098,,,CCM,Election Fund of Senator Robert W. Singer,,,,,,PO Box 408,,Bayville,NJ,08721,G2023,,2023-09-27,750.00,,G-2023 State Senate 30 NJ,011,,,,Singer,Robert,W,,,S,NJ,30,,,,,,,,
SB29,C00173096,B856420,,,CCM,O'Scanlon for Senate,,,,,,P.O. Box 408,,Bayville,NJ,08721,G2023,,2023-10-02,500.00,,G-2023 State Senate 13 NJ,011,,,,O'Scanlon,Declan,,,,S,NJ,13,,,,,,,,
SB29,C00173096,B856421,,,CCM,EFO Troy Singleton for Senate,,,,,,907 Morgan Ave.,,Palmyra,NJ,08065,G2023,,2023-10-02,500.00,,G-2023 State Senate 07 NJ,011,,,,Singleton,Troy,,,,S,NJ,07,,,,,,,,
SB29,C00173096,B857634,,,CCM,Raj Mukherji for Senate,,,,,,PO Box 1,,Jersey City,NJ,07303,G2023,,2023-10-18,500.00,,G-2023 State Senate 32 NJ,011,,,,Mukherji,Raj,,,,S,NJ,32,,,,,,,,
SB29,C00173096,B858984,,,CCM,Cmte to Elect M. Teresa Ruiz,,,,,,12 North State Route 17 Suite 320,,Paramus,NJ,07652,G2023,,2023-11-02,1000.00,,G-2023 State Senate 29 NJ,011,,,,Ruiz,M. Teresa,,,,S,NJ,29,,,,,,,,
SB29,C00173096,B857536,,,CCM,Shelley Berkley for Mayor,,,,,,9811 West Charleston Suite 2 #378,,Las Vegas,NV,89117,G2024,,2023-10-17,1000.00,,G-2024 Mayor Las Vegas NV,011,,,,Berkley,Shelley,,,,,NV, ,,,,,,,,
SB29,C00173096,B857632,,,CCM,Paul Rosino for State Senate 2024,,,,,,4133 SW 129TH ST,,Oklahoma,OK,73173,P2024,,2023-10-18,750.00,,P-2024 State Senate 45 OK,011,,,,Rosino,Paul,,,,S,OK,45,,,,,,,,
SB29,C00173096,B859250,,,PAC,PA Cemetery Cremation & Funeral Assoc. PAC,,,,,,2200 Northampton Street,,Easton,PA,18042,O2023,Not Applicable,2023-11-08,2500.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00173096,B851157,,,CCM,Texans for Dan Patrick,,,,,,1 E. Greenway Plaza Suite 225,,Houston,TX,77046,P2026,,2023-07-18,10000.00,,P-2026 Lt. Governor  TX,011,,,,Patrick,Dan,,,,,TX, ,,,,,,,,
SB29,C00173096,B853777,,,CCM,John Whitmire Campaign,,,,,,PO Box 41964,,Houston,TX,77241,G2023,,2023-08-31,7000.00,,G-2023 Mayor Houston TX,011,,,,Whitmire,John,,,,,TX, ,,,,,,,,
