form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002089,500024927,,,PTY,Arizona Democratic Party (Federal),,,,,,PO Box 36123,,Phoenix,AZ,850676123,,,2024-05-16,5000.00,0.00,Federal Committee Contribution,011,C00166710,Arizona Democratic Party (Federal),,,,,,,,,,,,,,,,,
SB23,C00002089,500024901,,,CCM,Beatty for Congress,,,,,,222 E Town St,Fl 2W,Columbus,OH,432154616,G2024,,2024-05-30,2500.00,0.00,Federal Candidate Contribution,011,C00507368,,,Joyce,Beatty,,,,H,OH,03,,,,,,,,
SB23,C00002089,500024899,,,CCM,Donald Norcross For Congress,,,,,,PO Box 160,,Collingswood,NJ,081080160,P2024,,2024-05-30,2100.00,0.00,Federal Candidate Contribution,011,C00558320,,,Norcross,Donald,,,,H,NJ,01,,,,,,,,
SB23,C00002089,500024931,,,CCM,ELLIOTT FOR WEST VIRGINIA,,,,,,1300 Market St,,Wheeling,WV,260033346,P2024,,2024-05-16,1000.00,0.00,Federal Candidate Contribution,011,C00864819,,,Elliot,FREDERICK,Glenn,,,S,WV,00,,,,,,,,
SB23,C00002089,500024908,,,CCM,EMILIA SYKES FOR CONGRESS,,,,,,109 N Howard St,Unit A,Akron,OH,443081968,G2024,,2024-05-30,4000.00,0.00,Federal Candidate Contribution,011,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,,
SB23,C00002089,500024918,,,CCM,ENGEL FOR ARIZONA,,,,,,PO Box 40721,,Tucson,AZ,857170721,G2024,,2024-05-21,5000.00,0.00,Federal Candidate Contribution,011,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,,
SB23,C00002089,500024933,,,CCM,Gillibrand for Senate,,,,,,PO Box 77541,,Washington,DC,200138541,P2024,,2024-05-28,5000.00,0.00,Federal Candidate Contribution,011,C00694018,,,Gillibrand,Kirsten,,,,S,NY,00,,,,,,,,
SB23,C00002089,500024925,,,CCM,HERTEL FOR MICHIGAN,,,,,,PO Box 16037,,Lansing,MI,489016037,G2024,,2024-05-16,1000.00,0.00,Federal Candidate Contribution,011,C00844480,,,Hertel,Curtis,,,Jr,H,MI,07,,,,,,,,
SB23,C00002089,500024916,,,CCM,LANDSMAN FOR CONGRESS,,,,,,PO Box 413,,Cincinnati,OH,452010413,G2024,,2024-05-30,4000.00,0.00,Federal Candidate Contribution,011,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,
SB23,C00002089,500024915,,,CCM,MAXWELL ALEJANDRO FROST FOR CONGRESS,,,,,,PO Box 772671,,Orlando,FL,328772671,P2024,,2024-05-21,2500.00,0.00,Federal Candidate Contribution,011,C00786822,,,FROST,MAXWELL,ALEJANDRO,,,H,FL,10,,,,,,,,
