form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00882399,E500FF842907D4E41A63,,,ORG,Ampersand,,,,,,141 W 42nd St,Fl 11,New York,NY,100366509,G2024,,2024-07-25,89474.40,2024-07-24,184293.95,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E4AD77B7DED7E44C1A5E,,,ORG,Ampersand,,,,,,141 W 42nd St,Fl 11,New York,NY,100366509,G2024,,2024-08-06,44737.20,2024-08-05,267943.55,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,EDF0A8C2B20EC4F5DA8D,,,ORG,Ampersand,,,,,,141 W 42nd St,Fl 11,New York,NY,100366509,G2024,,2024-08-13,21239.80,2024-08-09,375452.50,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E253DDD5E71B1400BABD,,,ORG,Ampersand,,,,,,141 W 42nd St,Fl 11,New York,NY,100366509,G2024,,2024-09-04,85001.70,2024-09-03,503236.28,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,ECC9BA83491CA496AA43,,,ORG,Ampersand,,,,,,141 W 42nd St,Fl 11,New York,NY,100366509,G2024,,2024-09-25,27102.25,2024-09-23,639263.73,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E860C17D62E074ED39F1,,,ORG,Clear Channel Outdoor LLC,,,,,,4830 N Loop 1604 W,Ste 111,San Antonio,TX,782493983,G2024,,2024-07-18,7718.75,2024-07-11,72037.87,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E12E43D475A79451483F,,,ORG,"Extreme Reach, Inc.",,,,,,3 Allied Dr,Ste 130,Dedham,MA,020266109,G2024,,2024-07-25,150.00,2024-07-29,184293.95,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E91C7DD26FE024B11BAF,,,ORG,"Extreme Reach, Inc.",,,,,,3 Allied Dr,Ste 130,Dedham,MA,020266109,G2024,,2024-08-06,200.00,2024-08-15,267943.55,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E230003F121764292A78,,,ORG,"Extreme Reach, Inc.",,,,,,3 Allied Dr,Ste 130,Dedham,MA,020266109,G2024,,2024-08-13,100.00,2024-09-12,375452.50,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,EF78B4641622248B2A29,,,ORG,"Extreme Reach, Inc.",,,,,,3 Allied Dr,Ste 130,Dedham,MA,020266109,G2024,,2024-09-04,100.00,2024-09-12,503236.28,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E9BFAD68C684C4993985,,,ORG,"Extreme Reach, Inc.",,,,,,3 Allied Dr,Ste 130,Dedham,MA,020266109,G2024,,2024-09-25,100.00,2024-09-12,639263.73,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E235F6C20C28540A8AAB,,,ORG,"Extreme Reach, Inc.",,,,,,3 Allied Dr,Ste 130,Dedham,MA,020266109,G2024,,2024-09-26,50.00,2024-09-12,645666.53,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E56C2B94E1A844C6281F,,,ORG,Google LLC,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,G2024,,2024-07-30,581.64,2024-08-22,184975.59,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E9CA1B655EEB54908845,,,ORG,Google LLC,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,G2024,,2024-07-31,581.64,2024-08-22,185657.23,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E46DAF44BCA4143AB830,,,ORG,Google LLC,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,G2024,,2024-08-03,581.64,2024-08-22,186316.45,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E4807703E01FB42388AD,,,ORG,Google LLC,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,G2024,,2024-09-04,581.65,2024-08-22,503236.28,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E69A906E30A7F4035B44,,,ORG,Google LLC,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,G2024,,2024-09-04,4468.85,2024-10-04,503236.28,Advertising Actual for estimate reported on 9/4,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E691671724F46464685F,,,ORG,Lamar Texas Limited Partnership,,,,,,PO Box 96030,,Baton Rouge,LA,708969030,G2024,,2024-07-18,14000.00,2024-07-11,72037.87,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,ED100F0F6AB1B4CF2969,,,ORG,Lamar Texas Limited Partnership,,,,,,PO Box 96030,,Baton Rouge,LA,708969030,G2024,,2024-08-12,46000.00,2024-08-08,351114.14,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,EAAE6103685D340F7B46,,,ORG,Longwell Partners Inc.,,,,,,1100 Vermont Ave NW,Fl 10,Washington,DC,200056327,G2024,,2024-07-18,30819.12,2024-08-22,72037.87,Advertising Placement and Production,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E05B27C227A9D4907B93,,,ORG,Longwell Partners Inc.,,,,,,1100 Vermont Ave NW,Fl 10,Washington,DC,200056327,G2024,,2024-07-25,22631.68,2024-09-18,184293.95,Advertising Placement and Production,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E53A7680F58614E2C9CA,,,ORG,Longwell Partners Inc.,,,,,,1100 Vermont Ave NW,Fl 10,Washington,DC,200056327,G2024,,2024-07-30,100.00,2024-09-18,184975.59,Advertising Placement and Production,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E0ECBFEAB98FE46F48A9,,,ORG,Longwell Partners Inc.,,,,,,1100 Vermont Ave NW,Fl 10,Washington,DC,200056327,G2024,,2024-07-31,100.00,2024-09-18,185657.23,Advertising Placement and Production,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E998BA67E50024F2EB5F,,,ORG,Longwell Partners Inc.,,,,,,1100 Vermont Ave NW,Fl 10,Washington,DC,200056327,G2024,,2024-08-03,77.58,2024-09-18,186316.45,Advertising Placement and Production,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E7724AE418F634E7DB1D,,,ORG,Longwell Partners Inc.,,,,,,1100 Vermont Ave NW,Fl 10,Washington,DC,200056327,G2024,,2024-08-05,8139.06,2024-09-18,216690.51,Advertising Placement and Production,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E4E95BF63C0D54986A71,,,ORG,Longwell Partners Inc.,,,,,,1100 Vermont Ave NW,Fl 10,Washington,DC,200056327,G2024,,2024-08-06,6315.84,2024-09-18,267943.55,Advertising Placement and Production,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E88648658264D45F2BD2,,,ORG,Longwell Partners Inc.,,,,,,1100 Vermont Ave NW,Fl 10,Washington,DC,200056327,G2024,,2024-08-12,14670.59,2024-09-18,351114.14,Advertising Placement and Production,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E6B53EB3BB85A414BA46,,,ORG,Longwell Partners Inc.,,,,,,1100 Vermont Ave NW,Fl 10,Washington,DC,200056327,G2024,,2024-08-13,2998.56,2024-09-18,375452.50,Advertising Placement and Production,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,ED5FC433830814F768F0,,,ORG,Longwell Partners Inc.,,,,,,1100 Vermont Ave NW,Fl 10,Washington,DC,200056327,G2024,,2024-09-04,12000.24,2024-09-18,503236.28,Advertising Placement and Production,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,EBDC9D277F92342E2A54,,,ORG,Longwell Partners Inc.,,,,,,1100 Vermont Ave NW,Fl 10,Washington,DC,200056327,G2024,,2024-09-04,25631.34,2024-09-18,503236.28,Advertising Placement and Production,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E4433702F04324EC88B0,,,ORG,Longwell Partners Inc.,,,,,,1100 Vermont Ave NW,Fl 10,Washington,DC,200056327,G2024,,2024-09-25,63826.20,2024-09-18,639263.73,Advertising Placement and Production,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,EB32AEE1774AC47108ED,,,ORG,Longwell Partners Inc.,,,,,,1100 Vermont Ave NW,Fl 10,Washington,DC,200056327,G2024,,2024-09-26,6352.80,2024-09-18,645666.53,Advertising Placement and Production,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,EEC1E464CE434452695F,,,ORG,NBC Universal LLC,,,,,,30 Rockefeller Plz,,New York,NY,101120015,G2024,,2024-09-25,44999.00,2024-09-25,639263.73,Advertisng TV,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E39500B092B914E24BD7,,,ORG,Outfront Media Inc.,,,,,,185 US Highway 46,,Fairfield,NJ,070042321,G2024,,2024-08-05,22235.00,2024-07-18,216690.51,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E4C332AE53DEB4366B9A,,,ORG,Outfront Media Inc.,,,,,,185 US Highway 46,,Fairfield,NJ,070042321,G2024,,2024-08-12,22500.00,2024-08-12,351114.14,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
SE,C00882399,E35EE2A7D1C584CE994A,,,ORG,Pivot Media Ventures LLC,,,,,,270 Lafayette St,Ste 410,New York,NY,100123327,G2024,,2024-07-18,19500.00,2024-07-11,72037.87,Advertising,,,O,P80001571,Trump,Donald,J.,,,P,00,,Conway,George,,,,2024-10-24,,
