form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00656132,B-1377,,,CCM,Derek Tran for Congress,,,,,,"10441 Stanford Avenue, #395",,Garden Grove,CA,92842,G2024,,2024-05-02,1000.00,1000.00,Contribution,011,C00851790,Derek Tran for Congress,H4CA45170,Tran,Derek,,,,H,CA,45,,,,,,,,
SB23,C00656132,B-1379,,,CCM,George Whitesides for Congress,,,,,,P.o. Box 221776,,Newhall,CA,91322,G2024,,2024-05-02,1000.00,1000.00,Contribution,011,C00834028,George Whitesides for Congress,H4CA27111,Whitesides,George,,,,H,CA,27,,,,,,,,
SB23,C00656132,B-1381,,,CCM,Hertel for Michigan,,,,,,PO Box 16037,,Lansing,MI,48901,P2024,,2024-05-02,1000.00,1000.00,Contribution,011,C00844480,Hertel for Michigan,H4MI07210,Hertel,Curtis,,,Jr.,H,MI,07,,,,,,,,
SB23,C00656132,B-1371,,,CCM,Troy Carter for Congress,,,,,,PO Box 50730,,New Orleans,LA,70150,G2024,,2024-05-02,1000.00,1000.00,Contribution,011,C00763649,Troy Carter for Congress,H2LA02149,Carter,Troy,A.,,Sr.,H,LA,02,,,,,,,,
SB23,C00656132,B-1375,,,CCM,Will Rollins for Congress,,,,,,414 West Grand Boulevard,,Corona,CA,92882,G2024,,2024-05-02,1000.00,2000.00,Contribution,011,C00792507,Will Rollins for Congress,H2CA42205,Rollins,Will,,,,H,CA,42,,,,,,,,
SB23,C00656132,B-1398,,,CCM,Adam Gray for Congress,,,,,,400 Capitol Mall,Ste 1545,Sacramento,CA,95814,G2024,,2024-05-30,1000.00,1000.00,Contribution,011,,Adam Gray for Congress Recount Fund,H2CA13115,Gray,Adam,C.,,,H,CA,13,,,,,,,,
SB23,C00656132,B-1409,,,CCM,Tammy Baldwin for Senate,,,,,,PO Box 696,,Madison,WI,53701,P2024,,2024-06-13,1000.00,1000.00,Contribution,011,C00326801,Tammy Baldwin for Senate,S2WI00219,Baldwin,Tammy,,,,S,WI,00,,,,,,,,
SB23,C00656132,B-1426,,,CCM,Val Hoyle for Congress,,,,,,PO Box 657,,Springfield,OR,97477,G2024,,2024-06-24,1000.00,1000.00,Contribution,011,C00796144,Val Hoyle for Congress,H2OR04095,Hoyle,Valerie,,,,H,OR,04,,,,,,,,
SB23,C00656132,B-1414,,,CCM,Angie Craig for Congress,,,,,,P.o. Box 22116,,Eagan,MN,55122,P2024,,2024-06-24,1000.00,2000.00,Contribution,011,C00575209,Angie Craig for Congress,H6MN02131,Craig,Angela,Dawn,,,H,MN,02,,,,,,,,
SB23,C00656132,B-1430,,,CCM,Cartwright for Congress,,,,,,PO Box 414,,Scranton,PA,18501,G2024,,2024-06-24,1000.00,1000.00,Contribution,011,C00509968,Cartwright for Congress,H2PA17079,Cartwright,Matt,,,,H,PA,08,,,,,,,,
SB23,C00656132,B-1448,,,CCM,Chris Deluzio for Congress,,,,,,PO Box 16210,,Pittsburgh,PA,15242,G2024,,2024-06-24,1000.00,3000.00,Contribution,011,C00787648,Chris Deluzio for Congress,H2PA17103,Deluzio,Christopher,,,,H,PA,17,,,,,,,,
SB23,C00656132,B-1416,,,CCM,Chris Pappas for Congress,,,,,,PO Box 313,,Manchester,NH,03105,P2024,,2024-06-24,1000.00,2000.00,Contribution,011,C00660464,Chris Pappas for Congress,H8NH01210,Pappas,Chris,,,,H,NH,01,,,,,,,,
SB23,C00656132,B-1442,,,CCM,Committee to Elect Jared Golden,,,,,,PO Box 7108,,Lewiston,ME,04240,G2024,,2024-06-24,1000.00,2000.00,Contribution,011,C00653816,Committee to Elect Jared Golden,H8ME02185,Golden,Jared,,,,H,ME,02,,,,,,,,
SB23,C00656132,B-1444,,,CCM,Don Davis for NC,,,,,,PO Box 511,,Snow Hill,NC,28580,G2024,,2024-06-24,1000.00,3000.00,Contribution,011,C00795211,Don Davis for NC,H2NC02287,Davis,Don,,,,H,NC,01,,,,,,,,
SB23,C00656132,B-1424,,,CCM,Emilia Sykes for Congress,,,,,,545 E Town St,,Columbus,OH,43215,G2024,,2024-06-24,1000.00,2000.00,Contribution,011,C00801274,Emilia Sykes for Congress,H2OH13264,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB23,C00656132,B-1452,,,CCM,Eric Sorensen for Illinois,,,,,,PO Box 1172,,Moline,IL,61265,G2024,,2024-06-24,1000.00,2000.00,Contribution,011,C00793935,Eric Sorensen for Illinois,H2IL17147,Sorensen,Eric,,,,H,IL,17,,,,,,,,
SB23,C00656132,B-1456,,,CCM,Gallego for Arizona,,,,,,PO Box 1710,,Phoenix,AZ,85001,P2024,,2024-06-24,1000.00,1000.00,Contribution,011,C00558627,Gallego for Arizona,H4AZ07043,Gallego,Ruben,,,,H,AZ,03,,,,,,,,
SB23,C00656132,B-1434,,,CCM,Jimmy Gomez for Congress,,,,,,777 S Figueroa St Suite 4050,,Los Angeles,CA,90017,G2024,,2024-06-24,1000.00,2000.00,Contribution,011,C00629659,Jimmy Gomez for Congress,H8CA34266,Gomez,Jimmy,,,,H,CA,34,,,,,,,,
SB23,C00656132,B-1440,,,CCM,Josh Harder for Congress,,,,,,PO Box 4426,,Modesto,CA,95352,G2024,,2024-06-24,1000.00,1000.00,Contribution,011,C00639146,Josh Harder for Congress,H8CA10126,Harder,Josh,,,,H,CA,10,,,,,,,,
SB23,C00656132,B-1422,,,CCM,Kaptur for Congress,,,,,,P.o. Box 899,,Toledo,OH,43697,G2024,,2024-06-24,1000.00,1000.00,Contribution,011,,Kaptur for Congress,H2OH09031,Kaptur,Marcy,,HON.,,H,OH,09,,,,,,,,
SB23,C00656132,B-1420,,,CCM,Landsman for Congress,,,,,,P.o. Box 413,,Cincinnati,OH,45201,G2024,,2024-06-24,1000.00,2000.00,Contribution,011,C00800276,Landsman for Congress,H2OH01194,Landsman,Greg,,,,H,OH,01,,,,,,,,
SB23,C00656132,B-1454,,,CCM,Luz Rivas for Congress,,,,,,"777 S. Figueroa St., Ste. 4050",,Los Angeles,CA,90017,G2024,,2024-06-24,1000.00,1000.00,Contribution,011,C00857417,Luz Rivas for Congress,H4CA29141,Rivas,Luz,,,,H,CA,29,,,,,,,,
SB23,C00656132,B-1438,,,CCM,Mary Peltola for Alaska,,,,,,PO Box 210014,,Anchorage,AK,99521,P2024,,2024-06-24,1000.00,1000.00,Contribution,011,C00812388,Mary Peltola for Alaska,H2AK01158,Peltola,Mary,,,,H,AK,00,,,,,,,,
SB23,C00656132,B-1436,,,CCM,Mike Levin for Congress,,,,,,"555 Capitol Mall, Suite 400",,Sacramento,CA,95814,G2024,,2024-06-24,1000.00,1000.00,Contribution,011,C00634253,Mike Levin for Congress,H8CA49058,Levin,Mike,,,,H,CA,49,,,,,,,,
SB23,C00656132,B-1412,,,CCM,Mrvan for Congress,,,,,,1456 W 137th Avenue,,Crown Point,IN,46307,G2024,,2024-06-24,1000.00,1000.00,Contribution,011,,Mrvan for Congress,H0IN01150,Mrvan,Frank,J.,,,H,IN,01,,,,,,,,
SB23,C00656132,B-1450,,,CCM,Nikki for Congress,,,,,,PO Box 5171,,Springfield,IL,62705,G2024,,2024-06-24,1000.00,2000.00,Contribution,011,C00787812,Nikki for Congress,H2IL13153,Budzinski,Nikki,,,,H,IL,13,,,,,,,,
SB23,C00656132,B-1446,,,CCM,Pat Ryan for Congress,,,,,,PO Box 2113,,Kingston,NY,12402,G2024,,2024-06-24,1000.00,2000.00,Contribution,011,C00815290,Pat Ryan for Congress,H8NY19223,Ryan,Pat,,,,H,NY,19,,,,,,,,
SB23,C00656132,B-1428,,,CCM,Susan Wild for Congress,,,,,,1636 N Cedar Crest Blvd,#183,Allentown,PA,18104,G2024,,2024-06-24,1000.00,2000.00,Contribution,011,C00658567,Susan Wild for Congress,H8PA15229,Wild,Susan,,,,H,PA,15,,,,,,,,
SB23,C00656132,B-1418,,,CCM,Susie Lee for Congress,,,,,,5130 S Fort Apache Rd,Ste. 215-382,Las Vegas,NV,89148,G2024,,2024-06-24,1000.00,2000.00,Contribution,011,C00655613,Susie Lee for Congress,H8NV03200,Lee,Susie,,,,H,NV,03,,,,,,,,
SB23,C00656132,B-1432,,,CCM,Vicente Gonzalez for Congress,,,,,,121 North 10th St,,Mcallen,TX,78501,G2024,,2024-06-24,1000.00,2000.00,Contribution,011,C00592659,Vicente Gonzalez for Congress,H6TX15162,Gonzalez,Vicente,,,,H,TX,15,,,,,,,,
