form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00163832,B853440,,,PAC,SENATE MAJORITY CAMPAIGN COMMITTEE (SMCC),,,,,,101 W.Ohio St Suite 2200,,Indianapolis,IN,46206,O2023,Not Applicable,2023-08-30,1000.00,,Non-Federal PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00163832,B853445,,,PTY,Indiana House Democratic Caucus,,,,,,One N. Capitol Suite 200,,Indianapolis,IN,46204,O2023,Not Applicable,2023-08-30,500.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00163832,B853441,,,PTY,House Republican Campaign Cmte,,,,,,P.O. Box 40454,,Indianapolis,IN,46244,O2023,Not Applicable,2023-08-30,1000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00163832,B853443,,,PTY,IN Senate Democrats,,,,,,One N. Capitol Suite 200,,Indianapolis,IN,46204,O2023,Not Applicable,2023-08-30,1000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00163832,B853466,,,CCM,Ron Alting for State Senate Cmte,,,,,,P.O. Box 186,,Lafayette,IN,47902,P2026,,2023-08-30,500.00,,P-2026 State Senate 22 IN,011,,,,Alting,Ron,J,,,S,IN,22,,,,,,,,
SB29,C00163832,B853467,,,CCM,Friends of Justin Busch,,,,,,123 W. Wayne Street,,Fort Wayne,IN,46802,P2024,,2023-08-30,500.00,,P-2024 State Senate 16 IN,011,,,,Busch,Justin,,,,S,IN,16,,,,,,,,
SB29,C00163832,B853468,,,CCM,Citizens for Crider,,,,,,716 N 800 E,,Greenfield,IN,46140,P2024,,2023-08-30,500.00,,P-2024 State Senate 28 IN,011,,,,Crider,Michael,R,,,S,IN,28,,,,,,,,
SB29,C00163832,B853439,,,CCM,Hoosiers for Criswell,,,,,,9072 N. County Rd 800 W Middletown,,Middletown,IN,47356,P2024,,2023-08-30,500.00,,P-2024 State House 54 IN,011,,,,Criswell,Cory,,,,H,IN,54,,,,,,,,
SB29,C00163832,B853469,,,CCM,Friends to Elect J. D. Ford,,,,,,P. O. Box 4085,,Carmel,IN,46082,P2026,,2023-08-30,500.00,,P-2026 State Senate 29 IN,011,,,,Ford,J. D.,,,,S,IN,29,,,,,,,,
SB29,C00163832,B853462,,,CCM,Committee to elect Mitch Gore,,,,,,2343 Whispering Drive,,Indianapolis,IN,46239,P2024,,2023-08-30,500.00,,P-2024 State House 89 IN,011,,,,Gore,Mitch,,,,H,IN,89,,,,,,,,
SB29,C00163832,B853470,,,CCM,Andrea Hunley for Indy,,,,,,917 Stillwell Street,,Indianapolis,IN,46202,P2026,,2023-08-30,500.00,,P-2026 State Senate 46 IN,011,,,,Hunley,Andrea,,,,S,IN,46,,,,,,,,
SB29,C00163832,B853465,,,CCM,Friends of Karickhoff,,,,,,PO Box 6772,,Kokomo,IN,46904,P2024,,2023-08-30,500.00,,P-2024 State House 30 IN,011,,,,Karickhoff,Mike,,,,H,IN,30,,,,,,,,
SB29,C00163832,B853471,,,CCM,MarkMessmer.com,,,,,,795 E Scherle Ln,,Jasper,IN,47546,P2026,,2023-08-30,500.00,,P-2026 State Senate 48 IN,011,,,,Messmer,Mark,,,,S,IN,48,,,,,,,,
SB29,C00163832,B853463,,,CCM,Bob Morris for State Representative,,,,,,6344 E State Blvd,,Fort Wayne,IN,46815,P2024,,2023-08-30,500.00,,P-2024 State House 84 IN,011,,,,Morris,Bob,,,,H,IN,84,,,,,,,,
SB29,C00163832,B853464,,,CCM,The Friends of Jim Pressel,,,,,,1772 N. Lofgren Road,,Rolling Prairie,IN,46371,P2024,,2023-08-30,500.00,,P-2024 State House 20 LaPorte IN,011,,,,Pressel,Jim,,,,H,IN,20,,,,,,,,
SB29,C00163832,B853461,,,CCM,Friends of Ed Soliday Committee,,,,,,PO Box 1427,,Valparaiso,IN,46384,P2024,,2023-08-30,1000.00,,P-2024 State House 04 IN,011,,,,Soliday,Ed,,,,H,IN,04,,,,,,,,
SB29,C00163832,B853452,,,CCM,Steuerwald for State Rep,,,,,,PO Box 503,,Danville,IN,46122,P2024,,2023-08-30,500.00,,P-2024 State House 40 IN,011,,,,Steuerwald,Gregory,,,,H,IN,40,,,,,,,,
