form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00227744,26783513,,,PTY,National Republican Senatorial Committee,,,,,,"425 Second Street, NE",,Washington,DC,20002,,,2023-01-20,15000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00227744,26783514,,,PTY,Democratic Senatorial Campaign Committee,,,,,,"120 Maryland Ave, NE",,Washington,DC,20002,,,2023-01-20,15000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00227744,26783515,,,PTY,Democratic Congressional Campaign Committee,,,,,,430 South Capitol Street,,Washington,DC,20003,,,2023-01-20,15000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00227744,26783516,,,PTY,National Republican Congressional Committee,,,,,,"320 First Street, SE",,Washington,DC,20003,,,2023-01-20,15000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00227744,26783517,,,PAC,RG2/Tuesday Group,,,,,,"124 16th Street SE,",,Washington,DC,20003,,,2023-01-20,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00227744,26783518,,,CCM,Cleaver For Congress,,,,,,8217 E Gregory Blvd,,Kansas City,MO,641336325,P2024,,2023-01-20,2500.00,0.00,,011,C00395848,Cleaver For Congress,H4MO05234,Cleaver,Emanuel,,Rep.,II,H,MO,05,,,,,,,,
SB23,C00227744,26783519,,,CCM,Young Kim For Congress,,,,,,1321 Smoke Tree Court,,La Habra,CA,90631,P2024,,2023-01-20,5000.00,0.00,,011,C00665638,Young Kim For Congress,H8CA39240,Kim,Young,,Rep.,,H,CA,40,,,,,,,,
SB23,C00227744,26783520,,,CCM,Cathy McMorris Rodgers For Congress,,,,,,PO Box 137,,Spokane,WA,992100137,P2024,,2023-01-20,2500.00,0.00,,011,C00390476,Cathy McMorris Rodgers For Congress,H4WA05077,McMorris Rodgers,Cathy,,Rep.,,H,WA,05,,,,,,,,
SB23,C00227744,26783521,,,CCM,Mike Flood For Congress,,,,,,PO Box 81041,,Lincoln,NE,68501,O2022,2022 debt retirement,2023-01-20,2500.00,0.00,,011,C00801241,Mike Flood For Congress,H2NE01118,Flood,Mike,,Rep.,,H,NE,01,,,,,,,,
SB23,C00227744,26783522,,,CCM,Scott Fitzgerald For Congress,,,,,,N4692 Maple Rd.,,Juneau,WI,53039,P2024,,2023-01-20,1500.00,0.00,,011,C00720011,Scott Fitzgerald For Congress,H0WI05113,Fitzgerald,Scott,,Rep.,,H,WI,05,,,,,,,,
SB23,C00227744,26783523,,,PAC,BOLD PAC,,,,,,Post Office Box 310,,Washington,DC,20003,,,2023-01-20,5000.00,0.00,,011,C00365536,,,,,,,,,,,,,,,,,,
SB23,C00227744,26783524,,,CCM,McHenry For Congress,,,,,,7918 Norman Court,,Denver,NC,280378018,P2024,,2023-01-20,2500.00,0.00,,011,C00393629,McHenry For Congress,H4NC10047,McHenry,Patrick,,Rep.,,H,NC,10,,,,,,,,
SB23,C00227744,26783611,,,CCM,"Andy Barr For Congress, Inc.",,,,,,PO Box 2059,,Lexington,KY,405882059,P2024,,2023-01-23,2500.00,0.00,,011,C00467571,"Andy Barr For Congress, Inc.",H0KY06104,Barr,Andy,,Rep.,IV,H,KY,06,,,,,,,,
SB23,C00227744,26784596,,,PTY,DCCC Building Fund Account,,,,,,"430 S. Capitol Street, SE, Second",,Washington,DC,20003,,,2023-01-26,15000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00227744,26784597,,,PTY,NRCC Building Fund Account,,,,,,320 First Street SE,,Washington,DC,20003,,,2023-01-26,15000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00227744,26784598,,,PTY,DSCC Building Fund Account,,,,,,"120 Maryland Avenue, NE",,Washington,DC,20002,,,2023-01-26,15000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00227744,26784599,,,PTY,NRSC Building Fund Account,,,,,,"425 2nd Street, NE",,Washington,DC,20002,,,2023-01-26,15000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00227744,26784602,,,PAC,AMERIPAC: The Fund for a Greater America,,,,,,"499 South Capitol St, SW",Suite 108,Washington,DC,20003,,,2023-01-26,5000.00,0.00,,011,C00271338,,,,,,,,,,,,,,,,,,
SB23,C00227744,26788157,,,CCM,Britt For Alabama Inc,,,,,,3147 Thomas Avenue,,Montgomery,AL,36106,G2022,,2023-01-30,-5000.00,0.00,Void - Britt For Alabama Inc,011,C00781443,Britt For Alabama Inc,S2AL00145,Britt,Katie,,Sen.,,S,AL,,,,,,,,,Void - Britt For Alabama Inc
