form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00491118,B871091,,,CCM,Rebecca Bauer-Kahan for Assembly 2024,,,,,,1787 Tribute Road Suite K,,Sacramento,CA,95815,G2024,,2024-04-30,1000.00,,G-2024 State House 16 CA,011,,,,Bauer-Kahan,Rebecca,,,,H,CA,16,,,,,,,,
SB29,C00491118,B871094,,,CCM,Mia Bonta for Assembly 2024,,,,,,1787 Tribute Rd. Suite K,,Sacramento,CA,95815,G2024,,2024-04-30,1000.00,,G-2024 State House 18 CA,011,,,,Bonta,Mia,,,,H,CA,18,,,,,,,,
SB29,C00491118,B871063,,,CCM,Hoover for Assembly 2024,,,,,,10093 Davis Rd,,Wilton,CA,95693,G2024,,2024-04-30,1000.00,,G-2024 State House 07 CA,011,,,,Hoover,Josh,,,,H,CA,07,,,,,,,,
SB29,C00491118,B871036,,,CCM,Limon for Senate 2024,,,,,,226 E. Canon Perdido #D,,Santa Barbara,CA,93101,G2024,,2024-04-30,1000.00,,G-2024 State Senate 21 CA,011,,,,Limon,Monique,,,,S,CA,21,,,,,,,,
SB29,C00491118,B871047,,,CCM,Menjivar for Senate 2026,,,,,,400 Capitol Mall Ste. 1545,,Sacramenot,CA,95814,P2026,,2024-04-30,1000.00,,P-2026 State Senate 20 CA,011,,,,Menjivar,Caroline,,,,S,CA,20,,,,,,,,
SB29,C00491118,B871067,,,CCM,Rosilicie Ochoa Bogh for Senate 2024,,,,,,9460 Tegner Rd,,Hilmar,CA,95324,G2024,,2024-04-30,1000.00,,G-2024 State Senate 19 CA,011,,,,Ochoa-Bogh,Rosilicie,,,,S,CA,19,,,,,,,,
SB29,C00491118,B871065,,,CCM,Greg Wallis for Assembly 2024,,,,,,921 11th Street Suite 701,,Sacramento,CA,95814,G2024,,2024-04-30,1000.00,,G-2024 State House 47 CA,011,,,,Wallis,Greg,,,,H,CA,47,,,,,,,,
SB29,C00491118,B871073,,,CCM,Dr. Akilah Weber for State Senate 2024,,,,,,1017 L Street #903,,Sacramento,CA,95814,G2024,,2024-04-30,1000.00,,G-2024 State Senate 39 CA,011,,,,Weber,Akilah,,,MD,S,CA,39,,,,,,,,
SB29,C00491118,B871043,,,CCM,Buffy Wicks for Assembly 2024,,,,,,1 Kaiser Plaza Suite 650,,Oakland,CA,94612,G2024,,2024-04-30,1000.00,,G-2024 State House 14 CA,011,,,,Wicks,Buffy,,,,H,CA,14,,,,,,,,
SB29,C00491118,B871097,,,CCM,Re-elect Scott Wiener for State Senate 2024,,,,,,234 Van Ness Ave #9,,San Francisco,CA,94102,G2024,,2024-04-30,1000.00,,G-2024 State Senate 11 CA,011,,,,Wiener,Scott,,,,S,CA,11,,,,,,,,
SB29,C00491118,B871098,,,CCM,Irwin for Assembly 2024,,,,,,400 Capitol Mall Suite 1545,,Sacramento,CA,95814,G2024,,2024-05-01,1000.00,,G-2024 State House 42 CA,011,,,,Irwin,Jacqui,,,,H,CA,42,,,,,,,,
