form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00884510,500146146,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-30,350.91,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00884510,500146147,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-01,56.54,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00884510,500146148,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-08,921.97,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00884510,500146149,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-15,376.11,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00884510,500146150,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-22,269.15,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00884510,500146151,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-29,803.21,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00884510,500146152,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-31,47.29,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00884510,500146144,,,ORG,"Blue Wave Political Partners, LLC",,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2024-12-16,2000.00,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00884510,500146156,,,ORG,Mothership Strategies,,,,,,4315 50Th St NW,Ste 100-7267,Washington,DC,200164369,,,2024-12-04,23724.50,0.00,Software Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00884510,500146145,,,ORG,Mothership Strategies,,,,,,4315 50Th St NW,Ste 100-7267,Washington,DC,200164369,,,2024-12-16,46755.00,0.00,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00884510,500146153,,,ORG,"NGP Van, Inc.",,,,,,655 15Th St NW,Ste 650,Washington,DC,200055738,,,2024-12-02,3074.00,0.00,Software Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00884510,500146154,,,ORG,"NGP Van, Inc.",,,,,,655 15Th St NW,Ste 650,Washington,DC,200055738,,,2024-12-03,106.00,0.00,Software Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00884510,500146155,,,ORG,"NGP Van, Inc.",,,,,,655 15Th St NW,Ste 650,Washington,DC,200055738,,,2024-12-30,3074.00,0.00,Software Rental,,,,,,,,,,,,,,,,,,,,
