form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00489799,500679817,,,ORG,American Express Merchant Services,,,,,,PO Box 53852,,Phoenix,AZ,850723852,,,2024-08-01,0.45,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500679818,,,ORG,American Express Merchant Services,,,,,,PO Box 53852,,Phoenix,AZ,850723852,,,2024-08-03,0.60,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500679819,,,ORG,American Express Merchant Services,,,,,,PO Box 53852,,Phoenix,AZ,850723852,,,2024-08-05,0.73,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500679820,,,ORG,American Express Merchant Services,,,,,,PO Box 53852,,Phoenix,AZ,850723852,,,2024-08-06,0.31,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500679821,,,ORG,American Express Merchant Services,,,,,,PO Box 53852,,Phoenix,AZ,850723852,,,2024-08-07,0.31,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500679822,,,ORG,American Express Merchant Services,,,,,,PO Box 53852,,Phoenix,AZ,850723852,,,2024-08-08,8.99,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500679823,,,ORG,American Express Merchant Services,,,,,,PO Box 53852,,Phoenix,AZ,850723852,,,2024-08-10,2.73,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500679824,,,ORG,American Express Merchant Services,,,,,,PO Box 53852,,Phoenix,AZ,850723852,,,2024-08-12,0.56,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500679825,,,ORG,American Express Merchant Services,,,,,,PO Box 53852,,Phoenix,AZ,850723852,,,2024-08-14,628.65,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00489799,500679826,,,ORG,American Express Merchant Services,,,,,,PO Box 53852,,Phoenix,AZ,850723852,,,2024-08-15,0.50,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
