form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00625988,500188670,,,CCM,MAGAZINER FOR CONGRESS,,,,,,1 Park Row,Ste 5,Providence,RI,029031235,G2024,,2024-09-26,1500.00,0.00,Contribution,011,C00802504,,,MAGAZINER,SETH,,,,H,RI,02,,,,,,,,
SB23,C00625988,500188680,,,CCM,ADAM GRAY FOR CONGRESS,,,,,,400 Capitol Mall,Ste 1545,Sacramento,CA,958144434,G2024,,2024-09-26,1000.00,0.00,Contribution,011,C00801431,,,GRAY,ADAM,C.,,,H,CA,13,,,,,,,,
SB23,C00625988,500188671,,,CCM,MORGAN MCGARVEY FOR CONGRESS,,,,,,PO Box 5324,,Louisville,KY,402550324,G2024,,2024-09-26,1000.00,0.00,Contribution,011,C00791392,,,MCGARVEY,MORGAN,,,,H,KY,03,,,,,,,,
SB23,C00625988,500188691,,,CCM,EHASZ FOR CONGRESS,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,G2024,,2024-09-26,1000.00,0.00,Contribution,011,C00791335,,,EHASZ,ASHLEY,,,,H,PA,01,,,,,,,,
SB23,C00625988,500188662,,,CCM,GABE AMO FOR CONGRESS,,,,,,PO Box 40457,,Providence,RI,029400457,G2024,,2024-09-26,1000.00,0.00,Contribution,011,C00838060,,,AMO,GABRIEL,F,,,H,RI,01,,,,,,,,
SB23,C00625988,500188672,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO Box 313,,Manchester,NH,031050313,G2024,,2024-09-26,1000.00,0.00,Contribution,011,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00625988,500188682,,,CCM,WILL ROLLINS FOR CONGRESS,,,,,,PO Box 6282,,Corona,CA,928786282,G2024,,2024-09-26,1000.00,0.00,Contribution,011,C00792507,,,ROLLINS,WILL,,,,H,CA,41,,,,,,,,
SB23,C00625988,500188663,,,CCM,CITIZENS FOR BOYLE,,,,,,PO Box 14310,,Philadelphia,PA,191150310,G2024,,2024-09-26,1000.00,0.00,Contribution,011,C00543363,,,BOYLE,BRENDAN,F,,,H,PA,02,,,,,,,,
SB23,C00625988,500188673,,,CCM,BRITTANY PETTERSEN FOR COLORADO,,,,,,PO Box 150887,,Lakewood,CO,802150887,G2024,,2024-09-26,2500.00,0.00,Contribution,011,C00637215,,,PETTERSEN,BRITTANY,,,,H,CO,07,,,,,,,,
SB23,C00625988,500188683,,,CCM,RUDY SALAS FOR CONGRESS,,,,,,PO Box 42257,,Bakersfield,CA,933842257,G2024,,2024-09-26,1000.00,0.00,Contribution,011,C00791756,,,SALAS,RUDY,,,,H,CA,22,,,,,,,,
SB23,C00625988,500186624,,,COM,Coqui Victory Fund,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,,,2024-09-18,10000.00,0.00,Contribution,011,C00871384,Coqui Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00625988,500188664,,,CCM,NIKKI FOR CONGRESS,,,,,,PO Box 5171,,Springfield,IL,627055171,G2024,,2024-09-26,1000.00,0.00,Contribution,011,C00787812,,,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,,
SB23,C00625988,500188574,,,CCM,JOHNNY O FOR CONGRESS,,,,,,711 W 40Th St,Ste 330,Baltimore,MD,212112142,G2024,,2024-09-26,1000.00,0.00,Contribution,011,C00867747,,,OLSZEWSKI,JOHN,JR.,,,H,MD,02,,,,,,,,
SB23,C00625988,500188674,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,G2024,,2024-09-26,500.00,0.00,Contribution,011,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00625988,500188684,,,CCM,DEREK TRAN FOR CONGRESS,,,,,,10441 Stanford Ave,Unit 395,Garden Grove,CA,928425222,G2024,,2024-09-26,1500.00,0.00,Contribution,011,C00851790,,,TRAN,DEREK,,,,H,CA,45,,,,,,,,
SB23,C00625988,500188665,,,CCM,JASMINE FOR US,,,,,,PO Box 227235,,Dallas,TX,752227235,G2024,,2024-09-26,1500.00,0.00,Contribution,011,C00795450,,,CROCKETT,JASMINE,,,,H,TX,30,,,,,,,,
