form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00360362,87565232,,,COM,Emmer Victory Committee,,,,,,824 S MILLEDGE AVE STE 101,,Athens,GA,30605,,,2023-03-30,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00360362,87565233,,,CCM,Finstad For Congress,,,,,,PO Box 923,,New Ulm,MN,56073,P2024,,2023-03-30,1000.00,0.00,,011,C00807743,Finstad For Congress,H2MN01223,Finstad,Brad,,,,H,MN,01,,,,,,,,
SB23,C00360362,87565234,,,CCM,Fischbach For Congress,,,,,,PO Box 190,,Litchfield,MN,55355,P2024,,2023-03-30,5000.00,0.00,,011,C00717959,Fischbach For Congress,H0MN07091,Fischbach,Michelle,,,,H,MN,07,,,,,,,,
SB23,C00360362,87565235,,,PAC,BIPAC,,,,,,"1707 L Street NW, Suite 350",,Washington,DC,20036,,,2023-03-30,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00360362,87565236,,,PAC,IDFA PAC,,,,,,"1250 H Street, NW",Suite 900,Washington,DC,20005,,,2023-03-30,2500.00,0.00,,011,C00128231,,,,,,,,,,,,,,,,,,
SB23,C00360362,87565237,,,PAC,Frozen Food Political Action Committee,,,,,,2345 Crystal Drive,Suite 801,Arlington,VA,22202,,,2023-03-30,2500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00360362,87565238,,,PAC,CHC BOLD PAC,,,,,,2020 I Street NE,Suite 280,Washington,DC,20002,,,2023-03-30,5000.00,0.00,,011,C00365536,,,,,,,,,,,,,,,,,,
SB23,C00360362,87565239,,,PAC,CBC PAC,,,,,,PO Box 75357,,Washington,DC,20013,,,2023-03-30,5000.00,0.00,,011,C00147512,,,,,,,,,,,,,,,,,,
SB23,C00360362,87565240,,,PAC,Republican Main Street Partnership Political Action Committee,,,,,,410 First Street SE,Suite 200,Washington,DC,20003,,,2023-03-30,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00360362,87565246,,,CCM,Cramer For Senate,,,,,,PO Box 396,,Bismarck,ND,58502,P2024,,2023-06-07,2500.00,0.00,,011,C00504704,Cramer For Senate,H0ND01026,Cramer,Kevin,,Rep.,,S,ND,,,,,,,,,
SB23,C00360362,87565247,,,CCM,Boozman For Arkansas,,,,,,PO Box 671,,Rogers,AR,72757,P2028,,2023-06-07,2000.00,0.00,,011,C00476317,Boozman For Arkansas,S0AR00150,Boozman,John,,Sen.,,S,AR,,,,,,,,,
SB23,C00360362,87565248,,,CCM,Virginia Foxx For Congress,,,,,,PO Box 2676,,Boone,NC,28607,P2024,,2023-06-07,1000.00,0.00,,011,C00386748,Virginia Foxx For Congress,H4NC05146,Foxx,Virginia,,Rep.,,H,NC,05,,,,,,,,
SB23,C00360362,87565249,,,CCM,Feenstra For Congress,,,,,,641 2nd St,,Hull,IA,51239,P2024,,2023-06-07,2000.00,0.00,,011,C00693663,Feenstra For Congress,H0IA04145,Feenstra,Randall,,,,H,IA,04,,,,,,,,
SB23,C00360362,87565250,,,CCM,Pete Stauber For Congress Volunteer Committee,,,,,,23 Central Entrance,Box 333,Duluth,MN,55811,P2024,,2023-06-07,1000.00,0.00,,011,C00650697,Pete Stauber For Congress Volunteer Committee,H8MN08043,Stauber,Pete,,,,H,MN,08,,,,,,,,
SB23,C00360362,87565251,,,CCM,Michelle Steel For Congress,,,,,,9070 Irvine Center Drive,Suite 150,Irvine,CA,92618,P2024,,2023-06-07,2000.00,0.00,,011,C00704981,Michelle Steel For Congress,H0CA48198,Steel,Michelle,,Rep.,,H,CA,48,,,,,,,,
SB23,C00360362,87565252,,,CCM,Mann For Congress,,,,,,PO Box 1084,,Salina,KS,67402,P2024,,2023-06-07,2500.00,0.00,,011,C00460659,Mann For Congress,H0KS01123,Mann,Tracey,,,,H,KS,01,,,,,,,,
SB23,C00360362,87565253,,,CCM,Friends Of Glenn Thompson,,,,,,400 N. Michael Street,,St. Marys,PA,15857,P2024,,2023-06-07,1000.00,0.00,,011,C00444620,Friends Of Glenn Thompson,H8PA05071,Thompson,Glenn,,Rep.,,H,PA,05,,,,,,,,
SB23,C00360362,87565254,,,CCM,Jim Costa For Congress,,,,,,2037 W Bullard Avenue,# 355,Fresno,CA,93711,P2024,,2023-06-07,1000.00,0.00,,011,C00391029,Jim Costa For Congress,H4CA20082,Costa,Jim,,Rep.,,H,CA,16,,,,,,,,
SB23,C00360362,87565255,,,CCM,Texans For Henry Cuellar Congressional Campaign,,,,,,1519 Washington Street,2nd Floor Suite 200,Laredo,TX,78042,P2024,,2023-06-07,2500.00,0.00,,011,C00371302,Texans For Henry Cuellar Congressional Campaign,,Cuellar,Henry,,Rep.,,H,TX,28,,,,,,,,
SB23,C00360362,87565256,,,CCM,David Scott For Congress,,,,,,P.O. Box 960821,,Riverdale,GA,30296,P2024,,2023-06-07,1000.00,0.00,,011,C00369801,David Scott For Congress,H2GA13012,Scott,David,,Rep.,,H,GA,13,,,,,,,,
SB23,C00360362,87565257,,,CCM,Sanford Bishop For Congress,,,,,,P O Box 909,,Columbus,GA,31902,P2024,,2023-06-07,1000.00,0.00,,011,C00266940,Sanford Bishop For Congress,H2GA02031,Bishop,Sanford,,Rep.,Jr.,H,GA,02,,,,,,,,
SB23,C00360362,87565258,,,CCM,Robert Aderholt For Congress,,,,,,P. O. Box 1158,,Haleyville,AL,35565,P2024,,2023-06-07,1000.00,0.00,,011,C00313247,Robert Aderholt For Congress,H6AL04098,Aderholt,Robert,,Rep.,,H,AL,04,,,,,,,,
SB23,C00360362,87565259,,,CCM,Andy Harris For Congress,,,,,,PO Box 426,,Stevensville,MD,21666,P2024,,2023-06-07,2500.00,0.00,,011,C00435974,Andy Harris For Congress,H8MD01094,Harris,Andy,,Rep.,,H,MD,01,,,,,,,,
SB23,C00360362,87565260,,,CCM,Bob Casey For Senate Inc,,,,,,PO Box 58746,,Philadelphia,PA,19102,P2024,,2023-06-07,1000.00,0.00,,011,C00431056,Bob Casey For Senate Inc,S6PA00217,Casey,Bob,,Sen.,Jr.,S,PA,,,,,,,,,
SB23,C00360362,87565261,,,CCM,Tammy Baldwin For Senate,,,,,,PO Box 696,,Madison,WI,53701,P2024,,2023-06-07,1000.00,0.00,,011,C00326801,Tammy Baldwin For Senate,S2WI00219,Baldwin,Tammy,,Sen.,,S,WI,,,,,,,,,
