form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00366070,SB23.45278,,,CCM,AARON BEAN FOR CONGRESS,,,,,,2640A MITCHAM DRIVE,,TALLAHASSEE,FL,32308,P2024,,2023-05-18,1000.00,,,,C00816983,,,,,,,,H,FL,04,,,,,,,,
SB23,C00366070,SB23.45295,,,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO BOX 230985,,TIGARD,OR,97281,P2024,,2023-05-17,1500.00,,,,C00793703,,,,,,,,H,OR,06,,,,,,,,
SB23,C00366070,SB23.45232,,,CCM,ANDRE CARSON FOR CONGRESS,,,,,,P.O. BOX 1863,,INDIANAPOLIS,IN,46206,P2024,,2023-06-22,1000.00,,,,C00442921,,,,,,,,H,IN,07,,,,,,,,
SB23,C00366070,SB23.45228,,,CCM,BURCHETT FOR CONGRESS,,,,,,PO BOX 51345,,KNOXVILLE,TN,37950,P2024,,2023-05-16,1500.00,,,,C00652149,,,,,,,,H,TN,02,,,,,,,,
SB23,C00366070,SB23.45252,,,CCM,BURGESS 4 UTAH,,,,,,824 S MILLEDGE AVE,STE 101,ATHENS,GA,30605,P2024,,2023-05-18,1000.00,,,,C00725853,,,,,,,,H,UT,04,,,,,,,,
SB23,C00366070,SB23.45297,,,CCM,CARAVEO FOR CONGRESS,,,,,,PO BOX 953,,EASTLAKE,CO,80614,P2024,,2023-05-17,2000.00,,,,C00787788,,,,,,,,H,CO,08,,,,,,,,
SB23,C00366070,SB23.45183,,,CCM,CASE FOR CONGRESS,,,,,,PO BOX 2941,,HONOLULU,HI,96802,P2024,,2023-02-23,2500.00,,,,C00680918,,,,,,,,H,HI,01,,,,,,,,
SB23,C00366070,SB23.45301,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO BOX 16210,,PITTSBURGH,PA,15242,P2024,,2023-05-17,2500.00,,,,C00787648,,,,,,,,H,PA,17,,,,,,,,
SB23,C00366070,SB23.45221,,,CCM,CHUY GARCIA FOR CONGRESS,,,,,,137 N. 14TH AVENUE,,MELROSE PARK,IL,60160,P2024,,2023-05-17,1000.00,,,,C00661777,,,,,,,,H,IL,04,,,,,,,,
SB23,C00366070,SB23.45188,,,CCM,CITIZENS TO ELECT RICK LARSEN,,,,,,PO BOX 326,,EVERETT,WA,98206,P2024,,2023-02-01,5000.00,,,,C00345546,,,,,,,,H,WA,02,,,,,,,,
SB23,C00366070,SB23.45310,,,CCM,CITIZENS TO ELECT RICK LARSEN,,,,,,PO BOX 326,,EVERETT,WA,98206,G2024,,2023-05-17,1000.00,,,,C00345546,,,,,,,,H,WA,02,,,,,,,,
