form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00197228,CFD623AF408AE95C5DB,,,COM,Citizens for Stephanie Kunze,,,,,,865 Macon Alley,,Columbus,OH,43206,,,2023-05-23,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00197228,A6F0FE598E2CCA1E46C,,,COM,"Comite Pedro Pierluisi, Inc.",,,,,,PO Box 9020485,,San Juan,PR,009020485,,,2023-05-10,3000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00197228,60CF1677D538EFF3F6D,,,COM,Friends of Beth Liston,,,,,,2193 Stratingham Drive,,Dublin,OH,43016,,,2023-05-23,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00197228,DDBE917066BCAFF1BF8,,,COM,Friends of Donatvius Jarrells,,,,,,"222 East Town St., Suite 2W",,Columbus,OH,43215,,,2023-05-23,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00197228,9D239F99D4FDD77B419,,,COM,Friends of Michelle Grim,,,,,,2937 E. Lincolnshire Blvd.,,Toledo,OH,43606,,,2023-05-23,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00197228,10A7B5F3348845EDD9B,,,COM,Indiana Manufacturers Association PAC - Non Federal Committee,,,,,,"101 West Washington St., Suite 105",,Indianapolis,IN,46204,,,2023-05-31,3000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00197228,49445EEE33A511608FE,,,COM,LaRe for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-05-23,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00197228,A15F7F6CDEEF8127A77,,,COM,Oelslager for Ohio Committee,,,,,,"6706 Lake Cable Ave., NW",,N. Canton,OH,44720,,,2023-05-23,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00197228,C664E4F15D81519A74E,,,COM,Seitz for Ohio,,,,,,4401 Abby Court,,Cincinnati,OH,45248,,,2023-05-23,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00197228,7141F0DC38FB9E2B544,,,COM,Stephens for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-05-23,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00197228,2902FAC278D242DEE4C,,,COM,The Committee to Elect Michael Lamb,,,,,,PO Box 1835,,Pittsburgh,PA,15230,,,2023-05-03,750.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00197228,29FEB5BC2771621BD6A,,,COM,Todd Rokita Election Committee,,,,,,"5368 E. 71st St., Suite E-372",,Indianapolis,IN,46220,,,2023-05-10,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
