form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00544254,500408090,,,CCM,ANDY KIM FOR NEW JERSEY,,,,,,PO Box 211,,Marlton,NJ,080530211,P2024,,2024-03-25,5000.00,0.00,Contribution,,C00648220,,,KIM,ANDY,,,,S,NJ,00,,,,,,,,
SB23,C00544254,500408082,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,O2024,2024 Contribution,2024-03-13,15000.00,0.00,Contribution,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00544254,500408088,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,G2024,,2024-03-13,5000.00,0.00,Contribution,,C00834218,,,SLOTKIN,ELISSA,,,,S,MI,00,,,,,,,,
SB23,C00544254,500408080,,,PAC,EMILY's List,,,,,,1800 M St NW,Ste 375N,Washington,DC,200365862,O2024,2024 Contribution,2024-03-04,5000.00,0.00,Contribution,,C00193433,EMILY's List,,,,,,,,,,,,,,,,,
SB23,C00544254,500408081,,,CCM,GALLEGO FOR ARIZONA,,,,,,PO Box 1710,,Phoenix,AZ,850011710,P2024,,2024-03-06,5000.00,0.00,Contribution,,C00558627,,,GALLEGO,RUBEN,,,,S,AZ,00,,,,,,,,
SB23,C00544254,500408086,,,CCM,KAINE FOR VIRGINIA,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,G2024,,2024-03-13,5000.00,0.00,Contribution,,C00495358,,,Kaine,Timothy,Michael,,,S,VA,00,,,,,,,,
SB23,C00544254,500408085,,,CCM,KLOBUCHAR FOR MINNESOTA,,,,,,PO Box 4146,,Saint Paul,MN,551040146,G2024,,2024-03-13,5000.00,0.00,Contribution,,C00431353,,,KLOBUCHAR,AMY,,,,S,MN,00,,,,,,,,
SB23,C00544254,500408087,,,CCM,LISA BLUNT ROCHESTER FOR SENATE,,,,,,PO Box 9767,,Wilmington,DE,198090767,G2024,,2024-03-13,5000.00,0.00,Contribution,,C00843391,,,BLUNT ROCHESTER,LISA,,,,S,DE,00,,,,,,,,
SB23,C00544254,500408083,,,CCM,ROSEN FOR NEVADA,,,,,,PO Box 27195,,Las Vegas,NV,891261195,G2024,,2024-03-13,5000.00,0.00,Contribution,,C00606939,,,ROSEN,JACKY,,,,S,NV,00,,,,,,,,
SB23,C00544254,500408084,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,G2024,,2024-03-13,5000.00,0.00,Contribution,,C00326801,,,BALDWIN,TAMMY,,,,S,WI,00,,,,,,,,
