form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00376376,B853731,,,CCM,Friends for Bruce Borders,,,,,,7935 North State Road 59,,Jasonville,IN,47438,P2024,,2023-08-31,500.00,,P-2024 State House 45 IN,011,,,,Borders,Bruce,,,,H,IN,45,,,,,,,,
SB29,C00376376,B853727,,,CCM,VoteCarbaugh,,,,,,1118 Skylane Pass,,Fort Wayne,IN,46825,P2024,,2023-08-31,1000.00,,P-2024 State House 81 IN,011,,,,Carbaugh,Martin,,,,H,IN,81,,,,,,,,
SB29,C00376376,B853734,,,CCM,Elect Kendell Culp,,,,,,3496 S 150 W,,Rensselaer,IN,47979,P2024,,2023-08-31,500.00,,P-2024 State House 16 IN,011,,,,Culp,Kendell,,,,H,IN,16,,,,,,,,
SB29,C00376376,B853737,,,CCM,Mike Gaskill for Indiana,,,,,,6838 S 50 W,,Pendleton,IN,46064,P2026,,2023-08-31,1000.00,,P-2026 State Senate 25 IN,011,,,,Gaskill,Mike,,,,S,IN,25,,,,,,,,
SB29,C00376376,B853735,,,CCM,Friends of Dave Hall,,,,,,11454 W. US Highway 50,,Norman,IN,47264,P2024,,2023-08-31,500.00,,P-2024 State House 62 IN,011,,,,Hall,Dave,,,,H,IN,62,,,,,,,,
SB29,C00376376,B853729,,,CCM,Bob Heaton for State Rep Cmte,,,,,,P.O. Box 9629,,Terre Haute,IN,47808,P2024,,2023-08-31,500.00,,P-2024 State House 46 IN,011,,,,Heaton,Bob,,,,H,IN,46,,,,,,,,
SB29,C00376376,B853738,,,CCM,Hoosiers for Holdman,,,,,,PO Box 19,,Ossian,IN,46777,P2026,,2023-08-31,1000.00,,P-2026 State Senate 19 IN,011,,,,Holdman,Travis,,,,S,IN,19,,,,,,,,
SB29,C00376376,B853728,,,CCM,Christopher Judy for State Rep,,,,,,12135 Glen Lake Drive,,Fort Wayne,IN,46814,P2024,,2023-08-31,500.00,,P-2024 State House 83 IN,011,,,,Judy,Christopher,,,,H,IN,83,,,,,,,,
SB29,C00376376,B853725,,,CCM,Matt Lehman for State Representative,,,,,,663 Lehman,,Berne,IN,46711,P2024,,2023-08-31,1000.00,,P-2024 State House 79 IN,011,,,,Lehman,Matt,,,,H,IN,79,,,,,,,,
SB29,C00376376,B853732,,,CCM,The Mayfield Campaign,,,,,,50 S. Madison,,Mooresville,IN,46158,P2024,,2023-08-31,500.00,,P-2024 State House 60 IN,011,,,,Mayfield,Peggy,,,,H,IN,60,,,,,,,,
SB29,C00376376,B853736,,,CCM,Raatz for Indiana State Senate Committee,,,,,,P.O. Box 372,,Centerville,IN,47330,P2026,,2023-08-31,1000.00,,P-2026 State Senate 27 IN,011,,,,Raatz,Jeff,,,,S,IN,27,,,,,,,,
SB29,C00376376,B853733,,,CCM,Snow Indiana State Representative,,,,,,1957 E. Wade Road,,Warsaw,IN,46580,P2024,,2023-08-31,500.00,,P-2024 State House 22 IN,011,,,,Snow,Craig,,,,H,IN,22,,,,,,,,
SB29,C00376376,B853730,,,CCM,Torr for Representative,,,,,,11944 Esty Way,,Carmel,IN,46033,P2024,,2023-08-31,500.00,,P-2024 State House 39 IN,011,,,,Torr,Gerald 'Jerry',,,,H,IN,39,,,,,,,,
SB29,C00376376,B852108,,,CCM,Alan Seabaugh Campaign,,,,,,610 Marshall St. Suite 700,,Shreveport,LA,71101,P2023,,2023-08-01,1500.00,,P-2023 State Senate 31 LA,011,,,,Seabaugh,Alan,,,,S,LA,31,,,,,,,,
SB29,C00376376,B853564,,,CCM,Tim Temple Campaign,,,,,,2133 Silverside Drive Ste K,,Baton Rouge,LA,70808,P2027,,2023-08-25,2500.00,,P-2027 State Insur. Comm.  LA,011,,,,Temple,Tim,,,,,LA, ,,,,,,,,
SB29,C00376376,B853739,,,CCM,Sharon Ray For Representative,,,,,,283 Stratford Avenue,,Wadsworth,OH,44281,P2024,,2023-08-31,1000.00,,P-2024 State House 66 OH,011,,,,Ray,Sharon,A,,,H,OH,66,,,,,,,,
SB29,C00376376,B852107,,,CCM,Friends of Sharif Street,,,,,,PO Box 28854,,Philadelphia,PA,19151,P2024,,2023-08-01,1000.00,,P-2024 State Senate 03 PA,011,,,,Street,Sharif,T,,,S,PA,03,,,,,,,,
SB29,C00376376,B853740,,,CCM,Patrick Testin for Senate,,,,,,5369 Fairview Dr,,Stevens Point,WI,54482,O2024,Election Cycle,2023-08-31,1000.00,,O-2024 State Senate 24 WI,011,,,,Testin,Patrick,,,,S,WI,24,,,,,,,,
