form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00776526,SB21B.1024563,,,ORG,MEETING STREET SERVICES LLC,,,,,,1985 RIVIERA DR,STE 103 - 1125,MOUNT PLEASANT,SC,29464,,,2024-10-03,120.85,,FUNDRAISING FEES
SB21B,C00776526,SB21B.1032662,,,ORG,MEETING STREET SERVICES LLC,,,,,,1985 RIVIERA DR,STE 103 - 1125,MOUNT PLEASANT,SC,29464,,,2024-10-24,17.65,,FUNDRAISING FEES
SB21B,C00776526,SB21B.1039293,,,ORG,MEETING STREET SERVICES LLC,,,,,,1985 RIVIERA DR,STE 103 - 1125,MOUNT PLEASANT,SC,29464,,,2024-11-21,16.68,,FUNDRAISING FEES
SB21B,C00776526,SB21B.1031283,,,ORG,PITNEY BOWES,,,,,,PO BOX 371874,,PITTSBURGH,PA,15250,,,2024-10-18,140.60,,POSTAGE EXPENSE
SB21B,C00776526,SB21B.1038497,,,ORG,PITNEY BOWES,,,,,,PO BOX 371874,,PITTSBURGH,PA,15250,,,2024-11-18,19.61,,POSTAGE EXPENSE
SB21B,C00776526,SB21B.1024948,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,STE 401,BEVERLY,MA,01915,,,2024-10-02,1000.00,,COMPLIANCE CONSULTING
SB21B,C00776526,SB21B.1034992,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,STE 401,BEVERLY,MA,01915,,,2024-11-04,1079.27,,COMPLIANCE CONSULTING
SB21B,C00776526,SB21B.1037457,,,ORG,"SOCKO STRATEGIES, LLC",,,,,,1101 30TH ST NW STE 125,,WASHINGTON,DC,20007,,,2024-11-18,247.50,,FUNDRAISING CONSULTING
SB21B,C00776526,SB21B.1024809,,,ORG,"STACY E. WIGGINS, CPA, PC",,,,,,1409 ASHLEY RIVER ROAD,,CHARLESTON,SC,29407,,,2024-10-02,3000.00,,TREASURER SERVICES
SB21B,C00776526,SB21B.1034872,,,ORG,"STACY E. WIGGINS, CPA, PC",,,,,,1409 ASHLEY RIVER ROAD,,CHARLESTON,SC,29407,,,2024-11-04,3000.00,,TREASURER SERVICES
SB21B,C00776526,SB21B.1024923,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-01,0.33,,MERCHANT FEES
SB21B,C00776526,SB21B.1025540,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-02,111.78,,MERCHANT FEES
SB21B,C00776526,SB21B.1026121,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-03,0.43,,MERCHANT FEES
SB21B,C00776526,SB21B.1026460,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-04,0.39,,MERCHANT FEES
SB21B,C00776526,SB21B.1028871,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-11,32.00,,MERCHANT FEES
SB21B,C00776526,SB21B.1033060,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-25,422.40,,MERCHANT FEES
SB21B,C00776526,SB21B.1033825,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-29,1.47,,MERCHANT FEES
SB21B,C00776526,SB21B.1034259,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-30,6.47,,MERCHANT FEES
SB21B,C00776526,SB21B.1034600,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-31,1.07,,MERCHANT FEES
SB21B,C00776526,SB21B.1034943,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-11-01,3.74,,MERCHANT FEES
SB21B,C00776526,SB21B.1036007,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-11-05,0.43,,MERCHANT FEES
SB21B,C00776526,SB21B.1036270,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-11-06,0.39,,MERCHANT FEES
SB21B,C00776526,SB21B.1036573,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-11-07,0.04,,MERCHANT FEES
