form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00734657,500183594,,,ORG,AL Media Strategy LLC,,,,,,1391 Pennsylvania Ave SE,Unit 316,Washington,DC,200033082,G2024,,2024-07-30,862.00,2024-09-06,652727.99,Radio Ad Production,,,S,S6MT00162,TESTER,R.,JON,,,S,00,MT,Merritt,John,,,,2024-10-02,
SE,C00734657,500183595,,,ORG,AL Media Strategy LLC,,,,,,1391 Pennsylvania Ave SE,Unit 316,Washington,DC,200033082,G2024,,2024-07-30,1293.00,2024-09-06,652727.99,Radio Ad Production,,,O,S4MT00183,SHEEHY,TIM,,,,S,00,MT,Merritt,John,,,,2024-10-02,
SE,C00734657,500185028,,,ORG,AL Media Strategy LLC,,,,,,1391 Pennsylvania Ave SE,Unit 316,Washington,DC,200033082,G2024,,2024-08-20,1976.80,2024-09-06,652727.99,Radio Ad Production,,,O,S4MT00183,SHEEHY,TIM,,,,S,00,MT,Merritt,John,,,,2024-10-02,
SE,C00734657,500185029,,,ORG,AL Media Strategy LLC,,,,,,1391 Pennsylvania Ave SE,Unit 316,Washington,DC,200033082,G2024,,2024-08-20,494.20,2024-09-06,652727.99,Radio Ad Production,,,S,S6MT00162,TESTER,R.,JON,,,S,00,MT,Merritt,John,,,,2024-10-02,
SE,C00734657,500189359,,,ORG,"Beehive Research, Inc",,,,,,734 3Rd St NE,,Washington,DC,200024312,G2024,,2024-08-20,2800.00,,652727.99,Research,,,O,S4MT00183,SHEEHY,TIM,,,,S,00,MT,Merritt,John,,,,2024-10-02,X,*
SE,C00734657,500189360,,,ORG,"Beehive Research, Inc",,,,,,734 3Rd St NE,,Washington,DC,200024312,G2024,,2024-08-20,700.00,,652727.99,Research,,,S,S6MT00162,TESTER,R.,JON,,,S,00,MT,Merritt,John,,,,2024-10-02,X,*
SE,C00734657,500183592,,,ORG,VLM Consulting,,,,,,2601 N Quincy St,,Arlington,VA,222075044,G2024,,2024-07-30,151849.81,2024-07-26,652727.99,Radio Advertisement,,,S,S6MT00162,TESTER,R.,JON,,,S,00,MT,Merritt,John,,,,2024-10-02,
SE,C00734657,500183593,,,ORG,VLM Consulting,,,,,,2601 N Quincy St,,Arlington,VA,222075044,G2024,,2024-07-30,227774.71,2024-07-26,652727.99,Radio Advertisement,,,O,S4MT00183,SHEEHY,TIM,,,,S,00,MT,Merritt,John,,,,2024-10-02,
SE,C00734657,500185018,,,ORG,VLM Consulting,,,,,,2601 N Quincy St,,Arlington,VA,222075044,G2024,,2024-08-20,211981.98,2024-08-16,652727.99,Radio Advertisement,,,O,S4MT00183,SHEEHY,TIM,,,,S,00,MT,Merritt,John,,,,2024-10-02,
SE,C00734657,500185019,,,ORG,VLM Consulting,,,,,,2601 N Quincy St,,Arlington,VA,222075044,G2024,,2024-08-20,52995.49,2024-08-16,652727.99,Radio Advertisement,,,S,S6MT00162,TESTER,R.,JON,,,S,00,MT,Merritt,John,,,,2024-10-02,
