form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB30B,C00007898,500384549,,,ORG,ADAM FOR COLORADO,,,,,,PO Box 371,,Woody Creek,CO,816560371,G2024,,2024-10-16,2500.00,0.00,House Rep - CO-03 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - CO-03 - General Election
SB30B,C00007898,500384541,,,ORG,ADAM GRAY FOR CONGRESS,,,,,,400 Capitol Mall,Ste 2400,Sacramento,CA,958144428,G2024,,2024-10-16,2500.00,0.00,House Rep - CA-13 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - CA-13 - General Election
SB30B,C00007898,500384558,,,ORG,ALTMAN FOR CONGRESS,,,,,,PO Box 267,,Lambertville,NJ,085300267,G2024,,2024-10-16,2500.00,0.00,House Rep - NJ-07 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - NJ-07 - General Election
SB30B,C00007898,500384539,,,ORG,AMISH FOR ARIZONA,,,,,,PO Box 7070,,Phoenix,AZ,850117070,G2024,,2024-10-16,2500.00,0.00,House Rep - AZ-01 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - AZ-01 - General Election
SB30B,C00007898,500384517,,,ORG,Angie Craig for Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,G2024,,2024-10-16,2500.00,0.00,House Rep - MN-02 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - MN-02 - General Election
SB30B,C00007898,500384556,,,ORG,APRIL MCCLAIN DELANEY FOR CONGRESS,,,,,,PO Box 83940,,Gaithersburg,MD,208833940,G2024,,2024-10-16,2500.00,0.00,House Rep - MD-06 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - MD-06 - General Election
SB30B,C00007898,500384553,,,ORG,BACCAM FOR IOWA,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,G2024,,2024-10-16,2500.00,0.00,House Rep - IA-03 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - IA-03 - General Election
SB30B,C00007898,500384567,,,ORG,BEATTY FOR CONGRESS,,,,,,222 E Town St,Fl 2W,Columbus,OH,432154616,G2024,,2024-10-16,2500.00,0.00,House Rep - OH-03 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - OH-03 - General Election
SB30B,C00007898,500384571,,,ORG,BRIAN FITZPATRICK FOR ALL OF US,,,,,,PO Box 939,,Langhorne,PA,190470939,G2024,,2024-10-16,2500.00,0.00,House Rep - PA-01 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - PA-01 - General Election
SB30B,C00007898,500384537,,,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,G2024,,2024-10-16,2500.00,0.00,House Rep - CO-08 - General Election,011,C00787788,,,CARAVEO,YDIRA,,,,H,CO,08,,,,,,,,House Rep - CO-08 - General Election
SB30B,C00007898,500384533,,,ORG,Chris DeLuzio for Congress,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,G2024,,2024-10-16,2500.00,0.00,House Rep - PA-17 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - PA-17 - General Election
SB30B,C00007898,500384519,,,ORG,Chris Pappas for Congress,,,,,,PO Box 313,,Manchester,NH,031050313,G2024,,2024-10-16,2500.00,0.00,House Rep - NH-01 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - NH-01 - General Election
SB30B,C00007898,500384552,,,ORG,Christina Bohannan for Congress,,,,,,PO Box 722,,Iowa City,IA,522440722,G2024,,2024-10-16,2500.00,0.00,House Rep - IA-01 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - IA-01 - General Election
SB30B,C00007898,500384578,,,ORG,CITIZENS FOR PETER BARCA,,,,,,PO Box 1509,,Kenosha,WI,531411509,G2024,,2024-10-16,2500.00,0.00,House Rep - WI-01 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - WI-01 - General Election
SB30B,C00007898,500384504,,,ORG,DAVE MIN FOR CONGRESS,,,,,,PO Box 5959,,Irvine,CA,926165959,G2024,,2024-10-16,2500.00,0.00,House Rep - CA-47 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - CA-47 - General Election
SB30B,C00007898,500384502,,,ORG,DEREK TRAN FOR CONGRESS,,,,,,10441 Stanford Ave,Unit 395,Garden Grove,CA,928425222,G2024,,2024-10-16,2500.00,0.00,House Rep - CA-45 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - CA-45 - General Election
SB30B,C00007898,500384521,,,ORG,DINA TITUS VICTORY FUND,,,,,,PO Box 15320,,Washington,DC,200030320,G2024,,2024-10-16,2500.00,0.00,House Rep - NV-01 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - NV-01 - General Election
SB30B,C00007898,500384518,,,ORG,Don Davis for NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,G2024,,2024-10-16,2500.00,0.00,House Rep - NC-01 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - NC-01 - General Election
SB30B,C00007898,500384581,,,ORG,DONALD NORCROSS FOR CONGRESS,,,,,,PO Box 160,,Collingswood,NJ,081080160,G2024,,2024-10-16,2500.00,0.00,House Rep - NJ-01 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - NJ-01 - General Election
SB30B,C00007898,500384535,,,ORG,Dr. Kim Schrier for Congress,,,,,,PO Box 2728,,Issaquah,WA,980270125,G2024,,2024-10-16,2500.00,0.00,House Rep - WA-08 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - WA-08 - General Election
SB30B,C00007898,500384530,,,ORG,Emilia Sykes for Congress,,,,,,PO Box 1347,,Akron,OH,443091347,G2024,,2024-10-16,2500.00,0.00,House Rep - OH-13 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - OH-13 - General Election
SB30B,C00007898,500384583,,,ORG,ENGEL FOR ARIZONA,,,,,,PO Box 40721,,Tucson,AZ,857170721,G2024,,2024-10-16,2500.00,0.00,House Rep - AZ-06 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - AZ-06 - General Election
SB30B,C00007898,500384509,,,ORG,Eric Sorensen for Illinois,,,,,,PO Box 1172,,Moline,IL,612661172,G2024,,2024-10-16,2500.00,0.00,House Rep - IL-17 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - IL-17 - General Election
