form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00142158,B878791,,,CCM,Brian Fitzpatrick for All of Us,,,,,,P.O. Box 15239,,Washington,DC,20003,G2024,,2024-07-23,3500.00,,Contribution,011,C00607416,,H6PA08277,Fitzpatrick,Brian,,,,H,PA,01,,,,,,,,
SB23,C00142158,B878786,,,CCM,John Larson For Congress,,,,,,413 New Jersey Ave SE,,Washington,DC,20003,G2024,,2024-07-23,1500.00,,Contribution,011,C00330142,,H8CT01046,Larson,John,B,,,H,CT,01,,,,,,,,
SB23,C00142158,B878789,,,CCM,Nicole for New York,,,,,,PO Box 68,,South Salem,NY,10590,G2024,,2024-07-23,2500.00,,Contribution,011,C00694778,,H0NY11078,Malliotakis,Nicole,,,,H,NY,11,,,,,,,,
SB23,C00142158,B875179,,,CCM,Lois Frankel for Congress,,,,,,PO Box 15096,,Washington,DC,20002,P2024,,2024-07-31,-1000.00,,Contribution,011,C00494856,,H2FL14053,Frankel,Lois,,,,H,FL,22,,,,,,,,Voided: Original check dated 06/14/24
SB23,C00142158,B879503,,,CCM,Lois Frankel for Congress,,,,,,P.O. Box 812421,,Boca Raton,FL,33481,P2024,,2024-08-01,1000.00,,Contribution,011,C00494856,,H2FL14053,Frankel,Lois,,,,H,FL,22,,,,,,,,
SB23,C00142158,B883929,,,CCM,Lisa Blunt Rochester for Senate,,,,,,PO Box 9767,,Wilmington,DE,19809,G2024,,2024-09-16,1000.00,,Contribution,011,C00843391,,S4DE00060,Blunt Rochester,Lisa,,,,S,DE, ,,,,,,,,
SB23,C00142158,B886760,,,CCM,Brian Fitzpatrick for All of Us,,,,,,P.O. Box 15239,,Washington,DC,20003,G2024,,2024-09-27,1500.00,,Contribution,011,C00607416,,H6PA08277,Fitzpatrick,Brian,,,,H,PA,01,,,,,,,,
SB23,C00142158,B886761,,,COM,Casey Keystone Victory Fund,,,,,,750 1st Street NE Suite 1070,,Washington,DC,20002,O2024,Not Applicable,2024-09-27,2500.00,,Contribution,011,C00545830,,,,,,,,,, ,,,,,,,,
SB23,C00142158,B886757,,,CCM,Friends of Bennie Thompson,,,,,,413 New Jersey Ave SE,,Washington,DC,20003,G2024,,2024-09-27,1000.00,,Contribution,011,C00279851,,H4MS02068,Thompson,Bennie,G,,,H,MS,02,,,,,,,,
SB23,C00142158,B886758,,,CCM,Mario Diaz-Balart For Congress,,,,,,2308 Mount Vernon Avenue #337,,Alexandria,VA,22301,G2024,,2024-09-27,2000.00,,Contribution,011,C00376087,,H2FL25018,Diaz-Balart,Mario,,,,H,FL,26,,,,,,,,
SB23,C00142158,B886759,,,PAC,Tomorrow is Meaningful (TIM PAC),,,,,,P.O. Box 15239,,Washington,DC,20003,O2024,Not Applicable,2024-09-27,2500.00,,Contribution,011,C00495887,,,,,,,,,, ,,,,,,,,
