form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00151787,B66F6A3A9BE0A4CD4B69,,,CCM,MIKE GARCIA FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,P2024,,2024-03-01,2000.00,,Contribution to Committee,,C00701102,MIKE GARCIA FOR CONGRESS,H0CA25105,Garcia,Mike,,,,H,CA,27,,,,,,,,,
SB23,C00151787,B84573E3A4C8F4B4FAD3,,,CCM,Gerry Connolly For Congress,,,,,,PO BOX 563,,MERRIFIELD,VA,22116,P2024,,2024-03-01,1000.00,,Contribution to Committee,,C00445452           ,Gerry Connolly For Congress,H8VA11062,Connolly,Gerry,,,,H,VA,11,,,,,,,,,
SB23,C00151787,B9BA88244E0B64A44A45,,,CCM,John Carter For Congress,,,,,,317 15th Street NE,,Washington,DC,200026501,P2024,,2024-03-01,2500.00,,Contribution to Committee,,C00371203           ,John Carter For Congress,H2TX31044,Carter,John,,,,H,TX,31,,,,,,,,,
SB23,C00151787,B4BC8DB55D3EC421DA2B,,,CCM,SCOTT PETERS FOR CONGRESS,,,,,,"412 First Street SE, Ste. 100",,Washington,DC,200031804,P2024,,2024-03-04,2500.00,,Contribution to Committee,,C00503110,SCOTT PETERS FOR CONGRESS,H2CA52089,Peters,Scott,,,,H,CA,50,,,,,,,,,
SB23,C00151787,B9285DD1DFB5340F281E,,,CCM,Garamendi For Congress,,,,,,PO BOX 2978,,Fairfield,CA,945330978,P2024,,2024-03-04,2500.00,,Contribution to Committee,,C00462697           ,Garamendi For Congress,H0CA10149,Garamendi,John,,,,H,CA,08,,,,,,,,,
SB23,C00151787,BFFAA34448DE549C8BB8,,,CCM,MCCOLLUM FOR CONGRESS,,,,,,6 E Street SE,,Washington,DC,200032611,P2024,,2024-03-04,2500.00,,Contribution to Committee,,C00354688,MCCOLLUM FOR CONGRESS,H0MN04049,McCollum,Betty,,,,H,MN,04,,,,,,,,,
SB23,C00151787,B6A71DB03CAB74CF0AB4,,,CCM,SCOTT FRANKLIN FOR CONGRESS,,,,,,403 First Street SE,,Washington,DC,200031827,P2024,,2024-03-04,1000.00,,Contribution to Committee,,C00742247,SCOTT FRANKLIN FOR CONGRESS,H0FL15104,Franklin,Scott,,,,H,FL,18,,,,,,,,,
SB23,C00151787,B677D6E34E1F24F4F8C1,,,CCM,SUSIE LEE FOR CONGRESS,,,,,,5130 S FORT APACHE RD,STE 215-382,LAS VEGAS,NV,89148,P2024,,2024-03-04,1000.00,,Contribution to Committee,,C00655613,SUSIE LEE FOR CONGRESS,H6NV04020,Lee,Susie,,,,H,NV,03,,,,,,,,,
SB23,C00151787,B537527F7686A46D4B63,,,CCM,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,,,,,,Attn: Vanessa Ide,"1701 16th Street NW, #121",Washington,DC,200093110,P2024,,2024-03-04,2500.00,,Contribution to Committee,,C00371302,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,H2TX23082,Cuellar,Henry,,,,H,TX,28,,,,,,,,,
SB23,C00151787,B8BAD63ED80B04C0FB10,,,CCM,MARIO DIAZ-BALART FOR CONGRESS,,,,,,2308 Mount Vernon Ave. #337,,Alexandria,VA,223011328,G2024,,2024-03-18,2000.00,,Contribution to Committee,,C00376087,MARIO DIAZ-BALART FOR CONGRESS,H2FL25018,Diaz-Balart,Mario,,,,H,FL,26,,,,,,,,,
SB23,C00151787,BD04B4C1B2E404A86AA4,,,PAC,RECLAIM AMERICA PAC,,,,,,1101 30th Street NW,Suite 390,Washington,DC,200073708,O2024,Other,2024-03-20,3500.00,,Contribution to Committee,,C00500025,RECLAIM AMERICA PAC,,,,,,,,,,,,,,,,,,
SB23,C00151787,B6588772571FE40D6811,,,CCM,Ken Calvert For Congress Committee,,,,,,403 First Street SE,,Washington,DC,200031827,G2024,,2024-03-29,5000.00,,Contribution to Committee,,C00257337,Ken Calvert For Congress Committee,H2CA37023,Calvert,Ken,,,,H,CA,41,,,,,,,,,
SB23,C00151787,BB80E88BC6D964EA486E,,,CCM,Sanford Bishop For Congress,,,,,,Sanford Bishop Golf Classic,PO Box 909,Columbus,GA,319020909,P2024,,2024-03-29,1500.00,,Contribution to Committee,,C00266940,Sanford Bishop For Congress,H2GA02031,Bishop,Sanford,D.,,Jr.,H,GA,02,,,,,,,,,
