form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00678839,500199950,,,ORG,Agave Strategies,,,,,,1286 W Amanda Ln,,Tempe,AZ,852843717,G2024,,2024-09-29,2500.00,2024-10-29,8878.19,TV advertising (actual; estimate reported 10/17),,,O,H2AZ02360,CISCOMANI,JUAN,,,,H,06,AZ,Ramey,Elizabeth,,,,2024-12-05,
SE,C00678839,500199951,,,ORG,Agave Strategies,,,,,,1286 W Amanda Ln,,Tempe,AZ,852843717,G2024,,2024-09-29,2500.00,2024-10-29,2500.00,TV advertising (actual; estimate reported 10/17),,,O,H4AZ06045,SCHWEIKERT,DAVID,S.,,,H,01,AZ,Ramey,Elizabeth,,,,2024-12-05,
SE,C00678839,500194306,,,ORG,Agave Strategies,,,,,,1286 W Amanda Ln,,Tempe,AZ,852843717,G2024,,2024-10-26,5000.00,2024-11-04,2500.00,TV ads (actual; estimate reported 10/28),,,O,H4AZ06045,SCHWEIKERT,DAVID,S.,,,H,01,AZ,Ramey,Elizabeth,,,,2024-12-05,
SE,C00678839,500193912,,,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,G2024,,2024-10-23,727.90,2024-11-01,240141.22,Postcard Postage (actual; estimated reported 10/24),,,S,P00009423,Harris,Kamala,,,,P,,,Ramey,Elizabeth,,,,2024-12-05,
SE,C00678839,500191981,,,ORG,Blue State Digital,,,,,,41 Flatbush Ave,Fl 8,Brooklyn,NY,112171160,G2024,,2024-10-17,19105.65,2024-10-24,24753.25,Digital Ads (actual; estimate reported 10/18),,,S,S4TX00722,ALLRED,COLIN,,,,S,00,TX,Ramey,Elizabeth,,,,2024-12-05,
SE,C00678839,500191982,,,ORG,Blue State Digital,,,,,,41 Flatbush Ave,Fl 8,Brooklyn,NY,112171160,G2024,,2024-10-17,19105.65,2024-10-24,19485.99,Digital Ads (actual; estimate reported 10/18),,,S,S6MT00162,TESTER,JON,,,,S,,MT,Ramey,Elizabeth,,,,2024-12-05,
SE,C00678839,500191994,,,ORG,Blue State Digital,,,,,,41 Flatbush Ave,Fl 8,Brooklyn,NY,112171160,G2024,,2024-10-17,28379.48,2024-10-24,240141.22,Digital Ads (actual; estimate reported 10/18),,,S,P00009423,Harris,Kamala,,,,P,,,Ramey,Elizabeth,,,,2024-12-05,
SE,C00678839,500191995,,,ORG,Blue State Digital,,,,,,41 Flatbush Ave,Fl 8,Brooklyn,NY,112171160,G2024,,2024-10-17,5000.00,2024-10-24,24753.25,Digital Ads (actual; estimate reported 10/18),,,O,S2TX00312,CRUZ,RAFAEL,TED,,,S,00,TX,Ramey,Elizabeth,,,,2024-12-05,
SE,C00678839,500194530,,,ORG,Blue State Digital,,,,,,41 Flatbush Ave,Fl 8,Brooklyn,NY,112171160,G2024,,2024-10-27,3324.93,2024-10-24,3522.61,Digital Ads (actual; estimate reported 10/28),,,S,S4NE00207,OSBORN,DAN,,,,S,00,NE,Ramey,Elizabeth,,,,2024-12-05,
SE,C00678839,500199943,,,ORG,Bright Blue Ink,,,,,,5907 Burnet Rd,,Austin,TX,787573224,G2024,,2024-09-15,250.60,2024-11-12,240141.22,Tshirts (pymt for IE reported 10/3),,,S,P00009423,Harris,Kamala,,,,P,,,Ramey,Elizabeth,,,,2024-12-05,
