form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00825851,SB21B.8666,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 1270,,NEWARK,NJ,07101,,,2024-12-09,11781.45,,CREDIT CARD PAYMENT: SEE MEMO ENTRIES IF REQUIRED,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.8665,,,ORG,BULLDOG COMPLIANCE,,,,,,138 CONANT ST,STE 401,BEVERLY,MA,01915,,,2024-12-19,10000.00,,COMPLIANCE CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.8668,,,ORG,CHAIN BRIDGE BANK N.A.,,,,,,1445-A LAUGHLIN AVE.,,MCLEAN,VA,22101,,,2024-12-19,25.00,,BANK FEE,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.8669,,,ORG,"FABRIZIO, LEE & ASSOCIATES, LLC",,,,,,2624 NE 15TH STREET,,FT. LAUDERDALE,FL,33304,,,2024-12-19,17224.74,,COLLATERAL: APPAREL,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.8675,,,ORG,HILTON WEST PALM BEACH,,,,,,600 OKEECHOBEE,,WEST PALM BEACH,FL,334016300,,,2024-11-04,5910.87,,CREDIT CARD PMT [SB21B.8666]: TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.8674,,,ORG,HILTON WEST PALM BEACH,,,,,,600 OKEECHOBEE,,WEST PALM BEACH,FL,334016300,,,2024-11-05,1949.57,,CREDIT CARD PMT [SB21B.8666]: TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.8673,,,ORG,HILTON WEST PALM BEACH,,,,,,600 OKEECHOBEE,,WEST PALM BEACH,FL,334016300,,,2024-11-08,-1427.99,,CREDIT CARD PMT [SB21B.8666]: CREDIT: TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.8676,,,ORG,HILTON WEST PALM BEACH,,,,,,600 OKEECHOBEE,,WEST PALM BEACH,FL,334016300,,,2024-11-08,5250.00,,CREDIT CARD PMT [SB21B.8666]: TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X,
SB21B,C00825851,SB21B.8667,,,ORG,PAYCHEX OF NEW YORK LLC,,,,,,714 BROOK STREET,SUITE 120,ROCKY HILL,CT,06067,,,2024-12-10,58.00,,PAYROLL SERVICE FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00825851,SB21B.8672,,,ORG,WINRED TECHNICAL SERVICES,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22209,,,2024-11-30,99.00,,CREDIT CARD PMT [SB21B.8666]: MERCHANT FEES,,,,,,,,,,,,,,,,,,,X,
