form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00770941,SB21B.1015665,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,,,2024-08-20,277.11,,CREDIT CARD PAYMENT: SEE ITEMIZATIONS IF REQUIRED
SB21B,C00770941,SB21B.1015665.2,SB21B.1015665,SB21B,ORG,UPS,,,,,,55 GLENLAKE PARKWAY NE,,ATLANTA,GA,30328,,,2024-05-31,14.13,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00770941,SB21B.1015665.3,SB21B.1015665,SB21B,ORG,UPS,,,,,,55 GLENLAKE PARKWAY NE,,ATLANTA,GA,30328,,,2024-06-06,27.99,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00770941,SB21B.1015665.4,SB21B.1015665,SB21B,ORG,UPS,,,,,,55 GLENLAKE PARKWAY NE,,ATLANTA,GA,30328,,,2024-06-09,13.90,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00770941,SB21B.1015665.5,SB21B.1015665,SB21B,ORG,UPS,,,,,,55 GLENLAKE PARKWAY NE,,ATLANTA,GA,30328,,,2024-06-09,27.99,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00770941,SB21B.1015665.6,SB21B.1015665,SB21B,ORG,UPS,,,,,,55 GLENLAKE PARKWAY NE,,ATLANTA,GA,30328,,,2024-06-09,40.00,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00770941,SB21B.1015665.7,SB21B.1015665,SB21B,ORG,UPS,,,,,,55 GLENLAKE PARKWAY NE,,ATLANTA,GA,30328,,,2024-06-13,13.90,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00770941,SB21B.1015665.8,SB21B.1015665,SB21B,ORG,UPS,,,,,,55 GLENLAKE PARKWAY NE,,ATLANTA,GA,30328,,,2024-06-13,27.99,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00770941,SB21B.1015665.9,SB21B.1015665,SB21B,ORG,UPS,,,,,,55 GLENLAKE PARKWAY NE,,ATLANTA,GA,30328,,,2024-06-28,27.99,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00770941,SB21B.1018504,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,,,2024-09-30,47.64,,CREDIT CARD PAYMENT: SEE ITEMIZATIONS IF REQUIRED
SB21B,C00770941,SB21B.1018504.1,SB21B.1018504,SB21B,ORG,UPS,,,,,,55 GLENLAKE PARKWAY NE,,ATLANTA,GA,30328,,,2024-08-25,23.82,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00770941,SB21B.1018504.2,SB21B.1018504,SB21B,ORG,UPS,,,,,,55 GLENLAKE PARKWAY NE,,ATLANTA,GA,30328,,,2024-08-17,23.82,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00770941,SB21B.1008396,,,ORG,A-TEAM DIGITAL LLC,,,,,,PO BOX 524,,ALEXANDRIA,VA,22313,,,2024-07-12,31.80,,FUNDRAISING FEES
