form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00360354,D94CB3D49D223027C2D,,,PAC,All For Our Country Leadership PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,20003,O2024,Contribution,2024-05-06,5000.00,,2024 Contribution,011,C00629212,All For Our Country Leadership PAC,,,,,,,,,,,,,,,,,
SB23,C00360354,54379E9EEE5AC4F5629,,,CCM,Balderson For Congress,,,,,,4679 Winterset Dr,,Columbus,OH,432208113,G2024,,2024-05-06,4000.00,,2024 General,011,C00662650,,H8OH12180,Balderson,Troy,,,,H,OH,12,,,,,,,,
SB23,C00360354,0CC516EB092D9E8B89C,,,CCM,Cole For Congress,,,,,,PO Box 722256,,Norman,OK,73070,P2024,,2024-05-10,1000.00,,2024 Primary,011,C00379735,,H2OK04055,Cole,Thomas,Jeffery,,,H,OK,04,,,,,,,,
SB23,C00360354,B40152E40D57E00AE6E,,,PAC,Common Ground PAC,,,,,,1490 Quarterpath Rd,Ste 5A,Williamsburg,VA,23185,O2024,Contribution,2024-05-06,5000.00,,2024 Contribution,011,C00538835,Common Ground PAC,,,,,,,,,,,,,,,,,
SB23,C00360354,FE701ADE069837A1606,,,PAC,Congressional Black Caucus PAC,,,,,,413 New Jersey Ave SE,,Washington,DC,20003,O2024,Contribution,2024-05-06,5000.00,,2024 Contribution,011,C00147512,Congressional Black Caucus PAC,,,,,,,,,,,,,,,,,
SB23,C00360354,06F22F4176EBC3DACF3,,,CCM,Connolly For Congress,,,,,,PO Box 563,,Merrifield,VA,22116,G2024,,2024-05-10,1000.00,,2024 General,011,C00445452,,H8VA11062,Connolly,Gerald,E.,,,H,VA,11,,,,,,,,
SB23,C00360354,6CBF6294C139FCC132F,,,CCM,Connolly For Congress,,,,,,PO Box 563,,Merrifield,VA,22116,P2024,,2024-05-10,4000.00,,2024 Primary,011,C00445452,,H8VA11062,Connolly,Gerald,E.,,,H,VA,11,,,,,,,,
SB23,C00360354,FEBA49B974EF464D344,,,PAC,Dirigo PAC,,,,,,PO Box 1355,,Alexandria,VA,22313,O2024,Contribution,2024-05-06,2500.00,,2024 Contribution,011,C00391797,Dirigo PAC,,,,,,,,,,,,,,,,,
SB23,C00360354,E1E12049A8242189229,,,CCM,Don Davis For Nc,,,,,,PO Box 511,,Snow Hill,NC,28580,G2024,,2024-05-06,2000.00,,2024 General,011,C00795211,,H2NC02287,Davis,Donald,Gene,,,H,NC,01,,,,,,,,
SB23,C00360354,A59B0DB4E90029C2753,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,20003,O2024,Contribution,2024-05-10,5000.00,,2024 Contribution,011,C00550970,Equality PAC,,,,,,,,,,,,,,,,,
