form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00141572,SB21B.16473,,,ORG,Intisar Strategies,,,,,,945 Columbia St NE #24,,Salem,OR,97301,,,2024-08-01,3000.00,,Data management and strategy; software,,,,,,,,,,,,,,,,,,,,
SB21B,C00141572,SB21B.16479,,,ORG,Intisar Strategies,,,,,,945 Columbia St NE #24,,Salem,OR,97301,,,2024-09-08,3009.32,,"Data management and strategy; software, software update",,,,,,,,,,,,,,,,,,,,
SB21B,C00141572,SB21B.16469,,,ORG,Oregon Right to Life,,,,,,4335 River Road N,,Salem,OR,97303,,,2024-07-25,14.81,,Bank fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00141572,SB21B.16472,,,ORG,Oregon Right to Life,,,,,,4335 River Road N,,Salem,OR,97303,,,2024-07-31,2613.19,,"Internet, telephone, postage, software, office supplies, leased equipment, video production",,,,,,,,,,,,,,,,,,,,
SB21B,C00141572,SB21B.16474,,,ORG,Oregon Right to Life,,,,,,4335 River Road N,,Salem,OR,97303,,,2024-08-06,1147.68,,Software renewal,,,,,,,,,,,,,,,,,,,,
SB21B,C00141572,SB21B.16476,,,ORG,Oregon Right to Life,,,,,,4335 River Road N,,Salem,OR,97303,,,2024-08-25,14.56,,Bank fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00141572,SB21B.16477,,,ORG,Oregon Right to Life,,,,,,4335 River Road N,,Salem,OR,97303,,,2024-08-29,3389.35,,"Office supplies, software, email communication, telephone, internet, video production, software",,,,,,,,,,,,,,,,,,,,
SB21B,C00141572,SB21B.16483,,,ORG,Oregon Right to Life,,,,,,4335 River Road N,,Salem,OR,97303,,,2024-09-24,15.41,,Bank fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00141572,SB21B.16468,,,ORG,Summit Finance Northwest,,,,,,P.O. Box 23696,,Tigard,OR,97281,G2024,,2024-07-08,100.00,,Compliance,,,,,,,,,,,,,,,,,,,,
SB21B,C00141572,SB21B.16470,,,ORG,The Carlyle Gregory Company LLC,,,,,,140 Little Falls St #104,,Falls Church,VA,22046,,,2024-07-29,1000.00,,Consulting,,,,,,,,,,,,,,,,,,,,
