form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00808311,SB29001,,,ORG,Committee to Elect Kathy Schmaltz,,,,,,2300 Foote Manor Dr.,,Jackson,MI,49203,,,2024-10-17,1225.00,,NON-FEDERAL DISB - CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00808311,SB29002,,,ORG,Committee to Elect Lisa Trombley,,,,,,7961 East Shore Road,,Traverse City,MI,49686,,,2024-10-17,1225.00,,NON-FEDERAL DISB - CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00808311,SB29003,,,ORG,Friends of Donni Steele,,,,,,P.O. Box 826,,Lake Orion,MI,48361,,,2024-10-17,1225.00,,NON-FEDERAL DISB - CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00808311,SB29004,,,ORG,Friends of Jamie Thompson,,,,,,P.O. Box 682,,Flat Rock,MI,48134,,,2024-10-17,1225.00,,NON-FEDERAL DISB - CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00808311,SB29005,,,ORG,Friends of Rylee Linting,,,,,,8227 Hampton Road,,Gross Isle,MI,48138,,,2024-10-17,1225.00,,NON-FEDERAL DISB - CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00808311,SB29006,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,"1776 WILSON BLVD, STE 530",,ARLINGTON,VA,22209,,,2024-10-21,5987.26,,NON-FEDERAL DISB - CREDIT CARD PROCESSING FEES,,,,,,,,,,,,,  ,,,,,,,
SB29,C00808311,SB29007,,,ORG,Committee to Elect Alan Martinez,,,,,,4405 Jager NE Suite C4-202,,Rio Rancho,NM,87144,,,2024-10-22,5500.00,,NON-FEDERAL DISB - CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00808311,SB29008,,,ORG,Committee to Elect Jenifer Jones,,,,,,P.O. Box 1844,,Deming,NM,88031,,,2024-10-22,5500.00,,NON-FEDERAL DISB - CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00808311,SB29009,,,ORG,Committee to Elect Tanya Mirabal Moya,,,,,,9 Ni Hita,,Los Lunas,NM,87031,,,2024-10-22,5500.00,,NON-FEDERAL DISB - CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00808311,SB29010,,,ORG,Committee to Elect Joan Ballweg,,,,,,P.O. Box 78 ,,Markesan,WI,53946,,,2024-10-22,2000.00,,NON-FEDERAL DISB - CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00808311,SB29011,,,ORG,Crystal for New Mexico,,,,,,P.O. Box 1947,,Elephant Butte,NM,87935,,,2024-10-22,5500.00,,NON-FEDERAL DISB - CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00808311,SB29012,,,ORG,Kris Warner for WV,,,,,,4106 Virginia Ave SE,,Charleston,WV,25304,,,2024-10-22,2800.00,,NON-FEDERAL DISB - CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00808311,SB29013,,,ORG,Nicole Chavez for NM,,,,,,8923 Obsidian St. NE,,Albuquerque,NM,87113,,,2024-10-22,5500.00,,NON-FEDERAL DISB - CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
