form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00654475,500052630,,,CCM,Klobuchar for Minnesota,,,,,,PO Box 4146,,Saint Paul,MN,551040146,G2024,,2023-06-21,5000.00,0.00,Contribution to Federal Committee,,C00431353,,,Klobuchar,Amy,,,,S,MN,00,,,,,,,,
SB23,C00654475,500052180,,,CCM,Menendez for Senate,,,,,,1 Gateway Ctr,Ste 520,Newark,NJ,071025323,G2024,,2023-05-15,5000.00,0.00,Contribution to Federal Committee,,C00264564,,,Menendez,Robert,,,,S,NJ,00,,,,,,,,
SB23,C00654475,500051102,,,CCM,Friends of Mazie Hirono,,,,,,PO Box 677,,Honolulu,HI,968090677,P2024,,2023-03-23,5000.00,0.00,Contribution to Federal Committee,,C00420760,,,HIRONO,Mazie,K.,,,S,HI,00,,,,,,,,
SB23,C00654475,500052072,,,CCM,Menendez for Senate,,,,,,1 Gateway Ctr,Ste 520,Newark,NJ,071025323,P2024,,2023-05-15,5000.00,0.00,Contribution to Federal Committee,,C00264564,,,Menendez,Robert,,,,S,NJ,00,,,,,,,,
SB23,C00654475,500052182,,,CCM,Bob Casey for Senate,,,,,,PO Box 58746,,Philadelphia,PA,191028746,G2024,,2023-04-10,5000.00,0.00,Contribution to Federal Committee,,C00431056,,,Casey,Bob,,,,S,PA,00,,,,,,,,
SB23,C00654475,500051103,,,CCM,Friends of Mazie Hirono,,,,,,PO Box 677,,Honolulu,HI,968090677,G2024,,2023-03-23,5000.00,0.00,Contribution to Federal Committee,,C00420760,,,HIRONO,Mazie,K.,,,S,HI,00,,,,,,,,
SB23,C00654475,500052623,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2023-06-21,15000.00,0.00,Contribution to Federal Committee,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00654475,500051104,,,CCM,Kaine for Virginia,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,P2024,,2023-03-23,5000.00,0.00,Contribution to Federal Committee,,C00495358,,,Kaine,Timothy,Michael,,,S,VA,00,,,,,,,,
SB23,C00654475,500052624,,,CCM,Friends of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,P2024,,2023-06-21,5000.00,0.00,Contribution to Federal Committee,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB23,C00654475,500051105,,,CCM,Kaine for Virginia,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,G2024,,2023-03-23,5000.00,0.00,Contribution to Federal Committee,,C00495358,,,Kaine,Timothy,Michael,,,S,VA,00,,,,,,,,
SB23,C00654475,500051215,,,CCM,Montanans for Tester,,,,,,PO Box 1135,,Helena,MT,596241135,P2024,,2023-03-31,5000.00,0.00,Political Contribution,,C00412304,,,Tester,Jon,,,,S,MT,,,,,,,,,
SB23,C00654475,500051525,,,CCM,Bob Casey for Senate,,,,,,PO Box 58746,,Philadelphia,PA,191028746,P2024,,2023-04-10,5000.00,0.00,Contribution to Federal Committee,,C00431056,,,Casey,Bob,,,,S,PA,00,,,,,,,,
SB23,C00654475,500052625,,,CCM,Friends of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2023-06-21,5000.00,0.00,Contribution to Federal Committee,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB23,C00654475,500051216,,,CCM,Montanans for Tester,,,,,,PO Box 1135,,Helena,MT,596241135,G2024,,2023-03-31,5000.00,0.00,Political Contribution,,C00412304,,,Tester,Jon,,,,S,MT,,,,,,,,,
SB23,C00654475,500052626,,,CCM,Tammy Baldwin for Senate,,,,,,606 E Wisconsin Ave,,Milwaukee,WI,532024600,P2024,,2023-06-21,5000.00,0.00,Contribution to Federal Committee,,C00326801,,,Baldwin,Tammy,,,,S,WI,00,,,,,,,,
