form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00376343,E4276D1D25560C32EFE,,,CCM,Andre Carson For Congress,,,,,,PO Box 1863,,Indianapolis,IN,46206,G2024,,2024-09-10,2500.00,,2024 General,011,C00442921,Carson,H8IN07184,Carson,Andre,D.,,,H,IN,07,,,,,,,,
SB23,C00376343,9CA049C3E4637A8EE83,,,CCM,Austin Scott For Congress Inc,,,,,,PO Box 2530,,Tifton,GA,31793,G2024,,2024-09-10,2500.00,,2024 General,011,C00482737,Scott,H0GA08099,Scott,Austin,,,,H,GA,08,,,,,,,,
SB23,C00376343,AA11F95AEE7929BADFE,,,CCM,Balderson For Congress,,,,,,4679 Winterset Dr,,Columbus,OH,432208113,G2024,,2024-09-10,2500.00,,2024 General,011,C00662650,Balderson,H8OH12180,Balderson,Troy,,,,H,OH,12,,,,,,,,
SB23,C00376343,9D805524D79CB8FE034,,,CCM,Cloud For Congress,,,,,,PO Box 7027,,Victoria,TX,77903,G2024,,2024-09-10,2500.00,,2024 General,011,C00655332,Cloud,H8TX27049,Cloud,Michael,J.,,,H,TX,27,,,,,,,,
SB23,C00376343,E16A6B99FAA6E7265F7,,,CCM,Cole For Congress,,,,,,PO Box 722256,,Norman,OK,73070,G2024,,2024-09-10,2500.00,,2024 General,011,C00379735,Cole,H2OK04055,Cole,Thomas,Jeffery,,,H,OK,04,,,,,,,,
SB23,C00376343,0FD39E57257F4DD4CD8,,,CCM,Crawford For Congress,,,,,,PO Box 16956,,Jonesboro,AR,72403,G2024,,2024-09-25,1500.00,,2024 General,011,C00462374,Crawford,H0AR01083,Crawford,Rick,Alan,,,H,AR,01,,,,,,,,
SB23,C00376343,70111FC1F7E5E6C6F97,,,CCM,Derek Schmidt For Congress,,,,,,PO Box 4010,,Topeka,KS,66604,G2024,,2024-09-10,2500.00,,2024 General,011,C00877373,Schmidt,H4KS02164,Schmidt,Derek,,,,H,KS,02,,,,,,,,
SB23,C00376343,4F0F25ADF9851807636,,,CCM,Doug Lamalfa Committee,,,,,,9458 Treelake Rd,,Granite Bay,CA,95746,G2024,,2024-09-25,2500.00,,2024 General,011,C00509422,LaMalfa,H2CA02142,LaMalfa,Douglas,L.,,,H,CA,01,,,,,,,,
SB23,C00376343,63FAAB1E41A7837065B,,,CCM,Elect Jim Baird For Congress,,,,,,PO Box 203,,Greencastle,IN,46135,G2024,,2024-09-10,3500.00,,2024 General,011,C00662940,Baird,H8IN04199,Baird,Jim,R.,,,H,IN,04,,,,,,,,
SB23,C00376343,C3FDFD1E4F6DC1CD45A,,,CCM,Elissa Slotkin For Michigan,,,,,,PO Box 4145,,East Lansing,MI,48826,G2024,,2024-09-10,2500.00,,2024 General,011,C00834218,Slotkin,S4MI00470,Slotkin,Elissa,,,,S,MI,,,,,,,,,
SB23,C00376343,E940E9645308726C1E5,,,CCM,Eric Sorensen For Illinois,,,,,,PO Box 1172,,Moline,IL,61265,G2024,,2024-09-10,1500.00,,2024 General,011,C00793935,Sorensen,H2IL17147,Sorensen,Eric,,,,H,IL,17,,,,,,,,
SB23,C00376343,4151B6776CC0E7D52F5,,,CCM,Friends Of Glenn Thompson,,,,,,400 N Michael St,,Saint Marys,PA,15857,G2024,,2024-09-10,2500.00,,2024 General,011,C00444620,Thompson,H8PA05071,Thompson,Glenn,W.,,,H,PA,15,,,,,,,,
SB23,C00376343,95E276DF85BCB73E4C9,,,CCM,Hudson For Congress,,,,,,PO Box 1875,,Southern Pines,NC,28388,G2024,,2024-09-25,1500.00,,2024 General,011,C00504522,Hudson,H2NC08185,Hudson,Richard,Lane,,Jr.,H,NC,09,,,,,,,,
SB23,C00376343,B0974E8F3AC799D9DDF,,,CCM,Jason Smith For Congress,,,,,,PO Box 1324,,Cape Girardeau,MO,637021324,G2024,,2024-09-10,5000.00,,2024 General,011,C00541862,Smith,H4MO08162,Smith,Jason,Thomas,,,H,MO,08,,,,,,,,
SB23,C00376343,B70C16031084E872899,,,CCM,Jeffries For Congress,,,,,,PO Box 65322,,Washington,DC,20035,G2024,,2024-09-25,2500.00,,2024 General,011,C00503052,Jeffries,H2NY10092,Jeffries,Hakeem,S.,,,H,NY,08,,,,,,,,
SB23,C00376343,FB8CDFB3FD2A153BCD4,,,CCM,"John James For Congress, Inc.",,,,,,PO Box 628,,Saint Clair Shores,MI,48080,G2024,,2024-09-10,1000.00,,2024 General,011,C00803502,James,H2MI10150,James,John,,,,H,MI,10,,,,,,,,
SB23,C00376343,F8BEB06258446F9BFB9,,,CCM,Lauren Underwood For Congress,,,,,,13400 S Route 59,Unit 116,Plainfield,IL,60585,G2024,,2024-09-10,2500.00,,2024 General,011,C00652719,Underwood,H8IL14174,Underwood,Lauren,A.,,,H,IL,14,,,,,,,,
SB23,C00376343,4ACFDB053D55C09E9C4,,,CCM,Lisa McClain For Congress,,,,,,PO Box 327,,Romeo,MI,48065,G2024,,2024-09-10,5000.00,,2024 General,011,C00726042,McClain,H0MI10287,McClain,Lisa,C.,,,H,MI,09,,,,,,,,
SB23,C00376343,26991542ADC6EA034C7,,,CCM,Lucas For Congress,,,,,,PO Box 1726,,Oklahoma City,OK,731011726,G2024,,2024-09-10,2000.00,,2024 General,011,C00287912,Lucas,H4OK06056,Lucas,Frank,Dean,,,H,OK,03,,,,,,,,
SB23,C00376343,BC7D1B19C02766E0E74,,,CCM,Max Miller For Congress,,,,,,19525 Hilliard Blvd,Unit 16010,Rocky River,OH,44116,G2024,,2024-09-25,2500.00,,2024 General,011,C00770818,Miller,H2OH16051,Miller,Max,,,,H,OH,07,,,,,,,,
SB23,C00376343,9AB6B3DBB9D5C052419,,,CCM,Robert Aderholt For Congress,,,,,,PO Box 1158,,Haleyville,AL,35565,G2024,,2024-09-10,2500.00,,2024 General,011,C00313247,Aderholt,H6AL04098,Aderholt,Robert,Brown,,,H,AL,04,,,,,,,,
SB23,C00376343,2D32DF7B0FBA7164C5D,,,CCM,Ron Estes For Congress,,,,,,PO Box 782952,,Wichita,KS,672782952,G2024,,2024-09-25,2500.00,,2024 General,011,C00632067,Estes,H8KS04112,Estes,Ron,,,,H,KS,04,,,,,,,,
SB23,C00376343,01A2E5FA94E5F4B9ECC,,,CCM,Sanford Bishop For Congress,,,,,,PO Box 909,,Columbus,GA,31902,G2024,,2024-09-10,2500.00,,2024 General,011,C00266940,Bishop,H2GA02031,Bishop,Sanford,D.,,Jr.,H,GA,02,,,,,,,,
SB23,C00376343,700FCCFA1BF03552BBF,,,CCM,Schneider For Congress,,,,,,PO Box 1318,,Deerfield,IL,60015,G2024,,2024-09-25,2500.00,,2024 General,011,C00495952,Schneider,H2IL10068,Schneider,Bradley,Scott,,,H,IL,10,,,,,,,,
SB23,C00376343,59605158CBD6AF60B2B,,,CCM,Scott Peters For Congress,,,,,,PO Box 22074,,San Diego,CA,92192,G2024,,2024-09-25,2500.00,,2024 General,011,C00503110,Peters,H2CA52089,Peters,Scott,H.,,,H,CA,50,,,,,,,,
SB23,C00376343,52B33DE111D6174C29C,,,CCM,Shontel Brown For Congress,,,,,,545 E Town St,,Columbus,OH,43215,G2024,,2024-09-10,2500.00,,2024 General,011,C00764381,Brown,H2OH11169,Brown,Shontel,M.,,,H,OH,11,,,,,,,,
SB23,C00376343,7E6F1B55C423DA151AF,,,CCM,Tammy Baldwin For Senate,,,,,,PO Box 696,,Madison,WI,53701,G2024,,2024-09-25,2500.00,,2024 General,011,C00326801,Baldwin,S2WI00219,Baldwin,Tammy,S.,,,S,WI,,,,,,,,,
SB23,C00376343,4C4B1751D39EEC7B1AF,,,CCM,Terri Sewell For Congress,,,,,,PO Box 1964,,Birmingham,AL,35201,G2024,,2024-09-10,2500.00,,2024 General,011,C00458976,Sewell,H0AL07086,Sewell,Terrycina,Andrea,,,H,AL,07,,,,,,,,
SB23,C00376343,DA10018C9F937C6B3FB,,,CCM,Texans For Jodey Arrington,,,,,,PO Box 6687,,Lubbock,TX,794936687,G2024,,2024-09-25,2500.00,,2024 General,011,C00588657,Arrington,H6TX19099,Arrington,Jodey,Cook,,,H,TX,19,,,,,,,,
SB23,C00376343,75FC61B8798CB7488BC,,,CCM,Van Orden For Congress,,,,,,PO Box 1836,,La Crosse,WI,54602,G2024,,2024-09-25,1500.00,,2024 General,011,C00742007,Van Orden,H0WI03175,Van Orden,Derrick,F.,,,H,WI,03,,,,,,,,
