form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00883108,500133502,,,PAC,AMERICA WORKS STATE & LOCAL PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-11-01,11000.00,0.00,Transfer,,C00690073,,,,,,,,,,,,,,,,,,
SB22,C00883108,500133506,,,PAC,AMERICA WORKS STATE & LOCAL PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-11-22,9075.96,0.00,Transfer,,C00690073,,,,,,,,,,,,,,,,,,
SB22,C00883108,500133501,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2024-11-22,51913.57,0.00,Transfer,,C00042366,,,,,,,,,,,,,,,,,,
SB22,C00883108,500133499,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-10-30,11500.00,0.00,Transfer,,C00264697,,,BROWN,SHERROD,,,,S,OH,00,,,,,,,,
SB22,C00883108,500133505,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-11-18,14499.05,0.00,Transfer,,C00264697,,,BROWN,SHERROD,,,,S,OH,00,,,,,,,,
SB22,C00883108,500118120,,,PAC,OHIO DEMOCRATIC PARTY - FEDERAL,,,,,,697 E Broad St,Ste 101,Columbus,OH,432153948,,,2024-10-18,85000.00,0.00,Transfer,,C00016899,,,,,,,,,,,,,,,,,,
SB22,C00883108,500133500,,,PAC,OHIO DEMOCRATIC PARTY - FEDERAL,,,,,,697 E Broad St,Ste 101,Columbus,OH,432153948,,,2024-10-25,34500.00,0.00,Transfer,,C00016899,,,,,,,,,,,,,,,,,,
SB22,C00883108,500133503,,,PAC,OHIO DEMOCRATIC PARTY - FEDERAL,,,,,,697 E Broad St,Ste 101,Columbus,OH,432153948,,,2024-10-30,31000.00,0.00,Transfer,,C00016899,,,,,,,,,,,,,,,,,,
SB22,C00883108,500133504,,,PAC,OHIO DEMOCRATIC PARTY - FEDERAL,,,,,,697 E Broad St,Ste 101,Columbus,OH,432153948,,,2024-11-04,20000.00,0.00,Transfer,,C00016899,,,,,,,,,,,,,,,,,,
SB22,C00883108,500133507,,,PAC,OHIO DEMOCRATIC PARTY - FEDERAL,,,,,,697 E Broad St,Ste 101,Columbus,OH,432153948,,,2024-11-22,5501.35,0.00,Transfer,,C00016899,,,,,,,,,,,,,,,,,,
