form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00004036,500018606,,,PAC,A LOVE SUPREME PAC,,,,,,PO Box 772671,,Orlando,FL,328772671,,,2023-06-28,5000.00,0.00,Contribution,,C00826685,A LOVE SUPREME PAC,,,,,,,,,,,,,,,,,
SB23,C00004036,500018562,,,CCM,ADRIANO ESPAILLAT FOR CONGRESS,,,,,,210 Sherman Ave,Ste A,New York,NY,100343350,P2024,,2023-06-28,5000.00,0.00,Contribution,,C00701953,,,ESPAILLAT,ADRIANO,,,,H,NY,13,,,,,,,,
SB23,C00004036,500018570,,,CCM,AL GREEN FOR CONGRESS,,,,,,PO Box 20174,,Houston,TX,772250174,P2024,,2023-06-30,2500.00,0.00,Contribution,,C00396028,,,Green,Al,,,,H,TX,09,,,,,,,,
SB23,C00004036,500018568,,,CCM,Andre Carson for Congress,,,,,,PO Box 1863,,Indianapolis,IN,462061863,P2024,,2023-06-30,5000.00,0.00,Contribution,,C00442921,,,Carson,Andre,,,,H,IN,07,,,,,,,,
SB23,C00004036,500018557,,,CCM,ANDY KIM FOR CONGRESS,,,,,,PO Box 211,,Marlton,NJ,080530211,P2024,,2023-06-27,5000.00,0.00,Contribution,,C00648220,,,KIM,ANDY,,,,H,NJ,03,,,,,,,,
SB23,C00004036,500018604,,,PAC,BLUE NEVADA PAC,,,,,,4904 Camino Al Norte,Unit 336664,North Las Vegas,NV,890338879,,,2023-06-23,5000.00,0.00,Contribution,,C00707232,BLUE NEVADA PAC,,,,,,,,,,,,,,,,,
SB23,C00004036,500018555,,,CCM,BOWMAN FOR CONGRESS,,,,,,81 Pondfield Rd,Ste D351,Bronxville,NY,107083818,P2024,,2023-06-27,5000.00,0.00,Contribution,,C00709196,,,BOWMAN,JAMAAL,,,,H,NY,16,,,,,,,,
SB23,C00004036,500018550,,,CCM,CARTWRIGHT FOR CONGRESS,,,,,,PO Box 1805,,Plains,PA,187050805,P2024,,2023-06-27,5000.00,0.00,Contribution,,C00509968,,,CARTWRIGHT,MATT,,,,H,PA,08,,,,,,,,
SB23,C00004036,500018541,,,CCM,CASTOR FOR CONGRESS,,,,,,301 W Platt St,# 385,Tampa,FL,336062292,P2024,,2023-06-27,5000.00,0.00,Contribution,,C00410761,,,Castor,Kathy,,,,H,FL,14,,,,,,,,
SB23,C00004036,500018565,,,CCM,CASTRO FOR CONGRESS,,,,,,PO Box 544,,San Antonio,TX,782920544,P2024,,2023-06-28,5000.00,0.00,Contribution,,C00497933,,,CASTRO,JOAQUIN,,,,H,TX,20,,,,,,,,
SB23,C00004036,500018591,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,P2024,,2023-06-27,5000.00,0.00,Contribution,,C00787648,,,DELUZIO,CHRISTOPHER,,,,H,PA,17,,,,,,,,
SB23,C00004036,500018543,,,CCM,CHRISSY HOULAHAN FOR CONGRESS,,,,,,PO Box 222,,Devon,PA,193330222,P2024,,2023-06-27,5000.00,0.00,Contribution,,C00637371,,,HOULAHAN,CHRISSY,,,,H,PA,06,,,,,,,,
SB23,C00004036,500018560,,,CCM,Chuy Garcia for Congress,,,,,,3520 S Archer Ave,Unit 1C,Chicago,IL,606091104,P2024,,2023-06-28,5000.00,0.00,Contribution,,C00661777,,,GARCIA,JESUS,,,,H,IL,04,,,,,,,,
