form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00799510,B-10095,,,ORG,INTEGRATED SOLUTIONS: POLITICAL,,,,,,4142 ADAMS AVENUE,SUITE 103-550,SAN DIEGO,CA,92116,,,2023-01-04,250.00,,SOFTWARE & SUPPORT,,,,,,,,,,,,,,,,,,,,
SB21B,C00799510,B-10091,,,ORG,BEEHIVE STATE CONSULTING,,,,,,63298 N LITTLE MOUNTAIN WAY,,EAGLE MOUNTAIN,UT,84005,,,2023-01-20,497.20,,SEE BELOW/TRAVEL,,,,,,,,,,,,,,,,,,,,
SB21B,C00799510,B-10092,B-10091,,ORG,DELTA AIRLINES,,,,,,1030 DELTA BOULEVARD,,ATLANTA,GA,30354,,,2023-01-20,497.20,,TRAVEL,,,,,,,,,,,,,,,,,,,X,MEMO: SUBVENDOR OF-BEEHIVE STATE CONSULTING
SB21B,C00799510,B-10093,,,ORG,RED LEAF CONSULTING,,,,,,PO BOX 15793,,LAS VEGAS,NV,89114,,,2023-01-20,1500.00,,COMPLIANCE CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00799510,B-10094,,,ORG,INTEGRATED SOLUTIONS: POLITICAL,,,,,,4142 ADAMS AVENUE,SUITE 103-550,SAN DIEGO,CA,92116,,,2023-02-02,250.00,,SOFTWARE & SUPPORT,,,,,,,,,,,,,,,,,,,,
SB21B,C00799510,B-10097,,,ORG,INTEGRATED SOLUTIONS: POLITICAL,,,,,,4142 ADAMS AVENUE,SUITE 103-550,SAN DIEGO,CA,92116,,,2023-03-02,250.00,,SOFTWARE & SUPPORT,,,,,,,,,,,,,,,,,,,,
SB21B,C00799510,B-10098,,,ORG,INTEGRATED SOLUTIONS: POLITICAL,,,,,,4142 ADAMS AVENUE,SUITE 103-550,SAN DIEGO,CA,92116,,,2023-04-04,250.00,,SOFTWARE & SUPPORT,,,,,,,,,,,,,,,,,,,,
SB21B,C00799510,B-10096,,,ORG,RED LEAF CONSULTING,,,,,,PO BOX 15793,,LAS VEGAS,NV,89114,,,2023-04-12,300.00,,COMPLIANCE CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00799510,B-10099,,,ORG,INTEGRATED SOLUTIONS: POLITICAL,,,,,,4142 ADAMS AVENUE,SUITE 103-550,SAN DIEGO,CA,92116,,,2023-05-02,250.00,,SOFTWARE & SUPPORT,,,,,,,,,,,,,,,,,,,,
SB21B,C00799510,B-10100,,,ORG,INTEGRATED SOLUTIONS: POLITICAL,,,,,,4142 ADAMS AVENUE,SUITE 103-550,SAN DIEGO,CA,92116,,,2023-06-02,250.00,,SOFTWARE & SUPPORT,,,,,,,,,,,,,,,,,,,,
